id	cfb70595-7191-40cc-802d-dad9cb578b1a	bd587a68-76f5-44f2-ac6b-f87523560f60
56904	3746.0	1865.0
56905	2490.0	3072.0
6039	1459.0	329.0
56906	175.0	121.0
56907	2152.0	847.0
56900	4544.0	2681.0
56901	1231.0	21936.0
56902	668.0	2745.0
56903	3.0	1.0
100421222	0.0	0.0
375612	164.0	0.0
375611	46.0	24.0
100421224	0.0	0.0
100421226	0.0	0.0
100421228	0.0	0.0
6059	2831.0	9010.0
554210	4.0	10.0
100528062	218.0	258.0
554212	0.0	1.0
6050	13891.0	5191.0
100528064	3.0	10.0
375616	51.0	336.0
6051	7190.0	7693.0
56910	14917.0	17310.0
554202	25.0	0.0
554203	771.0	1194.0
56915	511.0	2645.0
56916	2604.0	4447.0
56917	237.0	339.0
56918	0.0	2.0
56911	509.0	135.0
56912	1259.0	700.0
56913	3167.0	1530.0
100421220	0.0	0.0
56914	0.0	0.0
375601	0.0	0.0
100421236	0.0	1.0
6066	0.0	0.0
56919	1280.0	4060.0
6069	0.0	0.0
375607	1.0	0.0
554201	0.0	0.0
6060	0.0	0.0
56920	1956.0	317.0
56926	3281.0	9514.0
56927	3776.0	2624.0
56928	1644.0	2498.0
56929	2856.0	1672.0
56922	2589.0	5828.0
56923	56.0	3.0
56924	14.0	27.0
56925	4352.0	373.0
100421232	0.0	0.0
6076	2.0	3.0
100421245	0.0	2.0
6075	0.0	0.0
6078	0.0	0.0
6079	0.0	0.0
101928601	2.0	77.0
6070	2.0	0.0
91252	3133.0	1346.0
6071	0.0	1.0
6074	0.0	0.0
101928603	1.0	0.0
101928604	1.0	2.0
101928607	9.0	181.0
387612	0.0	0.0
147700	69.0	512.0
387615	1.0	0.0
6086	0.0	0.0
6089	0.0	0.0
101928611	0.0	0.0
6080	0.0	0.0
6083	0.0	0.0
101928616	0.0	0.0
6082	0.0	0.0
6085	0.0	0.0
6084	1.0	1.0
123722	16.0	13.0
387601	2.0	1.0
123720	1315.0	969.0
147710	4.0	2.0
147711	14.0	8.0
147719	1.0	0.0
6098	4798.0	1131.0
6097	3378.0	35.0
6092	1737.0	130.0
6091	2849.0	12200.0
6094	234.0	60.0
100528020	0.0	0.0
6093	5696.0	3350.0
100528021	0.0	0.0
6096	284.0	9.0
6095	2725.0	2560.0
91272	1802.0	2676.0
147727	1000.0	1222.0
387638	0.0	2.0
100528030	8.0	3.0
101928638	0.0	0.0
100528032	32.0	6.0
100421271	1.0	2.0
100506697	49.0	8.0
100506696	66.0	310.0
91298	889.0	1665.0
100528007	1.0	0.0
123775	64.0	101.0
91289	4323.0	6316.0
399656	4.0	4.0
100506686	478.0	185.0
100506685	3.0	3.0
100528016	2.0	1.0
100528017	0.0	23.0
100528018	1.0	0.0
100528019	2.0	1.0
100506681	3.0	2.0
91283	1179.0	1095.0
100506680	0.0	0.0
387646	80.0	27.0
387647	0.0	0.0
387644	28.0	37.0
387640	166.0	22.0
100421295	49.0	35.0
387680	2284.0	1253.0
375686	19.0	17.0
123745	487.0	11.0
100506898	27.0	14.0
100506897	6.0	0.0
390992	1.0	0.0
54471	2968.0	10530.0
54470	694.0	1190.0
390996	3.0	0.0
390999	0.0	0.0
54475	721.0	1805.0
387338	1466.0	2145.0
54474	1.0	1.0
54472	3752.0	2469.0
389997	0.0	0.0
54478	61.0	932.0
54477	2147.0	2686.0
387332	1.0	1.0
54476	3433.0	3839.0
91404	5183.0	3838.0
91405	23.0	4.0
91408	2659.0	2993.0
91409	44.0	110.0
375346	187.0	76.0
100506888	0.0	0.0
389992	2.0	0.0
102724826	97.0	41.0
389990	3.0	0.0
102724827	239.0	554.0
54482	790.0	751.0
102724820	186.0	9.0
100506881	151.0	66.0
54480	3258.0	4589.0
387328	3.0	6.0
387325	4.0	86.0
145497	14.0	0.0
400866	5.0	5.0
387323	1.0	22.0
387321	0.0	12.0
54487	2017.0	4287.0
387322	0.0	1.0
375350	1.0	5.0
723809	1465.0	3.0
338391	13.0	4.0
91433	441.0	745.0
338396	0.0	9.0
387363	0.0	0.0
387364	0.0	0.0
338398	2.0	1.0
387361	0.0	0.0
102724816	0.0	0.0
338399	0.0	0.0
387362	0.0	0.0
54492	2968.0	1002.0
54491	3755.0	158.0
54490	0.0	17.0
54497	3132.0	2163.0
54496	1470.0	1663.0
448835	0.0	1.0
54495	4852.0	4157.0
448834	0.0	16.0
387359	2.0	0.0
387357	194.0	35.0
54499	5120.0	6558.0
121498	0.0	0.0
54498	354.0	904.0
170463	1655.0	1696.0
157489	273.0	145.0
338382	4111.0	1415.0
390980	137.0	186.0
338388	0.0	0.0
448831	0.0	0.0
400841	32.0	36.0
91419	287.0	641.0
91452	3005.0	1304.0
338376	26.0	0.0
145447	330.0	46.0
100313532	5.0	5.0
91442	222.0	353.0
375387	1405.0	480.0
91445	2698.0	5740.0
107080554	0.0	0.0
133482	0.0	9.0
100506874	54.0	18.0
100506872	1.0	9.0
169436	62.0	23.0
170425	0.0	13.0
133491	1.0	0.0
91464	0.0	20.0
100506866	271.0	298.0
400892	10.0	8.0
400891	1.0	0.0
91461	1707.0	202.0
145483	482.0	149.0
145482	832.0	693.0
338339	106.0	17.0
100506810	19.0	19.0
338328	2171.0	26.0
100506815	10.0	6.0
326337	0.0	0.0
326339	0.0	0.0
338321	4.0	1.0
338322	0.0	1.0
338323	41.0	19.0
338324	0.0	3.0
341965	5.0	5.0
326341	0.0	0.0
326340	15.0	1.0
326343	57.0	25.0
326342	72.0	10.0
54407	15443.0	25276.0
8710	101.0	1029.0
100506834	172.0	73.0
8711	832.0	2750.0
54413	111.0	392.0
8703	1825.0	3642.0
101410540	0.0	0.0
8704	2043.0	3361.0
101410541	2.0	0.0
8701	172.0	676.0
101410542	0.0	0.0
54414	3674.0	957.0
8702	1863.0	3482.0
100506835	16.0	1.0
101410543	30.0	10.0
8707	407.0	53.0
101410544	4.0	18.0
8708	11.0	2.0
101410545	0.0	0.0
101410546	0.0	0.0
8705	704.0	236.0
8706	2149.0	1208.0
326315	0.0	0.0
326317	0.0	0.0
8721	7178.0	7589.0
8722	5516.0	772.0
8720	10320.0	11672.0
101410537	0.0	9.0
101410538	2905.0	1680.0
341947	0.0	2.0
8714	3385.0	269.0
8715	9.0	16.0
100506826	25.0	47.0
8712	0.0	0.0
8718	282.0	1700.0
101410533	17.0	20.0
101410534	86.0	1.0
326325	1.0	6.0
101410535	47.0	77.0
8717	1062.0	1708.0
54429	26.0	89.0
101410536	0.0	1.0
326307	416.0	920.0
8732	1122.0	2089.0
8733	5540.0	4607.0
8731	3287.0	4609.0
54431	6813.0	10934.0
400836	2.0	2.0
170487	65.0	38.0
54435	46.0	62.0
54434	4622.0	3266.0
400831	101.0	11.0
54433	714.0	2358.0
400830	0.0	0.0
54432	1815.0	1896.0
54439	1540.0	2014.0
8725	3873.0	7928.0
8726	1012.0	1086.0
54438	1280.0	749.0
54437	87.0	39.0
8723	2624.0	3710.0
326310	126.0	123.0
8724	10006.0	8033.0
54436	1387.0	1458.0
8729	7284.0	4880.0
100337589	2.0	2.0
170485	4.0	1.0
8727	8694.0	564.0
8728	1282.0	975.0
170482	13.0	0.0
8740	792.0	72.0
8743	14860.0	174883.0
8744	225.0	76.0
8741	2065.0	354.0
8742	2817.0	398.0
102724868	1.0	0.0
102724866	2.0	4.0
54442	1609.0	2778.0
54441	13.0	14.0
54440	3256.0	630.0
400823	22.0	16.0
102724862	0.0	0.0
54443	728.0	5539.0
8736	211.0	95.0
8737	3118.0	3199.0
8735	10.0	17.0
326300	6.0	16.0
8738	579.0	320.0
8739	22.0	3.0
8751	8058.0	4793.0
8754	13399.0	4413.0
8755	0.0	0.0
102724853	5.0	1.0
54453	7512.0	5972.0
255512	46.0	28.0
54457	7.0	14.0
54456	28.0	58.0
554049	5.0	5.0
54455	2246.0	3368.0
54454	922.0	1887.0
8747	18.0	15.0
8748	7.0	6.0
8745	213.0	146.0
54458	4873.0	3960.0
400818	514.0	249.0
8749	0.0	0.0
8761	9349.0	8636.0
6100	414.0	552.0
8760	6797.0	3554.0
6102	2032.0	995.0
8766	9499.0	6790.0
6101	50.0	0.0
8763	23520.0	22259.0
6103	825.0	816.0
8764	3730.0	2372.0
54460	2644.0	3496.0
54464	3537.0	3928.0
54463	2407.0	584.0
54462	4310.0	1179.0
54461	3979.0	3592.0
54468	1535.0	1484.0
54467	3569.0	2412.0
54466	20.0	2.0
54465	1394.0	963.0
255520	2557.0	3090.0
8759	0.0	0.0
8756	0.0	0.0
54469	4596.0	2805.0
8772	376.0	329.0
8773	4454.0	2341.0
8771	0.0	0.0
8776	2075.0	6959.0
8777	3275.0	832.0
8774	1891.0	1848.0
8775	4325.0	3766.0
101928566	0.0	0.0
8767	1299.0	791.0
6120	1837.0	4369.0
101928571	5.0	20.0
8784	47.0	1712.0
6122	92679.0	204110.0
8781	361.0	440.0
6121	0.0	2.0
8787	260.0	58.0
6124	58121.0	102001.0
6123	3.0	49.0
8788	6.0	0.0
8785	14.0	4.0
6126	27.0	63.0
8786	517.0	49.0
6125	46111.0	75234.0
101928578	187.0	90.0
8780	5623.0	6731.0
6117	4901.0	9196.0
8778	110.0	24.0
6119	973.0	1028.0
6118	2771.0	2362.0
8794	282.0	72.0
8795	4510.0	4669.0
6130	45113.0	58800.0
8792	302.0	947.0
6133	18722.0	31756.0
6132	48115.0	129936.0
8793	870.0	1158.0
8798	1193.0	1572.0
6135	41165.0	63785.0
8799	1932.0	2119.0
6134	65212.0	82195.0
8796	9283.0	143.0
6137	35488.0	55763.0
8797	462.0	227.0
6136	25574.0	33476.0
100421307	2.0	0.0
101735302	180.0	193.0
8790	1067.0	690.0
100134444	0.0	0.0
6128	28803.0	56808.0
8789	16.0	19.0
6129	29068.0	72835.0
6142	13115.0	44413.0
6141	23482.0	67558.0
100421311	8.0	10.0
6144	16097.0	18531.0
6143	41192.0	86673.0
100421313	4.0	9.0
6146	15456.0	33613.0
6145	7.0	11.0
6148	0.0	0.0
6147	18728.0	28708.0
100421318	0.0	0.0
100421319	0.0	1.0
100337590	0.0	0.0
100337591	2.0	2.0
6139	1649.0	3970.0
6138	41414.0	38074.0
6152	19738.0	55313.0
6155	23294.0	38631.0
6154	13504.0	21189.0
100421324	1.0	4.0
6157	31969.0	46829.0
6156	24767.0	48678.0
6159	19467.0	29011.0
6158	27476.0	54446.0
100421328	2.0	1.0
6150	1272.0	1417.0
101928527	445.0	353.0
6164	21297.0	44411.0
6163	49.0	2.0
6166	9008.0	9909.0
6165	18381.0	47576.0
6168	32576.0	80399.0
6167	25706.0	103981.0
100421338	1.0	1.0
6169	13399.0	21246.0
101928536	0.0	0.0
6160	30020.0	50598.0
101928537	1.0	0.0
6161	30534.0	43882.0
100421331	1.0	0.0
6175	56710.0	165018.0
6174	79.0	255.0
6176	42597.0	85304.0
101928545	113.0	37.0
6171	9003.0	16634.0
6170	4909.0	9516.0
6173	2836.0	5180.0
6172	281.0	459.0
100421340	0.0	4.0
100421341	3.0	0.0
100421354	0.0	0.0
6185	17786.0	18816.0
101928550	34.0	17.0
6188	45356.0	63306.0
6187	26852.0	67787.0
100421357	3.0	6.0
6189	19628.0	45987.0
101928555	44.0	2.0
6182	344.0	1128.0
6181	25125.0	31489.0
6184	17223.0	27712.0
101928559	0.0	0.0
6183	917.0	2164.0
100421350	7.0	12.0
100421351	12.0	20.0
100421353	6.0	2.0
6197	7813.0	5081.0
6196	9186.0	2638.0
6199	1505.0	1595.0
6198	1976.0	3007.0
6191	45856.0	90878.0
6193	20773.0	53387.0
6192	14171.0	906.0
91373	1431.0	881.0
6195	6646.0	3423.0
6194	65410.0	87714.0
390916	1802.0	3141.0
145407	422.0	325.0
100421363	9.0	0.0
100421376	0.0	1.0
100421379	1.0	5.0
91369	4160.0	2574.0
91368	658.0	828.0
652489	8.0	3.0
390924	83.0	94.0
389901	28.0	111.0
390928	4.0	405.0
390927	467.0	182.0
100421371	10.0	0.0
100421374	31.0	13.0
389903	6.0	1.0
100421389	5.0	5.0
91392	413.0	385.0
389935	1.0	1.0
389932	1.0	4.0
100421384	12.0	47.0
100421398	10.0	11.0
100421399	2.0	7.0
101928513	6.0	3.0
91380	0.0	0.0
390904	1.0	0.0
145438	12.0	59.0
100421390	2.0	0.0
100421391	0.0	0.0
100421395	8.0	34.0
100421397	3.0	5.0
375316	58.0	595.0
375318	0.0	1.0
390963	93.0	5.0
375307	47.0	9.0
389941	97.0	36.0
389948	2.0	0.0
375337	0.0	0.0
377997	0.0	0.0
387316	0.0	0.0
121456	99.0	13.0
387317	0.0	2.0
121457	1458.0	1755.0
389976	7.0	4.0
375341	805.0	534.0
387319	0.0	0.0
375323	22.0	3.0
389970	7.0	22.0
390940	265.0	129.0
133418	11133.0	373.0
390948	0.0	0.0
121441	1408.0	3070.0
390949	1.0	1.0
652411	2.0	6.0
145370	9.0	21.0
102724954	1.0	3.0
54596	260.0	12.0
375484	809.0	614.0
91526	2767.0	482.0
133396	18.0	118.0
196951	217.0	300.0
91523	1115.0	374.0
91522	92.0	60.0
121391	3.0	316.0
145376	159.0	29.0
400986	146.0	105.0
400984	8.0	8.0
196968	27.0	3.0
157378	1753.0	2803.0
723961	0.0	0.0
145389	951.0	665.0
157381	60.0	19.0
91543	1543.0	49.0
91544	1805.0	897.0
102724923	1.0	3.0
652423	1.0	5.0
169355	16.0	2.0
400966	2.0	12.0
121364	1.0	0.0
400961	750.0	559.0
157376	0.0	0.0
91574	1173.0	1275.0
157313	120.0	824.0
157317	0.0	4.0
147991	2271.0	1742.0
399495	7.0	7.0
159963	5.0	170.0
100506965	437.0	132.0
100506963	80.0	109.0
387495	0.0	0.0
387496	613.0	153.0
387494	1.0	0.0
387491	0.0	0.0
387492	43.0	37.0
387486	0.0	0.0
157310	5368.0	21.0
100506994	27.0	32.0
338470	12.0	8.0
170302	0.0	16.0
204010	3.0	15.0
399473	38.0	236.0
399474	411.0	67.0
91584	1643.0	103.0
159989	3.0	47.0
91582	1877.0	5366.0
107126360	43.0	0.0
133383	301.0	270.0
100506930	638.0	94.0
100820741	0.0	0.0
338448	0.0	0.0
8808	104.0	295.0
8809	680.0	225.0
54512	455.0	1442.0
54511	165.0	8.0
54510	1676.0	744.0
54516	688.0	654.0
8802	4073.0	4781.0
8803	2162.0	2671.0
54514	0.0	2.0
8800	774.0	535.0
8801	3964.0	1804.0
8807	107.0	24.0
400916	986.0	1932.0
54518	3000.0	258.0
8804	11002.0	4950.0
100506939	6.0	2.0
54517	613.0	2601.0
8805	2175.0	3741.0
8820	53.0	36.0
8821	894.0	1358.0
338440	799.0	1011.0
338442	1178.0	2747.0
8819	276.0	538.0
100820732	1.0	0.0
255620	3.0	1.0
54522	300.0	386.0
54521	1612.0	637.0
54520	3667.0	2299.0
100820735	3.0	0.0
8813	1497.0	1500.0
170393	8.0	70.0
8814	239.0	60.0
170392	106.0	3.0
100506925	0.0	2.0
8811	3.0	1.0
8812	687.0	839.0
8817	158.0	30.0
8818	2224.0	2213.0
54529	2512.0	2960.0
255626	0.0	0.0
8815	4262.0	5902.0
8816	4834.0	5697.0
170394	814.0	589.0
8831	1197.0	1221.0
8832	2811.0	370.0
100506953	3.0	2.0
338433	0.0	0.0
338436	0.0	1.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	1345.0	1399.0
54532	3611.0	2855.0
54531	964.0	1491.0
54538	5816.0	305.0
8824	3104.0	2055.0
8825	1375.0	84.0
54537	1727.0	1041.0
54536	1734.0	226.0
8822	15.0	25.0
8823	3.0	2.0
54535	613.0	1682.0
8828	5452.0	958.0
8829	12269.0	1733.0
8826	31299.0	13553.0
54539	2696.0	5411.0
8842	42.0	432.0
8843	185.0	627.0
8840	459.0	580.0
8841	3143.0	3403.0
100158257	0.0	0.0
54541	720.0	19476.0
54540	2381.0	1479.0
54545	4585.0	3734.0
54544	0.0	0.0
54543	8716.0	6172.0
54542	4154.0	2749.0
54549	538.0	2669.0
8835	1303.0	3374.0
8836	626.0	3150.0
8833	3087.0	9369.0
8834	999.0	1818.0
54546	4.0	0.0
8839	1592.0	38.0
8837	14638.0	4999.0
8838	40.0	36.0
101928483	19.0	13.0
8850	3763.0	381.0
101928484	0.0	0.0
8853	1188.0	989.0
8854	8658.0	17.0
8851	109.0	396.0
8852	0.0	0.0
400960	1316.0	909.0
338412	2.0	2.0
338413	0.0	1.0
54552	684.0	862.0
400957	1.0	0.0
54551	84.0	53.0
54550	6.0	4.0
196996	2435.0	26.0
400955	5.0	46.0
400954	119.0	476.0
54556	1028.0	604.0
54555	1407.0	5778.0
400952	31.0	11.0
54554	647.0	790.0
400950	160.0	1.0
8846	603.0	955.0
100820709	2.0	0.0
8847	214.0	275.0
54558	1001.0	422.0
8844	2049.0	3888.0
54557	982.0	268.0
8848	11993.0	42140.0
196993	4.0	0.0
8861	3806.0	3867.0
101928492	102.0	166.0
8864	1213.0	2410.0
6201	16118.0	64490.0
6203	35471.0	68852.0
8862	2204.0	251.0
101928496	0.0	0.0
8863	2342.0	1090.0
6202	44766.0	89833.0
723972	4.0	10.0
400946	32.0	64.0
400945	74.0	85.0
54567	1375.0	566.0
54566	1586.0	348.0
400941	3.0	2.0
8857	814.0	848.0
8858	2.0	32.0
54569	0.0	0.0
8856	11.0	7.0
54568	0.0	0.0
8859	729.0	859.0
8871	954.0	1318.0
8872	2238.0	3181.0
6210	18116.0	30202.0
8870	1326.0	6287.0
100421500	0.0	0.0
8875	325.0	125.0
8876	205.0	302.0
8874	4502.0	5257.0
100421506	3.0	5.0
100421509	0.0	0.0
54570	1.0	0.0
400935	2.0	202.0
54574	0.0	0.0
54573	0.0	0.0
54572	0.0	0.0
400932	0.0	176.0
54571	0.0	0.0
54578	2.0	1633.0
255631	92.0	140.0
400931	274.0	149.0
54577	0.0	125.0
54576	0.0	0.0
54575	0.0	0.0
6205	49304.0	114991.0
100506915	9.0	20.0
8869	7467.0	246.0
6204	6165.0	19837.0
6207	17335.0	16593.0
6206	42189.0	98148.0
8867	1536.0	361.0
54579	0.0	0.0
6209	8502.0	21603.0
6208	34316.0	41750.0
170384	2290.0	1559.0
100506916	0.0	0.0
8882	1893.0	2397.0
8883	1952.0	3385.0
8880	4564.0	6676.0
8881	4515.0	4102.0
8886	4025.0	7368.0
6223	26089.0	96079.0
100421512	0.0	0.0
8887	9454.0	8319.0
6222	40956.0	113043.0
8884	1042.0	3353.0
6224	43190.0	60937.0
100421515	8.0	4.0
54581	280.0	228.0
54580	0.0	3.0
54585	2169.0	1099.0
54584	148.0	942.0
54583	4002.0	8560.0
54587	3583.0	2698.0
54586	4.0	5.0
8879	4427.0	5653.0
170371	1598.0	166.0
170370	0.0	0.0
8877	343.0	1019.0
6218	29491.0	57152.0
6217	26930.0	55457.0
8878	14798.0	8135.0
6219	10.0	15.0
100506907	0.0	0.0
100506906	90.0	59.0
255649	1.0	1.0
6230	22031.0	22100.0
8893	2856.0	8242.0
8894	4269.0	7106.0
101928440	0.0	0.0
8891	1244.0	989.0
6232	30550.0	40463.0
8892	1164.0	1367.0
6231	2881.0	6533.0
8897	917.0	1137.0
6234	9582.0	18633.0
8898	2330.0	2250.0
6233	23035.0	52647.0
8895	8676.0	6358.0
6236	694.0	32.0
8896	1968.0	3274.0
6235	13545.0	26526.0
101928442	0.0	0.0
101928448	9.0	3.0
8890	1714.0	2363.0
280659	1.0	0.0
280657	1.0	0.0
280658	0.0	0.0
280655	4.0	6.0
253039	2842.0	1152.0
6227	12595.0	16421.0
6226	9.0	4.0
6229	40579.0	52329.0
8888	5263.0	2956.0
6228	27870.0	35031.0
6241	659.0	3528.0
6240	3189.0	4361.0
100421411	0.0	0.0
6242	1290.0	3549.0
100421413	1.0	18.0
101928455	7.0	0.0
6244	1.0	3.0
6247	156.0	4.0
100421415	2.0	13.0
6246	0.0	0.0
280644	0.0	5.0
253044	3.0	0.0
6238	11903.0	17416.0
6237	5531.0	2350.0
8899	5118.0	6578.0
6239	4581.0	6456.0
6252	1543.0	63.0
100421420	19.0	10.0
6251	5639.0	1783.0
100421422	4.0	21.0
6253	766.0	777.0
6256	7280.0	3886.0
100421424	1.0	1.0
6258	340.0	8.0
6257	2845.0	3815.0
100421428	1.0	0.0
101928469	3.0	8.0
100421429	2.0	5.0
280637	1.0	2.0
280636	2023.0	1430.0
253018	85.0	40.0
253017	4.0	0.0
253012	1.0	0.0
6249	7329.0	4010.0
6248	0.0	0.0
6263	152.0	782.0
100421431	3.0	3.0
6262	513.0	683.0
100421432	3.0	12.0
101928470	0.0	2.0
100421433	4.0	4.0
100421436	27.0	9.0
100421439	10.0	11.0
6261	337.0	296.0
6260	4.0	19.0
6259	3826.0	7615.0
100421430	1.0	1.0
6274	864.0	105.0
6273	121.0	16818.0
6276	27.0	28.0
6275	28764.0	6604.0
6278	3.0	31.0
6277	80855.0	42643.0
6279	3663.0	628.0
6272	14062.0	1258.0
6271	266.0	68.0
6285	81.0	119.0
6284	2937.0	2012.0
100421455	0.0	0.0
6286	117.0	4255.0
6289	14.0	62.0
6288	55.0	606.0
6281	39840.0	19834.0
6280	7759.0	2261.0
6283	59.0	7.0
6282	22009.0	48990.0
123920	3937.0	1189.0
100421451	0.0	0.0
6296	1011.0	438.0
6295	1.0	2.0
6297	1765.0	1697.0
6299	4.0	39.0
101928420	0.0	0.0
6290	0.0	0.0
6291	2.0	7.0
6294	3569.0	8218.0
6293	3131.0	3075.0
100421478	0.0	0.0
100421479	0.0	0.0
280664	8.0	3.0
54505	2864.0	1448.0
280660	0.0	1.0
54504	6024.0	421.0
280661	12.0	27.0
54503	1070.0	1345.0
54502	7298.0	4209.0
54509	245.0	41.0
123904	3.0	0.0
54508	67.0	15.0
100421473	1.0	1.0
54507	7069.0	185.0
100421487	0.0	0.0
133308	450.0	958.0
147945	0.0	1.0
123970	8.0	0.0
100421480	14.0	6.0
147947	747.0	106.0
147948	169.0	9.0
147949	422.0	138.0
100421484	0.0	1.0
100421485	0.0	0.0
100421498	9.0	4.0
100421499	0.0	0.0
101060006	1.0	0.0
101060005	0.0	5.0
101060004	0.0	0.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	5.0	1.0
147965	594.0	732.0
147968	92.0	209.0
107126289	0.0	0.0
107126287	0.0	59.0
101060039	4.0	5.0
121360	0.0	22.0
101060032	14.0	6.0
135924	0.0	0.0
135927	1.0	0.0
121355	37.0	3062.0
147906	559.0	291.0
135932	1282.0	11.0
101060045	3.0	3.0
135935	0.0	4.0
101060040	1.0	8.0
147912	479.0	364.0
135942	0.0	0.0
135941	0.0	0.0
121340	0.0	0.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	7.0	0.0
147923	652.0	710.0
147920	1167.0	399.0
147929	215.0	239.0
104326192	2.0	1.0
104326193	0.0	4.0
375444	87.0	487.0
104326189	8.0	3.0
101060020	0.0	2.0
375449	4627.0	2961.0
104326188	0.0	0.0
121328	3.0	5.0
91653	3071.0	281.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	111.0	9.0
27085	177.0	584.0
27086	7442.0	2061.0
389756	0.0	0.0
147429	16.0	16.0
27089	3404.0	4289.0
91646	10.0	48.0
91647	736.0	843.0
642968	0.0	3.0
135458	3.0	9.0
390766	1.0	0.0
27098	267.0	41.0
27099	7.0	9.0
27097	1436.0	2297.0
389741	97.0	45.0
27090	2059.0	1576.0
27091	0.0	0.0
27094	76.0	289.0
27095	2837.0	3075.0
27092	1410.0	22.0
642976	7.0	5.0
400629	0.0	4.0
27093	4.0	3.0
160428	533.0	1064.0
375133	281.0	621.0
387122	0.0	0.0
390730	1.0	3.0
390732	4.0	0.0
390735	0.0	2.0
387119	738.0	191.0
27063	1140.0	4.0
387117	0.0	0.0
27069	10794.0	7604.0
400612	4.0	0.0
27067	2645.0	2804.0
27068	2910.0	5181.0
221908	349.0	441.0
341799	0.0	0.0
400619	31.0	4308.0
642987	44.0	7.0
400618	13.0	20.0
400617	42.0	178.0
64065	9208.0	72966.0
91662	219.0	14.0
91663	16697.0	1670.0
64064	4.0	15.0
64067	149.0	207.0
64066	1.0	1.0
91661	719.0	954.0
91664	707.0	895.0
147463	5260.0	58.0
387111	8.0	4.0
27076	84.0	1253.0
390748	0.0	1.0
27077	504.0	775.0
400604	64.0	38.0
27074	25442.0	538.0
27075	18160.0	6038.0
389766	5.0	2.0
387103	248.0	1075.0
387104	13.0	3.0
27079	387.0	751.0
389763	0.0	0.0
341784	5.0	4.0
642996	3.0	0.0
27072	5131.0	3187.0
160419	3.0	6.0
64061	1847.0	1524.0
400609	0.0	0.0
160418	1926.0	12657.0
64063	263.0	498.0
27071	816.0	2207.0
64062	4321.0	6928.0
91695	205.0	846.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	2784.0	234.0
100313770	0.0	0.0
64077	1038.0	714.0
91694	1644.0	1725.0
100313771	0.0	0.0
390790	1.0	1.0
221927	1721.0	2614.0
390792	19.0	23.0
400680	16.0	3.0
27043	2781.0	7280.0
27044	12670.0	18606.0
27042	1193.0	4209.0
389799	2.0	6.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	1307.0	203.0
100313777	0.0	0.0
27040	57.0	40.0
100313774	0.0	0.0
64073	1719.0	972.0
64087	3462.0	5350.0
221914	13.0	82.0
64089	970.0	765.0
100313781	0.0	0.0
91683	38.0	27.0
91689	1789.0	4577.0
100313780	0.0	0.0
245908	0.0	0.0
91687	274.0	775.0
245909	0.0	0.0
400673	339.0	334.0
389792	380.0	499.0
389791	4.0	12.0
387129	0.0	34.0
400668	3.0	2.0
389787	139.0	102.0
64081	464.0	109.0
64080	236.0	118.0
64083	6718.0	9843.0
64084	318.0	268.0
64098	2290.0	400.0
64097	1364.0	146.0
400660	16.0	36.0
8909	29.0	15.0
27022	0.0	14.0
8907	4250.0	2715.0
341757	0.0	6.0
400658	8.0	29.0
8908	316.0	939.0
147407	2.0	2.0
27020	8680.0	7228.0
400657	767.0	657.0
27023	3.0	11.0
400654	0.0	0.0
64090	83.0	26.0
64092	997.0	374.0
64091	164.0	124.0
8900	8.0	89.0
64094	5934.0	849.0
8905	2882.0	559.0
147409	5.0	3.0
64093	34.0	36.0
8906	2328.0	3225.0
64096	0.0	0.0
8904	6143.0	5905.0
221935	905.0	4454.0
221937	4408.0	9198.0
221938	0.0	0.0
400652	17.0	60.0
400650	11.0	14.0
27039	12.0	12.0
27032	12061.0	33601.0
27033	38.0	38.0
27030	1445.0	1158.0
27031	827.0	746.0
27036	276.0	35.0
400645	0.0	0.0
27037	1071.0	4246.0
400644	4.0	1.0
27034	1823.0	802.0
400643	1.0	94.0
27035	55.0	101.0
8912	470.0	82.0
100313769	3.0	3.0
8913	31.0	22.0
8910	3620.0	681.0
8911	12.0	963.0
8916	2290.0	981.0
8914	1100.0	5748.0
8915	1362.0	2374.0
245935	0.0	1.0
245936	0.0	0.0
245937	12.0	2.0
245938	0.0	0.0
8930	2266.0	3623.0
245939	0.0	0.0
221960	340.0	402.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	4494.0	3840.0
8927	113.0	32.0
8928	1.0	11.0
8925	6992.0	2284.0
8926	33.0	9.0
221955	2371.0	1401.0
8941	5.0	4.0
8942	1336.0	3468.0
375189	30.0	14.0
8940	42.0	82.0
245940	0.0	0.0
206338	53.0	6.0
375190	440.0	167.0
196446	7.0	1.0
8934	2399.0	1460.0
8935	6124.0	2351.0
196441	2829.0	2797.0
8932	5841.0	7786.0
8933	5133.0	4196.0
8938	131.0	14.0
8939	3097.0	3456.0
8936	623.0	3376.0
326105	1.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	605.0	70.0
