id	153cb1b1-774c-4e65-b209-6a462b68cfc5	5d187a95-6b3d-42dc-a5c8-cf1758243c46
22875	3314.0	1535.0
22876	1188.0	12560.0
10899	7839.0	14110.0
10898	1244.0	4834.0
10891	389.0	106.0
136540	0.0	0.0
10890	7778.0	15202.0
10893	1962.0	241.0
10892	2397.0	14087.0
136541	0.0	0.0
10895	0.0	0.0
342426	0.0	0.0
10894	3948.0	153.0
10897	3327.0	5238.0
10896	9.0	70.0
22888	971.0	592.0
22889	1135.0	11630.0
22880	1915.0	13105.0
124540	2575.0	7941.0
22881	1384.0	1043.0
22882	4337.0	2925.0
22883	15593.0	41417.0
22884	2881.0	2502.0
22885	3820.0	945.0
22887	4369.0	9547.0
342419	2.0	1.0
124538	0.0	0.0
124535	22.0	2.0
148523	424.0	1296.0
283598	0.0	0.0
283596	73.0	537.0
283592	7.0	14.0
22856	8465.0	6979.0
161514	0.0	0.0
731424	323.0	15.0
22858	2001.0	3885.0
22859	4148.0	7774.0
22850	1995.0	8754.0
22852	438.0	899.0
22853	2695.0	7138.0
22854	336.0	2305.0
10877	0.0	148.0
10876	3.0	0.0
100419909	0.0	0.0
10879	0.0	0.0
10878	17.0	740.0
148534	1018.0	778.0
104169670	0.0	1.0
104169671	0.0	71.0
100419903	3.0	16.0
283587	57.0	7.0
10871	1559.0	158.0
10870	1075.0	126.0
10873	735.0	564.0
10875	6598.0	1500.0
10874	3.0	580.0
22866	213.0	433.0
22868	1487.0	5185.0
22869	720.0	1260.0
100309464	0.0	2.0
161502	31.0	12.0
100420901	0.0	0.0
22861	3912.0	6215.0
22862	5845.0	6447.0
22863	1378.0	3627.0
22864	2962.0	3031.0
22865	52.0	13.0
10888	10.0	33.0
56203	28.0	15.0
643609	0.0	0.0
56204	2916.0	2971.0
10887	3.0	7.0
124512	1320.0	1633.0
148545	4.0	73.0
283579	3.0	1.0
283578	2322.0	4502.0
10880	2.0	0.0
283576	0.0	10.0
10882	28.0	389.0
10881	0.0	1.0
10884	1575.0	3463.0
283571	31.0	17.0
10886	43.0	8.0
10885	2037.0	6735.0
22834	3291.0	2581.0
22835	424.0	2236.0
22836	2988.0	15500.0
22837	5100.0	7144.0
101929059	8.0	72.0
22838	4236.0	12884.0
22839	5239.0	8452.0
100420910	8.0	37.0
100420916	0.0	0.0
22832	553.0	1042.0
124590	6.0	333.0
10855	690.0	2270.0
10857	7540.0	8601.0
10856	3539.0	16463.0
10859	1899.0	396.0
10858	97.0	17.0
100126793	19.0	65.0
10850	0.0	0.0
643617	3.0	6.0
643615	4.0	1.0
100126791	11.0	5.0
22844	115.0	77.0
22845	1457.0	1455.0
22846	4096.0	1969.0
22847	1393.0	5008.0
22848	3594.0	6890.0
22849	697.0	692.0
112597	475.0	1037.0
100420920	3.0	2.0
100420921	0.0	10.0
100420924	0.0	0.0
124583	3782.0	7203.0
100420926	1.0	1.0
22841	1721.0	2193.0
100420927	0.0	0.0
100419930	2.0	84.0
22843	27.0	237.0
10866	2414.0	3721.0
100420919	0.0	0.0
10865	4434.0	2091.0
10868	2615.0	2442.0
10867	4995.0	3680.0
10869	4729.0	8393.0
10861	150.0	323.0
101929074	112.0	218.0
10864	4.0	1.0
101929071	0.0	1.0
10863	1616.0	966.0
22813	1.0	1.0
22814	0.0	10.0
643641	983.0	1020.0
22815	0.0	0.0
22816	0.0	0.0
22818	10755.0	11112.0
10829	0.0	1.0
100419945	0.0	0.0
83849	227.0	71.0
83855	1034.0	1304.0
10833	0.0	1.0
83854	83.0	31.0
83857	2913.0	2919.0
10835	0.0	4.0
83856	256.0	224.0
10834	0.0	0.0
83851	37.0	44.0
10837	0.0	0.0
100419948	0.0	2.0
83850	1882.0	1659.0
10836	0.0	0.0
100419949	0.0	0.0
83853	32.0	17.0
10838	2323.0	2661.0
83852	1305.0	1400.0
124565	13184.0	7452.0
100419947	0.0	1.0
22808	2670.0	1695.0
22809	2574.0	15743.0
101929082	0.0	0.0
101929083	0.0	0.0
10830	0.0	0.0
643637	1.0	16.0
22822	9761.0	1956.0
22823	1195.0	2986.0
22824	485.0	5509.0
101929086	2.0	0.0
22826	6346.0	11170.0
22827	7743.0	26946.0
643653	0.0	0.0
22828	3231.0	5352.0
22829	697.0	1880.0
112574	2784.0	5191.0
100419955	0.0	1.0
56241	49831.0	2943.0
100420946	0.0	3.0
56242	398.0	491.0
22820	15810.0	25255.0
22821	3646.0	7896.0
100419950	1.0	1.0
10844	5666.0	11771.0
83844	0.0	0.0
10846	517.0	419.0
10845	2357.0	4814.0
10848	1651.0	5833.0
56243	2803.0	13932.0
10847	12172.0	35520.0
56244	8.0	7.0
56245	127.0	8.0
10849	177.0	953.0
56246	12.0	15.0
643646	85.0	33.0
10840	145.0	5507.0
10842	6.0	2.0
101929093	0.0	0.0
10841	8.0	26.0
643648	0.0	0.0
101929010	7.0	5.0
100420950	10.0	9.0
100420952	0.0	12.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	4.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	0.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	4.0	2.0
100419978	0.0	17.0
100420968	0.0	0.0
100419974	1.0	0.0
391458	2.0	0.0
100419971	0.0	0.0
100419972	1.0	0.0
100271601	0.0	0.0
100419979	0.0	7.0
100420972	0.0	0.0
100420975	0.0	3.0
100419989	0.0	1.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	1.0	67.0
391436	0.0	0.0
161582	69.0	61.0
124599	215.0	56.0
101929052	0.0	2.0
391485	0.0	2.0
222611	4.0	32.0
100187716	0.0	0.0
391490	1.0	0.0
391496	1.0	0.0
22899	2583.0	428.0
391462	1.0	0.0
22891	254.0	182.0
22893	3766.0	4307.0
22894	3266.0	5613.0
22895	52.0	5.0
148581	4.0	260.0
22897	1886.0	4706.0
22898	5284.0	5091.0
22890	2329.0	4021.0
391470	0.0	3.0
391472	0.0	0.0
391475	2.0	4.0
101929008	19.0	33.0
222659	3.0	20.0
440894	63.0	44.0
222658	6593.0	12741.0
102724035	0.0	0.0
100271575	3.0	0.0
100271577	3.0	3.0
100271571	0.0	0.0
81175	4.0	83.0
81176	1.0	104.0
100271570	1.0	1.0
93145	1080.0	918.0
440888	0.0	0.0
222642	4.0	21.0
222643	135.0	254.0
401289	31.0	0.0
401288	48.0	52.0
401285	3.0	1.0
81166	0.0	0.0
100271564	7.0	101.0
81168	0.0	0.0
100271566	2.0	4.0
81169	0.0	8.0
81162	0.0	2.0
81163	1.0	14.0
100271563	0.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	1.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	1.0
100271552	1.0	9.0
100271551	0.0	1.0
81198	0.0	0.0
81191	5.0	0.0
81192	0.0	0.0
81193	1.0	3.0
81194	0.0	0.0
450232	2.0	2.0
401260	0.0	10.0
220001	200.0	389.0
222662	2.0	21.0
401265	61.0	211.0
222663	117.0	468.0
220002	4770.0	4400.0
93166	694.0	407.0
401264	361.0	276.0
220004	93.0	164.0
100271539	0.0	0.0
401262	10.0	6.0
93164	416.0	525.0
100271547	0.0	0.0
100271549	0.0	13.0
81188	0.0	0.0
100271543	0.0	1.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	128.0	41.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	1752.0	2282.0
440854	24.0	169.0
222698	29.0	15.0
222696	29.0	237.0
161497	1.0	24.0
100271529	4.0	4.0
222699	15.0	414.0
100271536	0.0	0.0
100271538	5.0	10.0
100271537	0.0	0.0
93190	0.0	1.0
283601	0.0	0.0
100271531	6.0	45.0
283600	10.0	9.0
220042	292.0	1597.0
93183	1030.0	4171.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	3649.0	5764.0
100271525	0.0	0.0
100271526	8.0	36.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	0.0	6.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	2.0
100271516	0.0	0.0
100271510	0.0	1.0
220064	795.0	2035.0
220047	0.0	1.0
100271503	0.0	0.0
10808	4766.0	12699.0
56130	90.0	50.0
10807	1763.0	3236.0
56131	251.0	90.0
56132	376.0	79.0
10809	5426.0	2871.0
220081	22.0	18.0
83756	242.0	80.0
10811	397.0	670.0
56137	198.0	6.0
10810	1533.0	440.0
83755	0.0	0.0
56138	76.0	6.0
83758	1315.0	256.0
10813	1157.0	3760.0
56139	190.0	33.0
401207	234.0	1138.0
220082	0.0	346.0
83757	0.0	0.0
83752	5302.0	9677.0
56133	255.0	58.0
10815	175.0	51.0
10814	1.0	71.0
56134	344.0	16.0
10817	460.0	481.0
56135	188.0	4.0
10816	0.0	0.0
283643	450.0	1643.0
56136	30.0	1.0
643535	0.0	12.0
643536	0.0	0.0
22800	1714.0	781.0
22801	1032.0	13240.0
643550	4.0	0.0
22802	37.0	20.0
22803	6256.0	22789.0
440804	2.0	2.0
22806	4801.0	498.0
22807	809.0	3860.0
10819	97.0	210.0
56140	6.0	1.0
10818	1847.0	2468.0
56141	30.0	4.0
56142	41.0	17.0
56143	19.0	9.0
83737	3920.0	8146.0
220070	0.0	1.0
10822	0.0	0.0
283638	3718.0	6557.0
83744	241.0	435.0
10821	3.0	8.0
10824	12.0	10.0
83746	2984.0	3863.0
10823	0.0	0.0
83741	0.0	0.0
283635	4182.0	5800.0
10826	3787.0	2105.0
220074	443.0	1178.0
56144	79.0	10.0
10825	924.0	4575.0
56145	148.0	27.0
83740	0.0	0.0
83743	2471.0	8437.0
56146	23.0	5.0
10828	1.0	3.0
10827	1653.0	3386.0
83742	6930.0	5034.0
56147	16.0	4.0
283631	1.0	3.0
10820	5.0	0.0
440836	906.0	911.0
643563	1.0	0.0
56154	3.0	1165.0
81109	0.0	0.0
283629	115.0	198.0
56159	10.0	8.0
81115	0.0	1.0
81116	0.0	0.0
56155	98.0	91.0
283624	1145.0	1267.0
102724097	40.0	6.0
256006	24.0	51.0
56156	1.0	1.0
81113	0.0	0.0
56157	0.0	2.0
56158	4.0	17.0
81114	0.0	0.0
81110	0.0	0.0
440829	15.0	14.0
440823	600.0	1498.0
440822	0.0	0.0
56163	1.0	6.0
56164	110.0	521.0
256021	40.0	82.0
56165	30.0	1.0
83759	877.0	4340.0
56160	1537.0	1958.0
10800	962.0	141.0
283617	0.0	0.0
81104	0.0	0.0
10802	2543.0	6179.0
10801	27306.0	29523.0
10804	38.0	209.0
10803	7.0	2.0
56167	0.0	2.0
10806	2226.0	2588.0
56168	0.0	0.0
56169	97.0	709.0
643582	0.0	0.0
643586	2.0	16.0
256076	507.0	114.0
401253	12.0	3.0
56171	64.0	119.0
401251	10.0	35.0
56172	5700.0	9698.0
401250	0.0	0.0
81137	0.0	1.0
81138	0.0	0.0
83795	3.0	0.0
102724076	0.0	0.0
102724077	9.0	83.0
283688	0.0	1.0
401247	27.0	17.0
81136	0.0	3.0
283687	304.0	281.0
283685	0.0	1.0
93109	854.0	3756.0
283682	46.0	250.0
100126825	0.0	0.0
93107	0.0	0.0
643596	13.0	4.0
56180	664.0	942.0
93100	2420.0	9280.0
401242	0.0	11.0
256085	0.0	0.0
56181	2853.0	3645.0
81126	0.0	0.0
81127	0.0	0.0
83787	1495.0	2469.0
283677	3.0	9.0
401237	161.0	540.0
83786	2906.0	7416.0
401236	15.0	34.0
283673	13.0	49.0
93134	1733.0	2666.0
401233	0.0	0.0
401232	99.0	89.0
256051	521.0	1172.0
81159	0.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	695.0	120.0
81153	0.0	1.0
100271596	0.0	0.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	1146.0	669.0
283659	595.0	87.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	0.0
100271583	0.0	0.0
283652	3.0	6.0
283651	65.0	53.0
100271585	0.0	0.0
100271584	1.0	1.0
100271581	0.0	0.0
22998	12634.0	4062.0
22999	41.0	49.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	4630.0	5108.0
100151671	0.0	0.0
100151672	0.0	25.0
22992	10367.0	26702.0
22993	2887.0	8449.0
100151674	0.0	0.0
22994	822.0	3811.0
83903	137.0	588.0
22995	334.0	2083.0
83902	0.0	46.0
22996	2101.0	1394.0
22997	102.0	412.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	1.0	1.0
100151688	0.0	0.0
100151682	0.0	1.0
100151683	4.0	5.0
100151684	0.0	3.0
100151685	0.0	0.0
100151681	0.0	14.0
56302	0.0	32.0
83901	0.0	0.0
342538	5.0	6.0
83900	0.0	0.0
56300	6.0	18.0
56301	5.0	17.0
124411	938.0	2024.0
22976	844.0	4105.0
22977	18.0	245.0
22978	2256.0	7222.0
22979	600.0	187.0
22970	29.0	27.0
22971	947.0	772.0
22974	380.0	27142.0
83932	563.0	2857.0
10998	270.0	682.0
83931	6899.0	4596.0
342527	586.0	69.0
148418	66.0	104.0
83933	486.0	698.0
124404	2.0	1.0
10999	2289.0	2000.0
124401	838.0	793.0
124402	1551.0	870.0
83930	2823.0	2209.0
56311	9.0	32.0
10990	1993.0	303.0
100126693	3.0	9.0
10992	16778.0	37152.0
606500	0.0	0.0
10991	11.0	89.0
10994	3602.0	4261.0
10993	725.0	707.0
22987	26.0	18.0
22989	45.0	62.0
22980	8681.0	11014.0
22981	1214.0	3055.0
22982	2492.0	3468.0
22983	28.0	304.0
22984	2745.0	13192.0
22985	9752.0	30310.0
22986	0.0	539.0
58986	5729.0	2152.0
148423	794.0	1003.0
58985	69.0	898.0
342510	587.0	240.0
283694	0.0	0.0
283693	25.0	52.0
283692	4.0	3.0
22954	1122.0	1878.0
22955	2975.0	5570.0
112487	907.0	1420.0
22950	1874.0	5579.0
391524	1.0	1.0
22952	15.0	1.0
22953	123.0	8.0
391526	0.0	1.0
10975	3500.0	2522.0
83953	85.0	7.0
10978	757.0	2275.0
83955	13.0	29.0
10979	4394.0	2140.0
112495	1761.0	1770.0
10970	6356.0	8939.0
56339	1599.0	5551.0
10972	23880.0	28604.0
10971	12834.0	50014.0
10974	0.0	0.0
10973	2847.0	6158.0
401409	66.0	95.0
112479	519.0	3741.0
112476	118.0	136.0
391530	1.0	0.0
83939	5039.0	17200.0
56341	96.0	4.0
391533	0.0	0.0
124460	1742.0	231.0
83935	385.0	141.0
83938	1215.0	605.0
391538	0.0	3.0
83937	3478.0	1431.0
10987	2357.0	4476.0
83943	454.0	792.0
83942	0.0	0.0
10989	4401.0	10623.0
10988	5604.0	10308.0
56342	200.0	319.0
124454	1312.0	3973.0
56344	1.0	0.0
83941	1328.0	1740.0
83940	795.0	2000.0
643503	1.0	0.0
10981	1734.0	891.0
112483	3606.0	813.0
10980	4705.0	9888.0
10983	28090.0	28843.0
10982	5506.0	5252.0
643507	2.0	6.0
10985	8257.0	24003.0
10984	226.0	1665.0
22932	173.0	578.0
22933	4060.0	7849.0
22934	1454.0	4358.0
22936	10129.0	5600.0
22937	6554.0	10793.0
22938	3624.0	11309.0
112464	1528.0	553.0
22930	4823.0	12295.0
22931	4446.0	5037.0
81309	0.0	1.0
391504	0.0	1.0
10954	2752.0	1728.0
10953	2198.0	3611.0
10956	26225.0	21673.0
81315	0.0	0.0
10955	14154.0	16593.0
391508	1.0	2.0
81316	0.0	0.0
10957	12107.0	3453.0
124446	8332.0	7020.0
81310	0.0	0.0
10959	15269.0	15084.0
22929	2886.0	4944.0
10950	2655.0	7604.0
10952	4983.0	2622.0
10951	3232.0	15045.0
22943	277.0	13.0
22944	577.0	959.0
22945	0.0	0.0
22947	0.0	0.0
22948	6589.0	44862.0
22949	1833.0	2366.0
83957	0.0	1.0
22941	1781.0	1299.0
83959	179.0	440.0
10965	1611.0	1906.0
391518	0.0	0.0
10964	648.0	2314.0
81304	0.0	0.0
10966	939.0	1501.0
10969	2392.0	6220.0
81300	0.0	0.0
10961	15744.0	7232.0
10960	12075.0	11901.0
643529	149.0	688.0
10963	7383.0	29606.0
10962	957.0	4775.0
148479	978.0	4219.0
197407	738.0	2191.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	1.0
124491	1350.0	1979.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	0.0
391552	0.0	59.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	5.0
767569	0.0	0.0
391559	6.0	8.0
767577	0.0	0.0
767579	7.0	0.0
767578	0.0	0.0
246705	0.0	2.0
767558	0.0	0.0
246704	3.0	9.0
207107	3006.0	43.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	4.0	0.0
474344	4638.0	1006.0
474343	123.0	136.0
246717	2.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	15.0	161.0
161406	18.0	31.0
100151649	0.0	0.0
100151643	0.0	43.0
100151645	0.0	1.0
100151640	11.0	42.0
100151641	0.0	0.0
246715	0.0	1.0
767557	25.0	18.0
606553	1.0	16.0
606551	18.0	43.0
474354	23.0	3.0
100151657	0.0	0.0
100151658	0.0	2.0
100151654	0.0	2.0
161436	64.0	29.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	27.0	89.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	2.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	3005.0	8841.0
100151667	0.0	1.0
391598	2.0	4.0
100151661	1.0	3.0
100151663	0.0	0.0
474338	8.0	9.0
474337	1.0	0.0
197370	2654.0	4347.0
220112	7.0	546.0
246744	0.0	2.0
220115	10.0	11.0
93273	31.0	42.0
100271459	0.0	2.0
100271458	0.0	46.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	0.0
100271456	0.0	0.0
100271451	0.0	0.0
81295	0.0	0.0
100271452	2.0	0.0
220108	319.0	362.0
220107	121.0	131.0
100271448	2.0	0.0
100271447	1.0	0.0
100271449	0.0	0.0
100271444	4.0	4.0
100271445	0.0	2.0
81285	0.0	6.0
81282	0.0	0.0
197350	6.0	13.0
246720	2.0	12.0
401399	33.0	156.0
401398	45.0	263.0
246721	1.0	0.0
220134	54.0	3581.0
401397	1779.0	1362.0
246723	7.0	9.0
220136	34.0	143.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	1.0	0.0
100271438	0.0	13.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	1.0	0.0
197342	528.0	1035.0
246731	0.0	11.0
401387	2.0	1.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	34.0	174.0
100271420	0.0	0.0
197358	1040.0	242.0
199990	1752.0	2511.0
246785	20.0	145.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	1.0	0.0
283726	21.0	103.0
100271414	0.0	0.0
100887075	0.0	3.0
439990	101.0	222.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	321.0	14849.0
100271413	0.0	1.0
197320	667.0	2706.0
439996	2.0	8.0
100887074	0.0	0.0
439992	35.0	38.0
100887073	0.0	1.0
197322	1834.0	3964.0
439994	149.0	196.0
102724105	234.0	120.0
220147	0.0	0.0
100271404	0.0	21.0
100887067	17.0	45.0
102724101	0.0	0.0
100271406	0.0	2.0
100271405	0.0	23.0
100271400	0.0	1.0
283711	0.0	1.0
100271402	0.0	0.0
197331	3.0	8.0
197335	789.0	2344.0
440993	875.0	14896.0
440992	67.0	52.0
161394	21.0	141.0
199964	61.0	13.0
8000	31.0	877.0
8001	4.0	122.0
246777	71.0	1431.0
246778	21.0	9.0
606495	265.0	935.0
199974	26.0	10.0
8013	14006.0	459.0
22911	974.0	1814.0
439949	245.0	488.0
22913	12574.0	24487.0
643421	0.0	12.0
22914	23.0	197.0
22915	3158.0	541.0
439945	0.0	0.0
22916	4141.0	21804.0
731605	3.0	10.0
22917	11.0	10.0
10929	4405.0	7381.0
10928	5316.0	9341.0
56252	6387.0	22324.0
56253	426.0	50.0
401331	308.0	639.0
81207	0.0	0.0
83869	117.0	144.0
81208	0.0	0.0
81209	0.0	0.0
83877	2916.0	2373.0
56259	3768.0	6059.0
83876	92.0	68.0
81215	0.0	0.0
83879	239.0	12499.0
10934	0.0	1.0
83878	488.0	117.0
283768	0.0	0.0
10933	15538.0	20876.0
10936	114.0	410.0
56254	3616.0	6209.0
83873	5.0	26.0
256148	0.0	0.0
81210	8.0	1.0
283767	0.0	1.0
56255	6286.0	11526.0
83872	5314.0	4144.0
10935	6088.0	14322.0
81211	0.0	0.0
56256	556.0	5590.0
10938	7612.0	5182.0
83875	122.0	163.0
83874	1525.0	3712.0
56257	4163.0	9300.0
22907	5002.0	9993.0
643414	0.0	3.0
439953	7.0	22.0
22908	4086.0	2673.0
83871	5243.0	6384.0
22909	923.0	2834.0
283761	0.0	5.0
439954	0.0	3.0
643418	22.0	32.0
10930	20.0	18.0
439950	0.0	0.0
22921	1577.0	887.0
8022	2.0	5.0
440926	225.0	956.0
22924	1017.0	2798.0
440925	85.0	2.0
8028	2397.0	3905.0
22925	749.0	819.0
8029	206.0	64.0
22926	5546.0	13649.0
439934	0.0	0.0
22927	1634.0	552.0
8027	1995.0	2090.0
22928	4720.0	7920.0
439936	3.0	2.0
56261	7186.0	5588.0
56262	6624.0	8188.0
10939	3308.0	8189.0
401321	274.0	207.0
8021	5748.0	9154.0
83858	643.0	3758.0
22920	2181.0	10223.0
56260	149.0	371.0
10943	1794.0	3069.0
56269	0.0	1.0
83866	0.0	0.0
81203	0.0	0.0
10942	320.0	1365.0
81204	0.0	0.0
10945	13511.0	16550.0
83868	0.0	0.0
81205	0.0	0.0
10944	7327.0	9179.0
83867	0.0	0.0
10947	984.0	3991.0
56265	2786.0	1374.0
83862	2212.0	2092.0
401316	22.0	57.0
83861	1415.0	1246.0
283755	341.0	39.0
10946	4990.0	14157.0
56267	1342.0	1057.0
10949	11528.0	26049.0
81201	0.0	0.0
10948	3844.0	4166.0
256158	1120.0	163.0
83863	1.0	0.0
81202	0.0	0.0
22918	21863.0	5550.0
22919	8291.0	19328.0
439941	0.0	0.0
83860	1394.0	2484.0
8019	1995.0	4049.0
10941	0.0	0.0
643427	50.0	30.0
10940	291.0	2722.0
8036	3535.0	3992.0
8034	1592.0	2147.0
440957	555.0	519.0
440956	0.0	1.0
440955	1.0	14.0
8038	353.0	3269.0
10907	2705.0	8371.0
10906	3976.0	5258.0
440952	75.0	126.0
10908	16945.0	10062.0
93210	3545.0	6091.0
8031	23258.0	18611.0
256130	0.0	1.0
56270	7135.0	13038.0
56271	3063.0	3999.0
8030	5602.0	15107.0
10910	2583.0	5435.0
83899	0.0	0.0
81236	0.0	0.0
283748	30.0	98.0
10912	1259.0	2573.0
283747	2.0	1.0
10911	27.0	9.0
10914	10724.0	24130.0
256126	33.0	101.0
83895	0.0	2.0
10913	42.0	141.0
83894	4.0	3.0
10916	9963.0	9672.0
83897	0.0	4.0
401303	143.0	147.0
10915	2034.0	15135.0
283742	2063.0	5433.0
83896	0.0	3.0
83891	5203.0	826.0
83890	22.0	34.0
83893	0.0	0.0
81230	0.0	0.0
83892	7326.0	6829.0
22900	2535.0	3632.0
93202	0.0	0.0
22901	694.0	472.0
22902	2221.0	1991.0
8045	3210.0	1452.0
22903	1636.0	7568.0
22904	4539.0	8480.0
22905	2152.0	3906.0
8048	1.0	0.0
440944	448.0	1093.0
22906	6351.0	11467.0
256144	0.0	0.0
10917	15.0	6.0
10919	4159.0	11261.0
83888	389.0	20.0
10921	6542.0	13990.0
283738	0.0	0.0
83887	13.0	1.0
10920	2312.0	4043.0
81226	0.0	0.0
10923	6449.0	12616.0
10922	3245.0	5624.0
83889	3.0	539.0
81228	1.0	0.0
83884	1.0	0.0
56287	0.0	0.0
81221	0.0	0.0
56288	2802.0	11940.0
10924	1425.0	452.0
10927	6017.0	10595.0
83886	59.0	257.0
81223	0.0	0.0
10926	458.0	2261.0
81224	0.0	0.0
643447	0.0	3.0
643445	0.0	1.0
83882	294.0	200.0
83881	127.0	227.0
439965	12.0	31.0
643446	5.0	26.0
93233	50.0	237.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	0.0
8050	1275.0	3009.0
106481977	0.0	0.0
106481974	1.0	0.0
401375	10.0	88.0
106481975	0.0	5.0
106481978	0.0	1.0
106481979	0.0	0.0
106481980	15.0	0.0
100271499	0.0	0.0
100271498	2.0	14.0
106481981	0.0	0.0
100271495	0.0	2.0
643459	0.0	1.0
81251	7.0	0.0
100271491	0.0	3.0
100271493	0.0	3.0
643470	0.0	0.0
643471	0.0	1.0
8061	1234.0	937.0
8065	1931.0	6292.0
81248	7.0	2.0
10901	979.0	1232.0
10900	38.0	45.0
10903	542.0	1318.0
81243	2.0	0.0
10902	2458.0	10675.0
81244	0.0	0.0
100271487	1.0	16.0
10905	3563.0	6588.0
10904	5760.0	8582.0
81246	0.0	3.0
283796	2.0	12.0
100271483	0.0	0.0
81240	0.0	0.0
342574	25.0	0.0
100271486	0.0	0.0
100271485	0.0	1.0
81242	0.0	0.0
100271480	0.0	0.0
100271481	0.0	1.0
8079	10029.0	13770.0
440917	5.0	12.0
439927	1.0	1.0
440915	2.0	40.0
8078	5674.0	9923.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	1.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	1668.0	685.0
106481959	0.0	0.0
8073	16068.0	8682.0
106481956	0.0	0.0
8074	1.0	0.0
106481957	0.0	2.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	7.0	13.0
106481962	2.0	0.0
81278	0.0	2.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	209.0	404.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	1.0
81270	0.0	2.0
100271470	0.0	0.0
440905	4.0	4993.0
439916	0.0	2.0
8089	653.0	1520.0
440902	2.0	8.0
643499	0.0	0.0
439915	0.0	0.0
440900	2.0	6.0
8082	2076.0	701.0
106481965	0.0	0.0
106481966	1.0	1.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	2022.0	4430.0
106481969	0.0	0.0
8087	5730.0	36421.0
106481967	9.0	58.0
8085	7353.0	15720.0
106481968	0.0	0.0
102724167	1.0	2.0
100271469	0.0	1.0
100271466	0.0	0.0
106481972	0.0	6.0
283777	0.0	1.0
401337	5.0	836.0
106481973	0.0	1.0
100271465	1.0	2.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	3.0	2.0
106481971	0.0	0.0
100271462	0.0	1.0
81261	2.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	7414.0	5547.0
81264	0.0	0.0
100271460	3.0	2.0
731688	6.0	5.0
728034	0.0	0.0
8099	4049.0	10310.0
106481938	0.0	0.0
106481939	0.0	1.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	4.0	504.0
106481930	0.0	0.0
8092	1.0	92.0
106481931	1.0	0.0
106481936	0.0	0.0
728039	146.0	151.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	6.0
56413	82.0	1033.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	3.0	8.0
