id	edafd326-8c3c-4ae5-8617-e1592db868eb	f2b50fcc-e5ec-4328-a932-2c06476760cf
106481618	0.0	0.0
106481615	0.0	0.0
106481616	0.0	0.0
283209	1429.0	2953.0
283208	181.0	339.0
106481620	0.0	0.0
106481621	0.0	0.0
100271138	0.0	3.0
100271132	0.0	3.0
100271131	0.0	1.0
100271133	1.0	0.0
100271130	0.0	0.0
93587	617.0	259.0
645771	3.0	4.0
93589	358.0	95.0
106481624	3.0	6.0
285800	208.0	30.0
106481625	0.0	0.0
106481622	0.0	0.0
106481623	7.0	4.0
106481628	0.0	0.0
106481629	1.0	1.0
106481626	0.0	0.0
106481627	1.0	0.0
100271129	0.0	0.0
246283	0.0	0.0
246285	0.0	1.0
106481631	0.0	0.0
100271125	1.0	0.0
106481632	0.0	0.0
106481630	0.0	0.0
100271122	0.0	0.0
199692	1205.0	844.0
645784	151.0	12.0
100271118	0.0	2.0
100271117	0.0	0.0
100271119	1.0	4.0
100271114	0.0	0.0
100271113	0.0	0.0
100271116	0.0	0.0
197021	17.0	16.0
643115	0.0	7.0
100271111	0.0	0.0
106481608	8.0	0.0
106481609	0.0	0.0
645798	3.0	3.0
643136	3.0	3.0
106481602	1.0	1.0
106481603	0.0	0.0
106481600	0.0	0.0
106481601	0.0	1.0
106481606	0.0	0.0
106481607	0.0	0.0
106481604	0.0	0.0
106481605	0.0	1.0
285829	4.0	9.0
100271106	4.0	5.0
106481610	0.0	0.0
100271105	2.0	0.0
643126	1.0	1.0
199699	7.0	11.0
728393	0.0	0.0
100128899	5.0	0.0
728395	0.0	0.0
114625	1663.0	1156.0
54112	16.0	6.0
56776	187.0	10.0
283248	49.0	287.0
344729	0.0	0.0
100128894	4.0	1.0
100128893	127.0	5.0
100128890	57.0	41.0
728386	0.0	0.0
728388	0.0	0.0
100128889	0.0	1.0
100128888	3.0	6.0
114614	91.0	9.0
283238	2.0	0.0
100190800	30.0	53.0
283237	887.0	1044.0
283236	0.0	0.0
283234	2336.0	4409.0
728381	0.0	0.0
283232	1395.0	888.0
728380	4.0	1.0
100128881	96.0	379.0
100128880	1.0	0.0
692099	552.0	331.0
114609	663.0	385.0
29128	133.0	1061.0
29123	9366.0	9536.0
344709	0.0	0.0
29122	21.0	124.0
29121	908.0	264.0
283229	1407.0	234.0
29127	1161.0	5947.0
29126	889.0	109.0
29125	368.0	42.0
29124	0.0	0.0
692087	0.0	0.0
692088	0.0	0.0
692089	6.0	4.0
100128867	0.0	0.0
54145	0.0	1.0
54143	0.0	0.0
283219	878.0	609.0
54149	1110.0	771.0
54148	1042.0	1135.0
54147	0.0	0.0
283212	88.0	433.0
692091	0.0	0.0
692092	0.0	0.0
692093	14.0	17.0
692094	0.0	0.0
100271091	0.0	0.0
100271090	3.0	3.0
100128857	3.0	3.0
100271093	0.0	0.0
100271092	0.0	0.0
728350	10.0	65.0
285872	0.0	1.0
100128853	0.0	0.0
29109	3326.0	712.0
29108	1443.0	1070.0
285877	0.0	0.0
29107	960.0	1943.0
285878	0.0	0.0
29106	58.0	83.0
728358	0.0	0.0
29101	7599.0	21685.0
29100	1672.0	2290.0
29105	3234.0	1558.0
29104	714.0	349.0
29103	2498.0	514.0
29102	3040.0	11059.0
100271098	3.0	1.0
283284	47.0	44.0
728343	6.0	0.0
728342	6.0	58.0
100128849	0.0	0.0
728344	2.0	5.0
100271081	0.0	4.0
100128845	0.0	0.0
728340	142.0	124.0
285888	4.0	2.0
29119	24.0	0.0
107057644	20.0	6.0
29118	51.0	462.0
107057647	0.0	0.0
114655	1.0	2.0
29117	4352.0	2820.0
107057646	3.0	0.0
114657	0.0	0.0
114659	635.0	456.0
126638	2.0	5.0
54165	1980.0	3058.0
126637	0.0	17.0
29110	2386.0	1484.0
29116	3957.0	2878.0
29115	3747.0	6396.0
29114	119.0	33.0
29113	1.0	12.0
100271087	19.0	2.0
100271089	0.0	0.0
100271085	1.0	0.0
100128836	3.0	3.0
728378	3.0	71.0
728377	242.0	208.0
100271070	0.0	0.0
285893	0.0	0.0
100128834	0.0	0.0
728373	0.0	0.0
728379	0.0	0.0
81797	0.0	0.0
126626	1742.0	725.0
81793	71.0	9.0
81794	784.0	124.0
81796	37.0	6.0
81790	1795.0	2444.0
100271076	0.0	0.0
283267	792.0	606.0
91107	2696.0	3913.0
100128830	13.0	7.0
81792	1295.0	682.0
100271078	0.0	1.0
100271073	1.0	0.0
100271072	0.0	0.0
100271074	0.0	0.0
100128827	0.0	0.0
728366	0.0	1.0
728361	2.0	19.0
100128822	289.0	170.0
728369	0.0	0.0
81786	140.0	814.0
54187	3580.0	2086.0
81788	997.0	849.0
81789	469.0	606.0
283257	0.0	0.0
100271065	0.0	0.0
645700	1.0	0.0
283254	264.0	350.0
126695	795.0	1099.0
148003	0.0	0.0
378108	12.0	4.0
151649	41.0	20.0
151648	32.0	1020.0
151647	3.0	11.0
151645	16.0	37.0
200909	0.0	3.0
200916	806.0	3473.0
148014	9.0	61.0
151658	0.0	0.0
151651	1983.0	42.0
56704	1099.0	448.0
148022	1892.0	1396.0
126669	2696.0	113.0
126668	286.0	32.0
100126297	0.0	0.0
100126299	0.0	0.0
100126296	0.0	0.0
200931	337.0	163.0
200933	1088.0	2255.0
126661	166.0	99.0
56729	847.0	0.0
283298	2441.0	186.0
283297	0.0	0.0
136051	594.0	800.0
138639	709.0	588.0
692076	8.0	7.0
391121	0.0	0.0
391120	0.0	0.0
391123	29.0	6.0
200942	1130.0	3906.0
440577	6.0	21.0
440574	1705.0	2213.0
56731	2634.0	5901.0
100126270	1.0	1.0
692084	0.0	0.0
692085	0.0	0.0
692086	5.0	14.0
138649	59.0	622.0
200959	2.0	0.0
200958	1443.0	2817.0
391135	5.0	4.0
440567	67.0	90.0
391139	7.0	8.0
440563	0.0	0.0
440561	0.0	0.0
151613	2214.0	1458.0
692072	0.0	0.0
692075	10.0	5.0
692057	0.0	0.0
692058	2.0	1.0
124056	2.0	0.0
81706	2551.0	3626.0
391104	0.0	1.0
391107	0.0	0.0
391106	0.0	0.0
81704	9174.0	597.0
391109	0.0	0.0
440595	100.0	101.0
56751	3.0	0.0
692063	0.0	0.0
8402	3352.0	3870.0
391110	0.0	0.0
8403	0.0	2.0
391112	0.0	0.0
124045	875.0	821.0
391114	6.0	0.0
124044	1064.0	1282.0
391115	0.0	0.0
440585	2781.0	416.0
391117	0.0	0.0
440584	29.0	148.0
391119	0.0	0.0
54101	2569.0	7777.0
151636	6616.0	9206.0
440590	8.0	410.0
54103	4633.0	250.0
54102	7902.0	369.0
54108	2304.0	5549.0
54107	3055.0	4186.0
54106	4.0	1.0
692053	3.0	2.0
391040	3.0	1.0
645683	8.0	15.0
8410	0.0	0.0
645682	0.0	1.0
645688	5.0	7.0
391044	1.0	1.0
645687	3.0	50.0
8411	2620.0	1788.0
645686	0.0	0.0
8412	1625.0	2037.0
391045	9.0	2.0
440533	0.0	7.0
8406	3359.0	354.0
8407	63785.0	53803.0
8404	77602.0	1471.0
8405	5940.0	3788.0
8408	2947.0	4671.0
8409	2733.0	4174.0
391051	6.0	0.0
8420	792.0	1504.0
645694	3.0	1.0
391053	1.0	1.0
645693	18.0	10.0
643031	0.0	0.0
8424	149.0	2439.0
8425	43818.0	34637.0
643037	570.0	10.0
163589	14.0	1678.0
643034	0.0	0.0
440525	121.0	135.0
391059	293.0	1811.0
645691	12.0	17.0
163590	4899.0	3846.0
8417	5942.0	3036.0
8418	5783.0	941.0
8416	433.0	324.0
8419	8.0	0.0
8431	230.0	5.0
8435	24.0	5.0
8436	31275.0	66.0
8433	1.0	0.0
8434	2428.0	367.0
391026	0.0	0.0
440556	238.0	6.0
440560	0.0	0.0
8428	5814.0	7004.0
8427	2038.0	2303.0
103157000	0.0	2.0
8443	3202.0	2466.0
8440	3902.0	3204.0
8446	1428.0	4656.0
8447	1580.0	2678.0
8444	1054.0	150.0
8445	2770.0	1352.0
391037	18.0	1.0
391039	2.0	7.0
643050	0.0	0.0
285905	53.0	23.0
285908	631.0	524.0
8439	2878.0	2293.0
8437	45.0	348.0
8438	43.0	946.0
8453	2327.0	2358.0
8454	4956.0	3355.0
8451	5817.0	3729.0
8452	4847.0	4461.0
8458	980.0	1645.0
8455	6270.0	14559.0
8456	43.0	368.0
106481578	0.0	0.0
106481579	0.0	0.0
8450	4771.0	6997.0
106481583	0.0	0.0
106481584	5.0	8.0
106481581	0.0	0.0
106481582	0.0	0.0
106481587	0.0	0.0
106481588	0.0	0.0
106481585	0.0	0.0
106481586	0.0	0.0
8448	196.0	102.0
8449	3514.0	3638.0
106481580	0.0	0.0
8464	700.0	467.0
8462	2513.0	1169.0
8463	2633.0	7631.0
8468	11.0	3.0
391099	0.0	0.0
8467	11241.0	4701.0
342184	3285.0	418.0
246312	3.0	0.0
106481589	1.0	0.0
8460	1482.0	3379.0
106481594	0.0	0.0
106481595	0.0	0.0
106481592	0.0	0.0
106481593	0.0	0.0
106481598	0.0	0.0
151579	19.0	36.0
106481599	2.0	0.0
106481596	0.0	0.0
106481597	0.0	2.0
8459	2995.0	5871.0
106481590	0.0	0.0
106481591	1.0	0.0
8476	6479.0	1505.0
8473	11389.0	5067.0
440519	43.0	97.0
440518	0.0	1.0
8479	1717.0	1123.0
440515	1228.0	731.0
8477	821.0	24.0
106481558	0.0	0.0
106481559	0.0	0.0
391069	1.0	3.0
106481556	0.0	0.0
106481557	0.0	0.0
8471	13.0	40.0
8470	5153.0	99.0
106481561	1.0	1.0
106481562	0.0	0.0
106481560	0.0	0.0
106481565	0.0	0.0
106481566	2.0	6.0
106481563	0.0	0.0
106481564	0.0	0.0
391073	1.0	0.0
8487	347.0	511.0
8484	0.0	11.0
391075	0.0	0.0
440508	12.0	1.0
391077	1.0	0.0
391076	0.0	0.0
8488	5.0	4.0
440503	681.0	246.0
8489	5.0	1.0
106481569	0.0	0.0
106481567	0.0	0.0
106481568	0.0	0.0
8482	448.0	1408.0
8483	518.0	32.0
8480	1757.0	3591.0
8481	2505.0	3353.0
106481572	0.0	0.0
106481573	0.0	0.0
106481570	0.0	0.0
106481571	0.0	0.0
106481576	0.0	1.0
106481577	0.0	2.0
106481574	0.0	0.0
106481575	0.0	0.0
391081	35.0	33.0
8497	91.0	331.0
728431	240.0	822.0
8498	4499.0	3624.0
728430	7.0	0.0
100128934	3.0	0.0
8495	1692.0	1070.0
8496	7342.0	8883.0
91012	2420.0	4605.0
100128936	62.0	104.0
728432	0.0	0.0
100128930	0.0	0.0
8499	80.0	1.0
106481536	0.0	0.0
8490	12196.0	534.0
106481537	0.0	0.0
285954	15.0	29.0
285955	44.0	23.0
106481534	0.0	0.0
106481535	0.0	0.0
8493	2003.0	831.0
54075	0.0	0.0
101669766	21.0	3.0
728434	0.0	0.0
91010	4795.0	2111.0
285958	907.0	1973.0
101669767	0.0	1.0
8491	2762.0	2367.0
106481538	0.0	0.0
8492	3887.0	5908.0
54072	0.0	0.0
106481539	0.0	0.0
101669762	36.0	768.0
106481540	0.0	0.0
101669763	0.0	0.0
101669764	0.0	0.0
106481543	0.0	0.0
81694	1.0	0.0
100271059	0.0	0.0
81695	1.0	0.0
106481544	0.0	0.0
106481541	0.0	0.0
81696	0.0	0.0
81697	0.0	0.0
106481542	0.0	0.0
81693	194.0	188.0
100271056	0.0	0.0
100271050	2.0	8.0
100271053	1.0	0.0
93664	3856.0	159.0
100128923	4.0	1.0
93663	10594.0	468.0
285961	8.0	12.0
93668	1.0	0.0
285962	244.0	131.0
106481547	0.0	0.0
54082	112.0	100.0
106481548	0.0	0.0
285965	63.0	77.0
285966	488.0	98.0
106481545	1.0	1.0
106481546	4.0	0.0
93661	2.0	1.0
100128927	1501.0	791.0
54084	39.0	72.0
106481549	0.0	0.0
106481550	0.0	0.0
81688	14873.0	20285.0
106481551	0.0	0.0
54089	1.0	1.0
81689	2288.0	1139.0
54088	11.0	0.0
106481554	0.0	0.0
100271047	0.0	0.0
106481555	0.0	0.0
106481552	0.0	0.0
106456574	11.0	0.0
106481553	0.0	0.0
93659	2.0	3.0
100271040	0.0	0.0
100271042	0.0	0.0
100128912	0.0	0.0
91039	4464.0	1926.0
342132	188.0	184.0
285971	771.0	401.0
285972	198.0	4.0
285973	736.0	543.0
100128911	0.0	0.0
728450	0.0	8.0
54093	1332.0	1368.0
106481514	0.0	0.0
106481515	0.0	0.0
106481512	0.0	0.0
54090	15.0	2.0
106481513	14.0	4.0
54097	386.0	21.0
106481518	0.0	0.0
106481519	0.0	0.0
246329	582.0	187.0
106481516	0.0	0.0
728458	0.0	0.0
106481517	0.0	0.0
54099	7.0	6.0
54098	0.0	0.0
246330	869.0	650.0
106481521	0.0	0.0
106481522	0.0	0.0
106481520	0.0	0.0
342125	22.0	1.0
100271033	20.0	39.0
645619	1.0	3.0
100271031	3.0	9.0
344787	178.0	101.0
100128902	0.0	0.0
728441	81.0	26.0
100128903	0.0	0.0
222389	1396.0	520.0
106481525	3.0	1.0
106481526	0.0	3.0
285987	2.0	438.0
106481523	0.0	0.0
285989	723.0	672.0
106481524	0.0	0.0
106481529	0.0	0.0
728448	65.0	130.0
106481527	0.0	0.0
106481528	0.0	0.0
728447	0.0	0.0
106481532	0.0	0.0
106481533	0.0	0.0
100271025	2.0	3.0
106481530	0.0	0.0
106481531	0.0	0.0
100271020	0.0	0.0
91057	499.0	3611.0
91056	2506.0	2468.0
645641	1.0	16.0
91050	1520.0	794.0
100271015	0.0	0.0
106481500	0.0	0.0
645638	454.0	2210.0
645651	0.0	0.0
344760	0.0	0.0
106481509	0.0	0.0
645652	7.0	20.0
106481503	0.0	1.0
106481504	6.0	3.0
106481501	0.0	0.0
106481502	0.0	0.0
106481507	6.0	3.0
106481508	0.0	0.0
106481505	0.0	0.0
106481506	0.0	0.0
100271007	0.0	1.0
283316	569.0	28.0
106481510	1.0	1.0
106481511	0.0	0.0
100271003	8.0	3.0
283314	560.0	441.0
100271006	0.0	0.0
283310	36.0	9.0
344758	0.0	3.0
100271001	0.0	0.0
344752	17.0	73.0
728411	853.0	1506.0
728410	0.0	0.0
643003	2.0	5.0
643001	0.0	0.0
728419	0.0	0.0
728418	0.0	0.0
91074	1.0	0.0
728409	0.0	0.0
283303	0.0	0.0
344741	0.0	3.0
728400	0.0	0.0
645676	129.0	179.0
285941	1.0	0.0
728405	0.0	0.0
285943	256.0	253.0
728407	149.0	140.0
728402	0.0	2.0
728403	0.0	0.0
643008	434.0	433.0
645668	1.0	3.0
100506658	1290.0	447.0
100506655	13.0	2.0
81849	1318.0	174.0
56890	1394.0	423.0
56891	1.0	301.0
100506650	0.0	0.0
81846	3664.0	1281.0
81847	3430.0	1423.0
81848	9339.0	1324.0
56896	4.0	53.0
56897	3374.0	7914.0
81853	3075.0	4301.0
56898	2156.0	937.0
81855	6624.0	3219.0
56899	153.0	0.0
56892	11070.0	4255.0
56893	2412.0	2906.0
121275	12.0	11.0
121278	0.0	1.0
56894	7584.0	4430.0
81850	1.0	0.0
145249	1.0	0.0
56895	1767.0	187.0
81851	0.0	0.0
649137	2.0	5.0
81839	2042.0	3729.0
121274	1917.0	2280.0
121273	41.0	361.0
145264	0.0	6.0
121270	0.0	0.0
145258	8.0	51.0
121268	114.0	167.0
81844	12774.0	4176.0
145259	3.0	7.0
133283	215.0	166.0
375593	22.0	7.0
100506649	145.0	173.0
100506673	0.0	0.0
121260	1943.0	1476.0
145270	297.0	163.0
100506671	1.0	0.0
81875	2309.0	2993.0
81876	12794.0	15346.0
81870	0.0	0.0
81871	0.0	0.0
121256	119.0	1.0
81872	0.0	0.0
81873	2599.0	4948.0
387597	318.0	57.0
100506668	1557.0	415.0
160897	1038.0	1291.0
649159	0.0	0.0
145282	2023.0	303.0
387590	335.0	7.0
81856	648.0	590.0
81857	4842.0	3446.0
100506660	12.0	163.0
81858	2981.0	7546.0
135886	22.0	9.0
147872	37.0	91.0
81889	1164.0	1463.0
145200	90.0	103.0
81892	1217.0	1710.0
81893	7.0	11.0
81894	2420.0	4929.0
81890	1348.0	2411.0
135892	6.0	0.0
649179	5.0	0.0
100506600	29.0	52.0
613126	18.0	12.0
81887	2591.0	2101.0
81888	703.0	330.0
145216	16.0	5.0
338591	0.0	1.0
649186	6.0	6.0
338596	305.0	26.0
338599	0.0	0.0
169200	2500.0	495.0
145226	26.0	56.0
100506637	132.0	61.0
160857	369.0	404.0
160851	3233.0	1806.0
91227	26.0	1.0
157206	9.0	9.0
100506622	13.0	3.0
100856809	0.0	0.0
338588	3.0	15.0
145241	0.0	1.0
91219	2.0	3.0
650172	0.0	1.0
102724678	4.0	2.0
338579	0.0	0.0
326591	574.0	498.0
255738	1154.0	1494.0
338567	0.0	0.0
102724668	19.0	12.0
255743	20665.0	485.0
56829	6118.0	2969.0
326586	0.0	0.0
102724655	0.0	0.0
554250	2.0	2.0
554251	252.0	385.0
338557	679.0	5.0
56832	2.0	3.0
56833	2852.0	222.0
56834	1624.0	1833.0
554235	44.0	11.0
554236	14.0	107.0
56849	206.0	28.0
255725	0.0	0.0
56848	870.0	577.0
56852	690.0	1589.0
56853	72.0	63.0
102724631	0.0	0.0
56850	4407.0	6781.0
56851	3624.0	3531.0
100820829	751.0	36.0
101243555	5.0	2.0
196872	99.0	50.0
8501	505.0	133.0
8502	5803.0	7322.0
8500	4316.0	2893.0
253128	8.0	16.0
664701	209.0	10.0
255783	762.0	834.0
54207	6.0	0.0
54206	10285.0	12000.0
54205	4742.0	8587.0
664709	10.0	21.0
54209	2757.0	56.0
196883	939.0	136.0
8512	221.0	60.0
8513	0.0	0.0
8510	24.0	11.0
8511	2.0	17.0
54210	5953.0	658.0
81831	768.0	2775.0
81832	1.0	81.0
81833	0.0	0.0
54212	0.0	0.0
170261	94.0	20.0
8505	1263.0	1449.0
8506	833.0	410.0
8503	4091.0	883.0
8504	1234.0	726.0
8509	210.0	158.0
8507	2159.0	2310.0
255758	435.0	344.0
8508	2311.0	8613.0
8520	2872.0	4659.0
8521	3.0	0.0
169270	297.0	361.0
8522	9166.0	1181.0
102724605	0.0	0.0
554282	4.0	6.0
56886	6525.0	10688.0
54221	37.0	0.0
56888	3721.0	6195.0
554279	10.0	2.0
664722	1.0	2.0
56882	9131.0	8528.0
664721	36.0	35.0
255762	10.0	2.0
56884	0.0	279.0
8516	7089.0	58.0
8517	439.0	536.0
8514	6024.0	500.0
8515	1371.0	51.0
56889	15585.0	15179.0
8518	3955.0	2080.0
8519	3877.0	28326.0
8530	1035.0	72.0
326624	1257.0	45.0
8531	14271.0	35912.0
326625	1784.0	1746.0
8534	480.0	181.0
326628	0.0	0.0
8535	1384.0	1115.0
326627	2.0	2.0
8532	39.0	48.0
8533	3088.0	3710.0
8527	4118.0	1286.0
8528	528.0	13.0
8525	4185.0	7136.0
8526	1000.0	538.0
8529	0.0	0.0
8541	232.0	1660.0
326613	2.0	1.0
8542	11713.0	3495.0
326615	0.0	0.0
8540	4063.0	2373.0
326614	1.0	0.0
8545	6791.0	5876.0
326617	0.0	0.0
8546	4234.0	3001.0
326616	4.0	3.0
8543	4707.0	1993.0
8544	1069.0	1964.0
253175	0.0	0.0
554300	8.0	0.0
8538	304.0	3059.0
8539	6762.0	8747.0
8536	364.0	145.0
8537	2209.0	224.0
8552	112.0	129.0
8553	14651.0	21765.0
8550	2444.0	2056.0
326603	2.0	3.0
8551	0.0	0.0
8556	2070.0	399.0
326606	0.0	0.0
8557	210.0	45.0
8554	4642.0	1602.0
8555	2427.0	376.0
326607	0.0	0.0
326609	5.0	2.0
255798	2.0	3.0
8549	134.0	1941.0
8547	5928.0	49.0
8548	1660.0	1360.0
101409261	18.0	2.0
326611	0.0	0.0
8563	1676.0	3011.0
8564	734.0	50.0
8562	3244.0	5015.0
8567	4254.0	5247.0
8568	1651.0	2241.0
8565	5120.0	6432.0
8566	14338.0	13469.0
253152	49.0	72.0
8560	5026.0	2852.0
100132031	0.0	0.0
100132036	0.0	1.0
253143	3486.0	3465.0
8558	2545.0	3917.0
8559	719.0	879.0
8574	2802.0	4015.0
8575	2516.0	3751.0
8572	1680.0	1415.0
8573	3175.0	5274.0
8578	2589.0	243.0
8576	1910.0	2052.0
8577	0.0	13.0
554354	0.0	1.0
8570	9314.0	12281.0
123811	1965.0	1138.0
8569	3824.0	1491.0
8585	0.0	0.0
8586	0.0	0.0
101928770	1.0	3.0
8583	0.0	0.0
101928773	0.0	1.0
8587	3.0	0.0
8588	0.0	0.0
101928776	3.0	0.0
8581	74.0	32958.0
8582	0.0	0.0
8580	0.0	0.0
100132058	0.0	0.0
101409258	26.0	8.0
101409257	4.0	2.0
101409254	1.0	0.0
101409253	0.0	0.0
123803	1600.0	628.0
8596	0.0	0.0
101928781	3.0	0.0
8594	0.0	0.0
8595	0.0	0.0
101928784	14.0	25.0
8590	1.0	0.0
8591	0.0	0.0
100132066	2.0	3.0
100421113	0.0	1.0
100421114	1.0	2.0
101928790	0.0	0.0
101928795	0.0	0.0
253190	122.0	246.0
100132073	3.0	0.0
100132074	97.0	418.0
100132079	1.0	0.0
554313	0.0	0.0
100421123	0.0	0.0
100856811	0.0	8.0
375513	22.0	6.0
100421125	0.0	0.0
91133	717.0	11.0
100421129	3.0	1.0
91137	3371.0	1883.0
101928720	3.0	0.0
375519	65.0	508.0
100856810	0.0	0.0
100421136	10.0	1.0
100421137	0.0	0.0
101928734	0.0	0.0
91120	601.0	88.0
101928736	71.0	145.0
147837	201.0	105.0
100421131	10.0	2.0
100421133	0.0	0.0
91156	364.0	66.0
100421146	0.0	0.0
160824	0.0	0.0
100421148	40.0	1.0
101928744	1.0	3.0
91151	136.0	149.0
147841	72.0	2060.0
100421143	0.0	0.0
91149	0.0	0.0
101928752	0.0	0.0
91147	2629.0	890.0
387509	1959.0	2033.0
100421153	0.0	0.0
100421167	0.0	0.0
91179	1495.0	812.0
100506574	1.0	16.0
399520	10.0	2.0
100421178	0.0	1.0
100506564	1.0	0.0
121227	1993.0	4246.0
387521	2576.0	7823.0
387522	0.0	1.0
100421172	13.0	3.0
100421175	0.0	1.0
100421177	0.0	0.0
100506599	248.0	137.0
100856877	0.0	0.0
100421189	1.0	0.0
100856878	0.0	0.0
121214	1.0	107.0
387559	0.0	0.0
123876	6.0	0.0
123872	6588.0	112.0
100421180	0.0	0.0
147808	500.0	617.0
100421185	0.0	0.0
147804	469.0	993.0
123879	2249.0	958.0
147807	733.0	888.0
100421188	0.0	0.0
375567	122.0	10.0
399512	593.0	344.0
399511	108.0	95.0
91181	10.0	2.0
448990	14.0	7.0
101928715	3.0	1.0
100506581	34.0	48.0
100856881	0.0	1.0
100506775	14.0	5.0
100506779	115.0	26.0
160762	2.0	1.0
93953	105.0	41.0
104326057	0.0	0.0
399687	5084.0	1721.0
104326058	0.0	0.0
100506776	274.0	10.0
348094	782.0	1104.0
160760	4664.0	2906.0
348093	370.0	252.0
387695	3.0	100.0
104326055	15.0	1.0
93948	3.0	2.0
399693	1221.0	78.0
104326053	0.0	0.0
399694	91.0	23.0
104326054	0.0	0.0
104326051	0.0	227.0
104326052	29.0	15.0
133150	0.0	4.0
399697	0.0	0.0
100506765	0.0	3.0
387694	115.0	2.0
102724706	0.0	0.0
54361	561.0	1150.0
54360	185.0	65.0
54363	8.0	0.0
387684	0.0	1.0
147798	7386.0	1773.0
159770	0.0	0.0
100506769	2.0	0.0
93973	1613.0	1505.0
399668	747.0	410.0
100506795	179.0	2.0
399669	180.0	110.0
399664	791.0	1126.0
399666	0.0	0.0
93974	5848.0	6076.0
399665	7248.0	3707.0
100506791	0.0	39.0
81993	4.0	8.0
399671	90.0	48.0
399670	115.0	0.0
160777	1239.0	34.0
91300	3731.0	6677.0
100506783	3.0	40.0
91304	6504.0	8654.0
100506787	0.0	0.0
100293948	0.0	1.0
204219	7.0	3573.0
121130	0.0	0.0
145165	5.0	12.0
54386	5434.0	2447.0
123787	1.0	8.0
652670	8.0	0.0
121129	0.0	0.0
100506733	0.0	0.0
147746	28.0	105.0
255812	593.0	593.0
147741	1.0	0.0
147744	171.0	50.0
100506737	47.0	21.0
100506736	238.0	93.0
160728	1103.0	2.0
100506724	0.0	0.0
100506723	4.0	17.0
93986	996.0	17.0
100506721	0.0	1.0
100913183	7.0	3.0
100913182	2.0	1.0
91319	1233.0	492.0
93979	3.0	11.0
91316	54.0	67.0
133121	50.0	3.0
93978	53.0	0.0
100506753	259.0	175.0
91355	513.0	327.0
91353	7.0	3.0
100506757	3.0	9.0
100506755	221.0	11.0
91351	2740.0	3400.0
100506759	2.0	1.0
107080641	2.0	0.0
100506742	115.0	0.0
348021	0.0	0.0
107080653	0.0	0.0
255809	293.0	80.0
100506749	19.0	9.0
107080654	0.0	2.0
107080655	0.0	0.0
107080652	0.0	0.0
348013	1233.0	126.0
338692	2117.0	3349.0
338699	2092.0	526.0
107080628	0.0	0.0
107080629	0.0	0.0
56931	1184.0	1312.0
723779	0.0	0.0
723778	0.0	0.0
107080624	0.0	0.0
107080626	0.0	0.0
107080627	0.0	2.0
56937	5211.0	12653.0
196792	56.0	169.0
107080620	14.0	11.0
56938	620.0	7959.0
107080621	0.0	0.0
107080622	0.0	0.0
107080623	0.0	0.0
56934	11.0	3.0
56935	1255.0	798.0
56936	1.0	17.0
56940	4050.0	4009.0
107080639	0.0	0.0
56941	3194.0	6323.0
56942	907.0	1726.0
56943	3089.0	5120.0
107080636	11.0	5.0
107080637	8.0	1.0
56948	572.0	450.0
56949	3972.0	2990.0
107080632	0.0	3.0
56944	6201.0	987.0
56945	1730.0	2193.0
56946	1875.0	1382.0
56947	2706.0	4260.0
107080630	6.0	2.0
100506713	246.0	113.0
100506712	2.0	1.0
100506710	3730.0	4239.0
338674	0.0	0.0
338675	0.0	0.0
56951	6295.0	7453.0
56952	357.0	778.0
56953	90.0	148.0
102724774	1.0	0.0
56954	2045.0	4614.0
56950	4310.0	1686.0
100506715	0.0	1.0
100506714	579.0	555.0
56955	39.0	3.0
56956	40.0	54.0
56957	3338.0	1969.0
8600	9.0	373.0
8601	12.0	368.0
723790	0.0	0.0
338661	0.0	0.0
338662	0.0	0.0
338657	1682.0	879.0
56963	480.0	2411.0
56964	834.0	53.0
56965	2880.0	2752.0
56961	1.0	0.0
56967	8566.0	516.0
56969	11.0	5.0
8611	3329.0	6670.0
8612	3053.0	5817.0
81926	1914.0	1665.0
145173	915.0	729.0
81928	532.0	1120.0
338651	46.0	4.0
81929	2046.0	4628.0
338653	4.0	2.0
81930	192.0	1110.0
56975	2579.0	6850.0
81931	134.0	332.0
81932	804.0	1252.0
56970	3883.0	4685.0
56971	522.0	271.0
8604	1584.0	1620.0
8605	1202.0	500.0
8602	2800.0	2629.0
8603	2548.0	1388.0
8608	37.0	87.0
56977	1095.0	1360.0
8609	4812.0	7711.0
56978	239.0	119.0
56979	0.0	1.0
8607	4222.0	4859.0
8622	1210.0	172.0
8623	1987.0	3027.0
8620	0.0	0.0
8621	4056.0	3745.0
338645	77.0	22.0
56984	2961.0	5649.0
56985	463.0	385.0
56986	1357.0	482.0
338637	0.0	0.0
56987	5261.0	4879.0
102724742	0.0	0.0
56980	753.0	571.0
56981	2714.0	2976.0
56983	1351.0	1568.0
8615	7116.0	5299.0
54329	133.0	111.0
54328	237.0	939.0
8613	11222.0	1587.0
8614	562.0	2023.0
8618	117.0	15.0
8630	1610.0	89.0
8633	1182.0	64.0
8634	1821.0	1856.0
8631	678.0	50.0
8632	492.0	266.0
56990	6121.0	2657.0
169166	84.0	20.0
554175	4.0	0.0
54332	677.0	1207.0
56995	2262.0	1726.0
255877	4126.0	242.0
664616	0.0	0.0
56996	3023.0	2260.0
54331	2321.0	165.0
56997	2207.0	838.0
664614	0.0	0.0
56998	4210.0	6955.0
664613	0.0	0.0
664612	0.0	0.0
56992	92.0	1128.0
