id	5e010a9a-7f65-434b-ae4c-43948461187c	84f304ea-8b50-41e9-89c8-bfca6668b746
106481342	8.0	6.0
106481340	0.0	0.0
85458	3807.0	583.0
106481345	0.0	0.0
85459	691.0	620.0
106481346	0.0	0.0
85456	24994.0	20135.0
442910	0.0	0.0
106481343	0.0	0.0
85457	3518.0	1471.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	108.0	152.0
442913	0.0	0.0
85452	640.0	46.0
442914	0.0	0.0
50	9303.0	13702.0
85453	2680.0	154.0
442915	0.0	0.0
85450	7809.0	3942.0
51	8798.0	3942.0
442916	0.0	0.0
85451	2755.0	1612.0
52	4536.0	6069.0
442917	0.0	0.0
53	4386.0	2273.0
442918	0.0	0.0
54	16842.0	5063.0
442919	0.0	0.0
55	447.0	507.0
442909	0.0	0.0
56	2.0	27.0
58	36.0	10.0
59	66091.0	9123.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	44.0	4.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	399.0	85.0
106481350	0.0	0.0
106481351	0.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	0.0
85446	435.0	35.0
442900	0.0	0.0
106481355	0.0	0.0
85443	34.0	13.0
442901	0.0	0.0
85444	1662.0	1535.0
442902	0.0	0.0
60	678622.0	436767.0
85441	6876.0	2328.0
442903	12.0	1.0
85442	1571.0	55.0
442904	0.0	0.0
442905	0.0	0.0
62	34.0	17.0
85440	2661.0	3262.0
442907	14.0	2.0
442908	0.0	0.0
66	0.0	1.0
67	6.0	10.0
68	3.0	2.0
344595	714.0	206.0
69	4.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	1.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	610.0	29.0
106481321	0.0	0.0
85479	468.0	21.0
106481322	0.0	0.0
85476	4052.0	9402.0
85477	789.0	237.0
70	104.0	2.0
85474	23.0	82.0
71	288718.0	255185.0
72	11731.0	1353.0
73	22.0	49.0
74	1.0	0.0
75	17.0	19.0
106481327	2.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	6388.0	4680.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	2.0	0.0
85465	1951.0	8527.0
81	82589.0	41523.0
85463	2271.0	1426.0
82	11.0	4.0
85464	5943.0	2228.0
83	1.0	0.0
85461	9985.0	5047.0
85462	3061.0	1272.0
86	2518.0	16056.0
87	28947.0	26232.0
85460	1759.0	2457.0
88	1062.0	4.0
89	11.0	15.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	4518.0	7514.0
106481300	0.0	0.0
91	4420.0	5554.0
92	1469.0	1389.0
93	830.0	526.0
94	32290.0	917.0
95	179.0	190.0
97	242.0	617.0
98	790.0	707.0
344561	0.0	0.0
728661	3965.0	1016.0
728664	0.0	0.0
106481305	0.0	0.0
261734	1713.0	926.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	49.0	44.0
106481309	25.0	6.0
246119	7.0	4.0
106481307	0.0	0.0
261735	0.0	0.0
106481308	0.0	0.0
3804	73.0	2.0
3805	41.0	22.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	1.0	1.0
106481310	12.0	7.0
3809	9.0	0.0
246123	0.0	0.0
106481311	0.0	0.0
344558	3740.0	830.0
3800	194.0	20.0
3801	5407.0	4829.0
3802	66.0	4.0
728695	0.0	5.0
285735	33.0	0.0
261726	3199.0	4521.0
728698	4.0	13.0
3814	14.0	0.0
3815	3470.0	190.0
3816	95.0	1018.0
261729	1071.0	1181.0
3817	1.0	2.0
3818	58.0	8.0
222166	7337.0	1573.0
3811	131.0	2.0
3812	56.0	1.0
285740	0.0	1.0
285741	22.0	6.0
728689	19.0	15.0
3827	11.0	11.0
246100	0.0	0.0
3820	1140.0	54.0
3821	158.0	22.0
3822	6.0	1.0
3823	9.0	1.0
3824	1957.0	120.0
645402	0.0	0.0
403313	867.0	493.0
403314	300.0	2.0
728637	0.0	4.0
728638	31.0	31.0
728633	0.0	0.0
728632	29.0	16.0
728635	24.0	31.0
3836	4428.0	5922.0
222183	127.0	3023.0
3837	17459.0	18946.0
3838	2536.0	7759.0
3839	5580.0	3319.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	3379.0	3765.0
3832	358.0	3677.0
3833	280.0	3599.0
3834	78.0	9.0
3835	1655.0	2567.0
728620	3.0	4.0
403300	0.0	0.0
645412	0.0	3.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	435.0	155.0
3848	218.0	483.0
3849	4.0	3.0
222171	355.0	441.0
728619	4.0	1.0
3840	8741.0	25919.0
3841	1209.0	588.0
3842	8801.0	11174.0
3843	11630.0	8482.0
3844	0.0	0.0
3845	4280.0	4456.0
3846	7.0	7.0
645423	0.0	0.0
3860	183.0	2709.0
246126	1155.0	1826.0
728658	812.0	858.0
728655	2.0	1.0
728657	1.0	0.0
728656	0.0	0.0
3858	1036.0	2663.0
3859	4.0	0.0
246135	0.0	0.0
3850	2.0	5.0
3851	2576.0	287.0
3852	2161.0	766189.0
645414	0.0	0.0
3853	347.0	1045049.0
3854	167.0	130550.0
3855	38893.0	217.0
3856	29282.0	30498.0
3857	0.0	60.0
728640	2.0	4.0
645431	18.0	11.0
728642	298.0	319.0
728641	8.0	124.0
645434	21.0	2.0
645432	38.0	5.0
285704	1144.0	562.0
728643	21.0	4.0
222194	3120.0	2129.0
285708	1.0	47.0
1204	0.0	0.0
1203	1764.0	1816.0
1201	1934.0	926.0
1200	30301.0	11213.0
3861	313.0	364460.0
645426	15.0	30.0
645425	0.0	0.0
1209	12845.0	12696.0
3866	899.0	5796.0
1208	4.0	1.0
1207	3540.0	6404.0
3868	230.0	179144.0
285311	1.0	0.0
3880	21433.0	57570.0
3881	0.0	363.0
285313	10684.0	1171.0
100128537	372.0	40.0
3882	3.0	13.0
100128536	1.0	3.0
285314	2.0	2.0
285315	501.0	887.0
1215	85.0	4.0
100141515	3.0	58.0
1213	40236.0	36219.0
1212	6198.0	9760.0
1211	9711.0	22433.0
3872	3026.0	715450.0
3875	22363.0	18728.0
3876	2.0	4.0
3879	1.0	0.0
3890	1.0	8.0
3891	6.0	24.0
3892	85.0	83.0
100128525	6.0	32.0
285326	0.0	0.0
1230	3280.0	232.0
285329	20.0	14.0
440097	1.0	0.0
440093	16.0	13.0
3883	0.0	10.0
3884	0.0	3.0
3885	0.0	67.0
3886	0.0	3.0
100128521	0.0	0.0
3887	11.0	85.0
3888	0.0	4.0
100631239	0.0	0.0
3889	2.0	4.0
100128516	124.0	47.0
285331	977.0	411.0
100128512	0.0	0.0
285335	24.0	6.0
100128514	0.0	0.0
1241	733.0	10857.0
1240	6815.0	321.0
1238	405.0	24.0
1237	34.0	9.0
1236	488.0	58.0
1235	27.0	7.0
1234	1822.0	112.0
1233	565.0	32.0
1232	43.0	63.0
3895	20205.0	20114.0
100128511	28.0	44.0
100631247	1.0	0.0
3897	156.0	3272.0
100631248	0.0	0.0
3898	1913.0	37055.0
100631249	0.0	2.0
3899	3720.0	41.0
100128505	0.0	0.0
100631250	0.0	0.0
285343	2423.0	817.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	162.0	38.0
100631254	0.0	0.0
100128503	0.0	0.0
285349	337.0	28.0
574501	4.0	0.0
574502	0.0	0.0
1244	52.0	244.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	7805.0	501.0
1263	3572.0	1331.0
1262	323.0	7.0
116966	254.0	8.0
100887755	0.0	0.0
1261	9.0	0.0
100887754	20.0	0.0
1260	0.0	0.0
116969	62.0	7.0
1259	13.0	168.0
1258	55.0	545.0
440061	0.0	0.0
100887750	53.0	32.0
100887746	1.0	0.0
100887744	0.0	3.0
1272	1800.0	1355.0
1271	668.0	17.0
100887749	37.0	4.0
1270	51.0	24.0
100887748	1.0	1.0
440044	52.0	55.0
1269	29.0	4.0
440051	0.0	0.0
1268	920.0	113.0
440050	0.0	0.0
1267	7353.0	5688.0
1266	26959.0	7616.0
100887740	0.0	0.0
1265	28206.0	21309.0
1286	6121.0	36.0
1285	6754.0	10.0
1284	126551.0	22927.0
1282	106568.0	18929.0
1281	115358.0	231527.0
1280	16.0	791.0
440078	203.0	113.0
440077	4.0	1.0
440087	421.0	5.0
1278	198717.0	168164.0
1277	112090.0	280283.0
440081	38.0	159.0
116938	0.0	0.0
1297	8.0	4.0
116931	57.0	96.0
1296	2359.0	1922.0
1295	19614.0	7809.0
116933	0.0	1.0
1294	486.0	26745.0
1293	77147.0	46208.0
116935	19.0	30.0
1292	66196.0	49585.0
440068	8.0	47.0
1291	37302.0	38879.0
116937	2.0	4.0
440067	2.0	43.0
1290	12428.0	20266.0
440073	1402.0	26.0
440072	1.0	3.0
1289	22263.0	24900.0
1288	555.0	3679.0
1287	3768.0	7249.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	9279.0	1218.0
440021	0.0	0.0
442673	0.0	4.0
10018	2531.0	1981.0
126328	2007.0	3313.0
442676	0.0	0.0
126326	2760.0	193.0
1299	30.0	70.0
1298	786.0	1566.0
10011	2476.0	2033.0
10010	3842.0	2813.0
10013	4980.0	2209.0
128989	2977.0	2269.0
10015	16046.0	8504.0
10014	8894.0	4194.0
10017	4.0	194.0
10016	5517.0	15531.0
10020	3209.0	229.0
114335	0.0	0.0
114336	0.0	1.0
126321	3418.0	3115.0
10029	1.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	57.0	0.0
10024	65.0	1357.0
128977	3006.0	1477.0
103021165	0.0	10.0
10023	670.0	156.0
103021164	3.0	5.0
10026	3123.0	2186.0
10025	4386.0	3981.0
116986	892.0	129.0
116985	18724.0	5950.0
116988	7557.0	5142.0
116987	4778.0	2928.0
114327	1970.0	1238.0
440043	0.0	0.0
126308	8308.0	5836.0
440041	0.0	0.0
126306	86.0	146.0
151306	332.0	17.0
100128590	3.0	2.0
100128596	0.0	3.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	0.0	0.0
440027	13.0	9.0
440026	3898.0	3184.0
440023	0.0	0.0
10008	1518.0	1016.0
10007	3223.0	3182.0
10009	2559.0	2856.0
116984	4676.0	3920.0
116983	1980.0	5364.0
151313	467.0	847.0
10000	6383.0	1040.0
128954	0.0	0.0
10002	10.0	4.0
10001	1200.0	1787.0
10004	751.0	154.0
10003	261.0	46.0
10006	6453.0	10258.0
10005	1304.0	1524.0
126370	0.0	0.0
285352	129.0	53.0
100128579	0.0	0.0
285359	43.0	20.0
126375	1126.0	186.0
126374	2377.0	491.0
153918	0.0	0.0
100128574	0.0	0.0
285362	4031.0	2368.0
285367	1560.0	1121.0
285368	456.0	146.0
100128569	136.0	68.0
126364	2136.0	230.0
100128560	9.0	3.0
285370	0.0	0.0
285375	4.0	0.0
102682016	0.0	0.0
153932	3.0	1.0
344191	0.0	9.0
126353	2691.0	1649.0
751071	191.0	219.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	0.0	0.0
106481282	0.0	0.0
285381	3241.0	1200.0
106481283	0.0	0.0
285382	696.0	685.0
106481280	0.0	0.0
165918	2207.0	6624.0
106481281	2.0	1.0
165904	26.0	25.0
285386	1047.0	2160.0
138307	3.0	5.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	56.0
100128542	15.0	1.0
106481290	0.0	0.0
100128541	1.0	1.0
138311	2102.0	458.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	0.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	2141.0	1422.0
106481259	0.0	0.0
728716	0.0	1.0
126298	2897.0	2248.0
728710	0.0	1.0
126295	303.0	668.0
728712	0.0	3.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	6.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	347.0	761.0
645318	0.0	0.0
645317	24.0	26.0
151242	211.0	126.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	39475.0	18505.0
100287908	0.0	0.0
645332	272.0	399.0
126282	3282.0	2337.0
100287902	7.0	8.0
163227	554.0	161.0
100287900	0.0	0.0
163223	39.0	2.0
106481275	0.0	0.0
106481276	1.0	1.0
106481273	0.0	1.0
106481274	0.0	2.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	18.0	3.0
106481278	0.0	0.0
645328	3.0	6.0
151254	64.0	17.0
645326	2.0	4.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	27.0	1029.0
163259	593.0	5505.0
645345	214.0	515.0
200403	786.0	11.0
107133508	1.0	0.0
106481239	0.0	0.0
163255	306.0	22.0
106481237	0.0	0.0
106481238	0.0	0.0
728737	0.0	3.0
728732	3.0	0.0
728734	0.0	0.0
126272	205.0	103.0
106481242	0.0	0.0
107133511	1.0	6.0
114294	2455.0	1746.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	2.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	1.0
114299	30.0	74.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	2.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	19.0	25.0
728723	103.0	18.0
106481253	0.0	0.0
107133522	0.0	0.0
106481254	5.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	70.0	11.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	1.0	14.0
645348	0.0	0.0
106481250	0.0	0.0
645369	56.0	198.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	2619.0	3314.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	18.0	3.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	4.0	3.0
106481221	0.0	0.0
106481224	0.0	1.0
106481225	0.0	0.0
106481222	1.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	879.0	1615.0
106481228	0.0	1.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	1.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	309.0	1.0
645387	328.0	631.0
645382	0.0	0.0
645381	26.0	48.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	1.0
106481201	0.0	0.0
645398	0.0	1.0
106481206	3.0	0.0
106481207	2.0	0.0
106481204	1.0	0.0
106481205	1.0	0.0
106481208	1.0	0.0
106481209	0.0	0.0
3902	504.0	121.0
3903	7672.0	550.0
106481210	0.0	0.0
3904	22.0	10.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	10082.0	944.0
106481211	0.0	0.0
3909	17031.0	68692.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	0.0
151230	1104.0	1238.0
728798	4.0	0.0
3913	45579.0	6223.0
3914	16814.0	118255.0
3915	29009.0	20629.0
3916	43194.0	27448.0
3918	16023.0	287463.0
3910	20566.0	2688.0
3911	17240.0	20432.0
3912	36606.0	7268.0
728782	5.0	4.0
728780	163.0	16.0
3924	10.0	8.0
3925	7740.0	13396.0
3927	32861.0	12457.0
3929	13.0	2.0
3920	16284.0	15765.0
3921	26598.0	31750.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	44788.0	3523.0
3937	7583.0	927.0
3938	10.0	7.0
3939	22093.0	104973.0
3930	5248.0	5957.0
100873179	0.0	0.0
3931	821.0	275.0
3932	2034.0	274.0
3933	4.0	7.0
3934	4348.0	4305.0
100189512	0.0	0.0
105371027	1.0	0.0
100873166	0.0	1.0
100873165	0.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	4.0	1.0
3947	3.0	0.0
3948	4.0	3.0
3949	22386.0	14121.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	1.0	0.0
3945	23425.0	19815.0
100873196	0.0	0.0
100631260	1.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	7.0	9.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	4.0	2.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	284.0	20.0
3958	23851.0	17953.0
3959	71588.0	17563.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	5.0
199223	615.0	39.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	597.0	868.0
3952	23.0	10.0
3953	5323.0	185.0
3954	4358.0	5220.0
3955	2759.0	2980.0
3956	27380.0	20988.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	22.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	1.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	5.0	10.0
728746	0.0	0.0
728748	1.0	2.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	2474.0	180.0
1303	18071.0	24311.0
107133502	0.0	0.0
1302	73.0	66.0
1301	95.0	5612.0
1300	905.0	2329.0
3960	164.0	32.0
3963	6.0	238.0
3964	5887.0	5067.0
1308	454.0	103492.0
3965	9908.0	1163.0
1307	6802.0	4936.0
151295	22.0	36.0
1306	5739.0	2973.0
100189589	11.0	3.0
728774	0.0	0.0
728773	1.0	0.0
3980	1565.0	2272.0
100287932	2374.0	4408.0
3981	1617.0	352.0
728776	16.0	21.0
85508	1.0	2.0
105601840	0.0	0.0
85509	0.0	0.0
1316	44091.0	9140.0
1315	12558.0	12400.0
1314	23131.0	21519.0
1312	12448.0	13975.0
1311	1420.0	310.0
100329135	3.0	0.0
1310	15.0	0.0
574537	0.0	0.0
3972	5.0	40.0
3973	7.0	0.0
3975	0.0	8.0
3976	921.0	499.0
3977	20498.0	701.0
1318	536.0	290.0
3978	1454.0	2607.0
1317	7395.0	6074.0
728763	165.0	1.0
3990	74.0	24.0
645313	4.0	0.0
3991	338.0	171.0
645312	1.0	0.0
3992	4740.0	13851.0
645311	0.0	0.0
728769	399.0	441.0
1330	0.0	0.0
1327	13628.0	13267.0
1326	2182.0	476.0
1325	11.0	25.0
3982	15.0	0.0
3983	25702.0	14379.0
3984	4590.0	8550.0
3985	7723.0	9401.0
3987	9307.0	10471.0
3988	27147.0	4587.0
1329	4970.0	9538.0
116809	0.0	0.0
100128416	16.0	4.0
1340	6919.0	12200.0
1337	4139.0	9146.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	7184.0	2310.0
100128410	1.0	0.0
3995	3557.0	1432.0
100128412	0.0	0.0
3996	3347.0	4487.0
3998	10816.0	11210.0
1339	3.0	0.0
285440	2248.0	1117.0
285441	49.0	0.0
1352	1090.0	1793.0
1351	6265.0	12602.0
1350	10509.0	9102.0
1349	4090.0	8321.0
1348	0.0	0.0
1347	4402.0	11146.0
1346	1664.0	250.0
1345	4793.0	9307.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	20.0	3.0
1363	12651.0	10013.0
1362	13292.0	7948.0
1361	4074.0	2.0
1360	14.0	1.0
1359	4629.0	659.0
1358	8.0	23.0
1357	20.0	1.0
1356	3162.0	320.0
1355	3352.0	3886.0
1353	2364.0	1788.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	88.0	29.0
285464	737.0	417.0
100873200	0.0	0.0
777774	0.0	0.0
1374	11361.0	11140.0
1373	394.0	68.0
1371	1103.0	1378.0
1370	3.0	7.0
1369	0.0	1.0
1368	18737.0	681.0
100873209	1.0	0.0
1366	5494.0	8468.0
1365	948.0	24.0
1364	9899.0	16934.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	1.0	6.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	6.0	1.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	2.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	4858.0	3090.0
116843	1238.0	975.0
1384	3846.0	5476.0
116842	46.0	42.0
1382	328.0	3900.0
116844	1664.0	75.0
1381	7.0	148.0
1380	18.0	0.0
440176	1.0	5.0
440184	1.0	0.0
1379	9.0	4.0
1378	898.0	48.0
1376	2358.0	2149.0
1375	31.0	126.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	3.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	2.0	138.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	1.0	5.0
100873220	0.0	0.0
128820	1.0	0.0
116832	212.0	1557.0
1396	661.0	348.0
1395	24.0	16.0
1394	1.0	2.0
1393	91.0	6.0
1392	128.0	0.0
285407	25.0	10.0
116835	6648.0	204.0
1390	1508.0	1226.0
1389	8975.0	3695.0
1388	9479.0	6370.0
1387	13360.0	4405.0
116841	2119.0	3330.0
1386	4092.0	3338.0
116840	3936.0	2701.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	9.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	75.0	49.0
100873255	0.0	0.0
100873254	1.0	1.0
100873253	0.0	0.0
285412	0.0	1.0
100873252	0.0	0.0
100287898	99.0	11.0
100287895	0.0	0.0
285419	137.0	19.0
1399	10382.0	14693.0
1398	10255.0	7007.0
1397	19612.0	4267.0
100873259	1.0	3.0
100873258	1.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	0.0	4.0
100873244	0.0	0.0
100873243	1.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	226.0	360.0
285429	22.0	18.0
100287880	0.0	1.0
440193	4293.0	2546.0
100873248	0.0	0.0
100873247	3.0	3.0
100873246	0.0	0.0
100873245	5.0	0.0
100873249	0.0	0.0
128872	0.0	0.0
10130	13453.0	18695.0
153830	18764.0	7341.0
645280	0.0	12.0
440138	706.0	249.0
440132	1.0	0.0
440142	2.0	0.0
10139	3306.0	3264.0
126208	1557.0	1964.0
126206	0.0	0.0
126205	0.0	0.0
107133497	1.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	11290.0	11307.0
10131	2711.0	3302.0
10134	19760.0	29391.0
107133494	0.0	0.0
10133	10295.0	6635.0
128869	1602.0	3363.0
10136	5.0	1.0
10135	12633.0	21403.0
100128493	0.0	0.0
103021294	62.0	100.0
10138	1090.0	688.0
100128496	1.0	0.0
10137	6359.0	5729.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	5.0
10140	5599.0	2522.0
128864	7.0	13.0
440125	0.0	1.0
440131	1.0	0.0
10143	0.0	0.0
128854	572.0	126.0
10142	6738.0	2746.0
10144	3392.0	802.0
10147	2451.0	2530.0
100128483	0.0	0.0
10146	13653.0	12560.0
128859	0.0	0.0
10149	1106.0	31.0
10148	302.0	24.0
128853	182.0	16.0
440159	0.0	0.0
10117	132.0	1.0
440163	7.0	2.0
10110	83.0	25.0
10112	226.0	2266.0
10111	4544.0	3163.0
10114	13073.0	6266.0
10113	3879.0	4856.0
128848	0.0	0.0
10116	7511.0	8759.0
165829	87.0	172.0
100128469	24.0	12.0
153842	1.0	8.0
440145	1029.0	1738.0
10129	9736.0	224.0
440153	0.0	0.0
10128	9337.0	14875.0
100033799	0.0	0.0
107133486	4.0	7.0
10121	15307.0	9319.0
100128465	0.0	0.0
10120	5968.0	5434.0
10123	4954.0	4633.0
138234	0.0	0.0
10125	1629.0	248.0
10124	1815.0	2384.0
10127	2519.0	1533.0
10126	1946.0	1897.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	0.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	43.0	48.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	0.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	0.0	1.0
285489	668.0	37.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	0.0
10107	10.0	3.0
10106	39101.0	17561.0
106481199	0.0	0.0
10109	27856.0	29368.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	0.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2885.0	3175.0
10100	1360.0	545.0
10103	8997.0	3423.0
106481194	0.0	0.0
10102	1097.0	1640.0
106481195	0.0	0.0
10105	2772.0	19469.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	162.0	26.0
440119	285.0	1120.0
126235	0.0	0.0
126231	191.0	76.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	206.0	262.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	51.0	106.0
106481167	2.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	0.0
100128427	0.0	0.0
440107	103.0	3.0
440104	1529.0	708.0
106481176	2.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	0.0
106481179	2.0	0.0
128876	2.0	1664.0
100128420	99.0	1.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	0.0	0.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	3.0	3.0
10090	2006.0	3910.0
10093	9634.0	5850.0
10092	21513.0	17769.0
10095	18602.0	16020.0
645204	1.0	0.0
10094	14595.0	15889.0
645203	1.0	3.0
10097	28177.0	17869.0
10096	19175.0	43178.0
645201	0.0	0.0
163115	117.0	14.0
200504	2909.0	1.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	3.0	36.0
106481143	0.0	0.0
114194	0.0	0.0
138162	632.0	110.0
106481144	1.0	0.0
114195	55.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	16.0	1.0
106481145	0.0	0.0
151126	2459.0	26.0
106481146	0.0	0.0
10099	32187.0	15120.0
10098	1643.0	957.0
114190	0.0	1.0
106481140	0.0	0.0
114192	2.0	0.0
645212	638.0	450.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	15.0	2.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	1.0	0.0
