id	306df79f-3f2c-4631-b527-7d79336bc573	d1b9c517-43bc-47c3-b533-a21c1f2d5fff
106481337	0.0	2.0
106481341	0.0	0.0
106481342	1.0	12.0
106481340	0.0	0.0
85458	2862.0	943.0
106481345	1.0	1.0
85459	554.0	1943.0
106481346	0.0	1.0
85456	14906.0	12331.0
442910	0.0	3.0
106481343	0.0	0.0
85457	3042.0	3491.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	96.0	647.0
442913	0.0	0.0
85452	1053.0	72.0
442914	0.0	0.0
50	5700.0	5896.0
85453	1760.0	11335.0
442915	0.0	0.0
85450	4833.0	1030.0
51	5762.0	5704.0
442916	0.0	0.0
85451	2543.0	3842.0
52	4140.0	13724.0
442917	0.0	0.0
53	3467.0	4424.0
442918	0.0	0.0
54	29849.0	6897.0
442919	0.0	0.0
55	599.0	1170.0
442909	3.0	2.0
56	3.0	61.0
58	15.0	19.0
59	10021.0	2128.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	43.0	1.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	76.0	237.0
106481350	1.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	0.0
106481354	0.0	3.0
85446	384.0	877.0
442900	1.0	0.0
106481355	3.0	0.0
85443	18.0	13.0
442901	0.0	0.0
85444	1452.0	3713.0
442902	0.0	0.0
60	394133.0	285234.0
85441	3659.0	4673.0
442903	15.0	11.0
85442	2302.0	173.0
442904	0.0	0.0
442905	0.0	0.0
62	17.0	13.0
85440	1832.0	4880.0
442907	11.0	6.0
442908	0.0	0.0
66	1.0	0.0
67	4.0	4.0
68	6.0	1.0
344595	642.0	660.0
69	3.0	2.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	2.0	3.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	0.0	1.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	1253.0	162.0
106481321	1.0	1.0
85479	372.0	225.0
106481322	0.0	0.0
85476	2780.0	8396.0
85477	1190.0	222.0
70	9.0	9.0
85474	22.0	155.0
71	171464.0	228775.0
72	1264.0	186.0
73	23.0	151.0
74	1.0	0.0
75	14.0	18.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	5502.0	6643.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	1.0	3.0
85465	1600.0	6845.0
81	41184.0	37094.0
85463	1487.0	980.0
82	4.0	6.0
85464	4395.0	4236.0
83	6.0	11.0
85461	4483.0	4203.0
85462	3613.0	881.0
86	2202.0	14567.0
87	11887.0	9824.0
85460	1187.0	8713.0
88	442.0	20.0
89	5.0	26.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2538.0	1922.0
106481300	0.0	0.0
91	2474.0	6879.0
92	1073.0	4492.0
93	747.0	4468.0
94	11203.0	869.0
95	212.0	187.0
97	363.0	1245.0
98	840.0	850.0
344561	0.0	1.0
728661	3320.0	9962.0
728664	0.0	1.0
106481305	0.0	0.0
261734	1369.0	3322.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	22.0	19.0
106481309	14.0	4.0
246119	0.0	0.0
106481307	1.0	0.0
261735	0.0	1.0
106481308	0.0	0.0
3804	19.0	1.0
3805	24.0	90.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	2.0
106481310	10.0	11.0
3809	61.0	2.0
246123	0.0	0.0
106481311	0.0	0.0
344558	880.0	451.0
3800	44.0	1254.0
3801	6004.0	1094.0
3802	17.0	2.0
728695	0.0	0.0
285735	42.0	2.0
261726	2442.0	12081.0
728698	9.0	7.0
3814	17.0	15.0
3815	2985.0	71853.0
3816	47.0	569.0
261729	522.0	221.0
3817	2.0	3.0
3818	39.0	15.0
222166	7902.0	1940.0
3811	31.0	2.0
3812	6.0	11.0
285740	3.0	3.0
285741	36.0	14.0
728689	6.0	7.0
3827	3.0	77.0
246100	0.0	0.0
3820	368.0	224.0
3821	9.0	23.0
3822	11.0	7.0
3823	7.0	8.0
3824	538.0	275.0
645402	0.0	0.0
403313	656.0	2469.0
403314	622.0	114.0
728637	1.0	0.0
728638	91.0	81.0
728633	0.0	3.0
728632	22.0	120.0
728635	29.0	119.0
3836	2829.0	7282.0
222183	43.0	2639.0
3837	10769.0	36142.0
3838	1125.0	14569.0
3839	4588.0	3416.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2816.0	2472.0
3832	241.0	5828.0
3833	209.0	6059.0
3834	37.0	69.0
3835	1784.0	12100.0
728620	0.0	8.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	804.0	885.0
3848	91.0	7.0
3849	0.0	4.0
222171	1014.0	729.0
728619	12.0	0.0
3840	5627.0	14223.0
3841	1222.0	636.0
3842	5533.0	13799.0
3843	7361.0	35681.0
3844	0.0	0.0
3845	2890.0	7337.0
3846	5.0	68.0
645423	0.0	0.0
3860	140.0	37.0
246126	0.0	0.0
728658	268.0	338.0
728655	14.0	2.0
728657	1.0	11.0
728656	1.0	2.0
3858	1071.0	4328.0
3859	11.0	3.0
246135	0.0	2.0
3850	0.0	4.0
3851	4832.0	366.0
3852	2473.0	5170.0
645414	0.0	0.0
3853	9.0	318.0
3854	3.0	192.0
3855	33423.0	6929.0
3856	27338.0	36151.0
3857	0.0	3.0
728640	4.0	3.0
645431	39.0	24.0
728642	175.0	337.0
728641	32.0	9.0
645434	24.0	2.0
645432	36.0	24.0
285704	1071.0	413.0
728643	33.0	2.0
222194	3026.0	10615.0
285708	0.0	9.0
1204	0.0	0.0
1203	1616.0	746.0
1201	2275.0	1774.0
1200	18669.0	12214.0
3861	3.0	48.0
645426	14.0	28.0
645425	0.0	0.0
1209	8256.0	9400.0
3866	1351.0	4920.0
1208	0.0	18.0
1207	3054.0	8937.0
3868	1.0	222.0
285311	0.0	0.0
3880	29200.0	19499.0
3881	0.0	22.0
285313	3132.0	262.0
100128537	534.0	106.0
3882	2.0	1.0
100128536	1.0	8.0
285314	2.0	3.0
285315	501.0	753.0
1215	3.0	1.0
100141515	6.0	14.0
1213	24710.0	38120.0
1212	4620.0	1737.0
1211	7490.0	11090.0
3872	1374.0	4053.0
3875	23842.0	14382.0
3876	3.0	7.0
3879	0.0	1.0
3890	0.0	1.0
3891	7.0	7.0
3892	96.0	90.0
100128525	1.0	5.0
285326	0.0	1.0
1230	2014.0	844.0
285329	5.0	20.0
440097	2.0	2.0
440093	16.0	33.0
3883	0.0	9.0
3884	0.0	0.0
3885	0.0	3.0
3886	0.0	1.0
100128521	0.0	0.0
3887	18.0	26.0
3888	0.0	0.0
100631239	0.0	1.0
3889	1.0	5.0
100128516	102.0	37.0
285331	1043.0	1104.0
100128512	0.0	4.0
285335	39.0	4.0
100128514	0.0	0.0
1241	509.0	1011.0
1240	2907.0	1134.0
1238	136.0	32.0
1237	19.0	152.0
1236	247.0	493.0
1235	7.0	17.0
1234	607.0	1896.0
1233	152.0	303.0
1232	24.0	9.0
3895	18090.0	13088.0
100128511	86.0	57.0
100631247	2.0	0.0
3897	73.0	1017.0
100631248	0.0	1.0
3898	1934.0	3959.0
100631249	0.0	0.0
3899	2570.0	1214.0
100128505	0.0	6.0
100631250	0.0	0.0
285343	1910.0	2375.0
100631251	0.0	1.0
100631252	0.0	0.0
100631253	0.0	1.0
285346	166.0	196.0
100631254	1.0	4.0
100128503	0.0	6.0
285349	297.0	887.0
574501	0.0	1.0
574502	0.0	0.0
1244	62.0	37.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1227.0	107.0
1263	2133.0	794.0
1262	605.0	49.0
116966	426.0	155.0
100887755	2.0	0.0
1261	31.0	15.0
100887754	2.0	11.0
1260	0.0	8.0
116969	89.0	1331.0
1259	17.0	190.0
1258	32.0	102.0
440061	0.0	0.0
100887750	36.0	69.0
100887746	0.0	5.0
100887744	2.0	5.0
1272	695.0	52.0
1271	69.0	225.0
100887749	31.0	15.0
1270	32.0	54.0
100887748	0.0	1.0
440044	40.0	193.0
1269	27.0	35.0
440051	0.0	2.0
1268	772.0	24.0
440050	2.0	10.0
1267	4328.0	14366.0
1266	14664.0	13343.0
100887740	0.0	0.0
1265	13947.0	6554.0
1286	5378.0	130.0
1285	5068.0	110.0
1284	24220.0	13525.0
1282	10704.0	12244.0
1281	5483.0	17699.0
1280	7.0	3178.0
440078	127.0	419.0
440077	6.0	15.0
440087	177.0	43.0
1278	19616.0	18371.0
1277	6241.0	26184.0
440081	53.0	1029.0
116938	0.0	0.0
1297	3.0	0.0
116931	109.0	334.0
1296	1132.0	1686.0
1295	8682.0	1973.0
116933	0.0	8.0
1294	251.0	2487.0
1293	10818.0	11261.0
116935	25.0	22.0
1292	22974.0	12290.0
440068	6.0	5.0
1291	11148.0	6340.0
116937	1.0	1.0
440067	3.0	10.0
1290	1421.0	2339.0
440073	1789.0	253.0
440072	4.0	12.0
1289	2820.0	7749.0
1288	357.0	25.0
1287	2840.0	481.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	3785.0	1718.0
440021	0.0	98.0
442673	3.0	26.0
10018	2258.0	11681.0
126328	2422.0	3542.0
442676	0.0	0.0
126326	370.0	136.0
1299	86.0	8487.0
1298	747.0	1661.0
10011	2239.0	2134.0
10010	3176.0	3612.0
10013	4078.0	16600.0
128989	2093.0	1423.0
10015	13514.0	6713.0
10014	5769.0	8629.0
10017	1.0	31.0
10016	4420.0	15593.0
10020	2232.0	1537.0
114335	0.0	0.0
114336	0.0	0.0
126321	2234.0	3525.0
10029	0.0	0.0
442668	0.0	2.0
10022	1.0	3.0
10021	109.0	307.0
10024	56.0	4263.0
128977	2313.0	1805.0
103021165	0.0	4.0
10023	913.0	443.0
103021164	1.0	9.0
10026	2691.0	2851.0
10025	4635.0	6155.0
116986	429.0	424.0
116985	16371.0	10884.0
116988	7860.0	4769.0
116987	2401.0	7421.0
114327	3055.0	1298.0
440043	0.0	0.0
126308	4082.0	3029.0
440041	0.0	0.0
126306	28.0	55.0
151306	454.0	63.0
100128590	8.0	78.0
100128596	3.0	2.0
151300	1.0	1.0
100128595	0.0	0.0
100128589	1.0	0.0
440027	8.0	17.0
440026	4785.0	4421.0
440023	0.0	13.0
10008	1423.0	869.0
10007	2438.0	5263.0
10009	2129.0	8376.0
116984	5529.0	1208.0
116983	1879.0	4658.0
151313	428.0	1190.0
10000	2365.0	885.0
128954	0.0	0.0
10002	35.0	8.0
10001	1138.0	1841.0
10004	375.0	135.0
10003	207.0	73.0
10006	4796.0	3856.0
10005	1708.0	2389.0
126370	0.0	0.0
285352	100.0	168.0
100128579	0.0	0.0
285359	106.0	349.0
126375	520.0	1021.0
126374	1485.0	1198.0
153918	0.0	0.0
100128574	0.0	0.0
285362	3602.0	2537.0
285367	1570.0	1175.0
285368	554.0	985.0
100128569	154.0	257.0
126364	1389.0	617.0
100128560	4.0	1.0
285370	0.0	0.0
285375	1.0	3.0
102682016	0.0	4.0
153932	3.0	10.0
344191	0.0	7.0
126353	3309.0	3429.0
751071	159.0	212.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	26.0	26.0
106481282	0.0	0.0
285381	2253.0	1906.0
106481283	0.0	0.0
285382	137.0	1131.0
106481280	0.0	0.0
165918	1621.0	10059.0
106481281	2.0	3.0
165904	2.0	27.0
285386	1358.0	87.0
138307	0.0	2.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	1.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	1.0	1.0
100128542	12.0	2.0
106481290	2.0	1.0
100128541	1.0	1.0
138311	986.0	3104.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	2.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	1.0	450.0
126299	1574.0	6755.0
106481259	0.0	0.0
728716	0.0	4.0
126298	1529.0	6242.0
728710	0.0	1.0
126295	306.0	427.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	10.0	2.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	163.0	1761.0
645318	0.0	0.0
645317	24.0	60.0
151242	175.0	28.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	26644.0	51410.0
100287908	0.0	0.0
645332	293.0	325.0
126282	2909.0	4470.0
100287902	4.0	18.0
163227	701.0	1772.0
100287900	1.0	1.0
163223	24.0	2.0
106481275	0.0	2.0
106481276	1.0	4.0
106481273	0.0	3.0
106481274	0.0	0.0
106481279	0.0	0.0
106481277	0.0	0.0
151258	10.0	16.0
106481278	0.0	0.0
645328	3.0	22.0
151254	37.0	548.0
645326	4.0	2.0
106481271	0.0	2.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	28.0	27.0
163259	483.0	66.0
645345	176.0	383.0
200403	2549.0	23.0
107133508	2.0	0.0
106481239	0.0	0.0
163255	259.0	76.0
106481237	0.0	0.0
106481238	1.0	2.0
728737	2.0	0.0
728732	0.0	5.0
728734	3.0	0.0
126272	204.0	384.0
106481242	0.0	0.0
107133511	3.0	0.0
114294	1898.0	975.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	3.0	2.0
106481246	0.0	0.0
106481247	0.0	1.0
106481244	0.0	1.0
114299	13.0	227.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	1.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	12.0	11.0
728723	135.0	171.0
106481253	1.0	0.0
107133522	0.0	1.0
106481254	2.0	0.0
107133524	1.0	6.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	37.0	13.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	3.0	6.0
645348	0.0	15.0
106481250	0.0	0.0
645369	47.0	1199.0
645368	0.0	0.0
645367	0.0	7.0
106481217	0.0	0.0
200424	1705.0	9434.0
106481218	0.0	0.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	38.0	69.0
645360	7.0	0.0
106481219	0.0	2.0
106481220	6.0	5.0
106481221	0.0	0.0
106481224	0.0	0.0
106481225	0.0	3.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	5.0	0.0
138241	542.0	498.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	0.0	0.0
106481230	0.0	0.0
106481235	0.0	1.0
85569	1.0	1.0
106481236	0.0	6.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	805.0	1.0
645387	240.0	202.0
645382	0.0	0.0
645381	18.0	54.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	2.0	23.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	2.0	8.0
106481207	9.0	2.0
106481204	0.0	0.0
106481205	9.0	2.0
106481208	1.0	3.0
106481209	0.0	0.0
3902	205.0	1931.0
3903	6521.0	1882.0
106481210	0.0	0.0
3904	58.0	80.0
3906	0.0	1.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	1476.0	569.0
106481211	0.0	0.0
3909	16647.0	4782.0
106481212	0.0	0.0
684959	0.0	0.0
151234	4.0	11.0
151230	677.0	5400.0
728798	27.0	2.0
3913	23415.0	4915.0
3914	12815.0	6502.0
3915	10364.0	5902.0
3916	32272.0	48425.0
3918	13853.0	7603.0
3910	6667.0	821.0
3911	13811.0	20446.0
3912	8080.0	2145.0
728782	29.0	20.0
728780	256.0	27.0
3924	4.0	12.0
3925	5931.0	109573.0
3927	15385.0	22439.0
3929	2.0	1.0
3920	12408.0	23922.0
3921	27888.0	20213.0
3923	0.0	1.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	1.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	28794.0	10185.0
3937	3699.0	2471.0
3938	5.0	67.0
3939	18282.0	56721.0
3930	2760.0	10171.0
100873179	0.0	0.0
3931	898.0	256.0
3932	837.0	3976.0
3933	4.0	0.0
3934	4376.0	368.0
100189512	0.0	0.0
105371027	1.0	1.0
100873166	0.0	0.0
100873165	0.0	0.0
100287964	0.0	0.0
100287960	2.0	0.0
100329109	0.0	0.0
100329108	1.0	3.0
3947	1.0	1.0
3948	4.0	116.0
3949	15618.0	3361.0
100873169	0.0	0.0
3940	1.0	0.0
100873168	0.0	0.0
3945	19849.0	47520.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	2.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	7.0	2.0
100873199	0.0	0.0
100873198	1.0	0.0
100873197	0.0	0.0
728758	3.0	21.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	434.0	329.0
3958	41507.0	7998.0
3959	59374.0	36924.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	6.0
199223	1145.0	390.0
574517	0.0	0.0
100631269	2.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	1030.0	870.0
3952	1.0	8.0
3953	2777.0	619.0
3954	2334.0	5825.0
3955	2512.0	1305.0
3956	12042.0	4581.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	6.0	13.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	1.0	0.0
728747	1.0	17.0
728746	0.0	0.0
728748	4.0	32.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1341.0	95.0
1303	9697.0	305.0
107133502	0.0	1.0
1302	67.0	218.0
1301	22.0	186.0
1300	20.0	507.0
3960	195.0	39.0
3963	0.0	1.0
3964	5162.0	3305.0
1308	143.0	162.0
3965	6992.0	6840.0
1307	1805.0	4761.0
151295	37.0	42.0
1306	688.0	1013.0
100189589	21.0	0.0
728774	0.0	0.0
728773	0.0	1.0
3980	1260.0	4528.0
100287932	2015.0	3376.0
3981	1193.0	1624.0
728776	16.0	65.0
85508	0.0	18.0
105601840	0.0	2.0
85509	0.0	0.0
1316	41517.0	4729.0
1315	8657.0	12014.0
1314	13322.0	49761.0
1312	13327.0	4590.0
1311	43.0	178.0
100329135	3.0	18.0
1310	5.0	20.0
574537	0.0	0.0
3972	8.0	13.0
3973	2.0	2.0
3975	0.0	1.0
3976	411.0	291.0
3977	11964.0	1580.0
1318	452.0	148.0
3978	1548.0	11094.0
1317	5192.0	10564.0
728763	328.0	12.0
3990	69.0	64.0
645313	1.0	2.0
3991	220.0	413.0
645312	0.0	0.0
3992	4959.0	16831.0
645311	0.0	11.0
728769	517.0	397.0
1330	0.0	0.0
1327	16505.0	16598.0
1326	1576.0	724.0
1325	7.0	75.0
3982	4.0	0.0
3983	20846.0	6584.0
3984	2747.0	2240.0
3985	6819.0	6177.0
3987	5631.0	4098.0
3988	18881.0	10391.0
1329	4345.0	6470.0
116809	0.0	0.0
100128416	13.0	55.0
1340	7402.0	12244.0
1337	5758.0	9505.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	11582.0	4411.0
100128410	0.0	0.0
3995	4008.0	1944.0
100128412	0.0	0.0
3996	1990.0	6324.0
3998	8566.0	20519.0
1339	1.0	6.0
285440	2781.0	1782.0
285441	109.0	36.0
1352	759.0	991.0
1351	7053.0	10589.0
1350	11613.0	12593.0
1349	5550.0	7570.0
1348	0.0	2.0
1347	6588.0	7870.0
1346	1408.0	85.0
1345	5080.0	11999.0
1343	0.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	27.0	37.0
1363	3142.0	1452.0
1362	7173.0	10528.0
1361	2178.0	6.0
1360	13.0	9268.0
1359	6089.0	328.0
1358	5.0	11.0
1357	4.0	3.0
1356	2800.0	2923.0
1355	2255.0	2914.0
1353	2451.0	2677.0
100873215	0.0	2.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	0.0	0.0
100873219	0.0	3.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	112.0	146.0
285464	672.0	750.0
100873200	0.0	0.0
777774	0.0	0.0
1374	7475.0	14984.0
1373	125.0	21.0
1371	1040.0	3444.0
1370	0.0	0.0
1369	0.0	0.0
1368	22431.0	1002.0
100873209	1.0	0.0
1366	7946.0	7555.0
1365	2374.0	7901.0
1364	16560.0	20457.0
100873204	1.0	0.0
100873203	0.0	0.0
100873202	4.0	0.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	2.0	0.0
100873206	25.0	14.0
100873205	1.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	3252.0	5284.0
116843	969.0	1248.0
1384	2036.0	2531.0
116842	63.0	185.0
1382	80.0	4255.0
116844	2091.0	131.0
1381	3.0	512.0
1380	26.0	109.0
440176	1.0	1.0
440184	8.0	0.0
1379	12.0	26.0
1378	372.0	101.0
1376	2108.0	3087.0
1375	55.0	116.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	4.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	1.0	0.0
102800310	13.0	628.0
100873239	2.0	2.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	165.0	5140.0
1396	1350.0	178.0
1395	20.0	11.0
1394	1.0	105.0
1393	31.0	18.0
1392	4.0	0.0
285407	6.0	21.0
116835	3108.0	585.0
1390	1115.0	1752.0
1389	7530.0	6084.0
1388	6503.0	8259.0
1387	7400.0	13737.0
116841	1754.0	3693.0
1386	3054.0	3828.0
116840	5200.0	3482.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	1.0	0.0
100873228	0.0	0.0
128817	3.0	8.0
100873227	0.0	2.0
100873251	0.0	0.0
100873250	1.0	3.0
116828	222.0	65.0
100873255	1.0	0.0
100873254	2.0	2.0
100873253	0.0	0.0
285412	3.0	2.0
100873252	0.0	0.0
100287898	217.0	332.0
100287895	0.0	0.0
285419	193.0	29.0
1399	5880.0	28967.0
1398	6535.0	5182.0
1397	11872.0	8449.0
100873259	0.0	0.0
100873258	0.0	0.0
100873257	4.0	2.0
100873256	0.0	0.0
100873240	3.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	220.0	163.0
285429	31.0	68.0
100287880	0.0	0.0
440193	4739.0	2986.0
100873248	0.0	0.0
100873247	0.0	3.0
100873246	0.0	0.0
100873245	5.0	1.0
100873249	0.0	0.0
128872	0.0	1.0
10130	8645.0	24038.0
153830	16846.0	5880.0
645280	10.0	13.0
440138	454.0	549.0
440132	1.0	0.0
440142	0.0	1.0
10139	3052.0	5661.0
126208	1852.0	2737.0
126206	1.0	3.0
126205	0.0	1.0
107133497	4.0	0.0
126204	0.0	0.0
107133499	0.0	0.0
128866	10870.0	18650.0
10131	2154.0	5475.0
10134	16562.0	31859.0
107133494	0.0	0.0
10133	7100.0	8167.0
128869	1489.0	5978.0
10136	0.0	0.0
10135	7867.0	3147.0
100128493	0.0	0.0
103021294	31.0	160.0
10138	930.0	1272.0
100128496	0.0	0.0
10137	4063.0	10754.0
128861	0.0	0.0
128862	0.0	0.0
10141	5.0	115.0
10140	5818.0	4798.0
128864	15.0	82.0
440125	1.0	0.0
440131	2.0	9.0
10143	0.0	10.0
128854	249.0	2465.0
10142	7445.0	8485.0
10144	3724.0	682.0
10147	2616.0	12406.0
100128483	0.0	0.0
10146	8176.0	14505.0
128859	0.0	0.0
10149	345.0	252.0
10148	110.0	202.0
128853	56.0	690.0
440159	0.0	0.0
10117	42.0	1.0
440163	6.0	6.0
10110	25.0	166.0
10112	85.0	3495.0
10111	3888.0	3278.0
10114	8446.0	5805.0
10113	3005.0	5747.0
128848	0.0	0.0
10116	4665.0	10841.0
165829	90.0	1106.0
100128469	36.0	78.0
153842	10.0	13.0
440145	1162.0	2733.0
10129	5026.0	1224.0
440153	0.0	0.0
10128	6863.0	29981.0
100033799	0.0	0.0
107133486	0.0	17.0
10121	10587.0	9016.0
100128465	0.0	1.0
10120	5932.0	6279.0
10123	3180.0	7583.0
138234	0.0	3.0
10125	663.0	1309.0
10124	1846.0	658.0
10127	1840.0	5650.0
10126	2405.0	3234.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	2.0	17.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	35.0	234.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	1.0	0.0
106481183	0.0	0.0
100128450	0.0	2.0
106481184	0.0	0.0
106481181	3.0	3.0
106481182	0.0	0.0
285489	1019.0	60.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	0.0	2.0
10107	10.0	3.0
10106	21977.0	29064.0
106481199	2.0	0.0
10109	24618.0	18584.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	2.0
106481190	0.0	2.0
106481191	0.0	0.0
10101	3034.0	7355.0
10100	493.0	943.0
10103	14506.0	1416.0
106481194	0.0	0.0
10102	1292.0	2604.0
106481195	0.0	0.0
10105	1598.0	7362.0
285492	0.0	1.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	221.0	1410.0
440119	162.0	2149.0
126235	0.0	0.0
126231	142.0	165.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	0.0
442775	87.0	81.0
106481164	0.0	0.0
106481169	0.0	0.0
442777	49.0	55.0
106481167	0.0	1.0
106481168	0.0	0.0
106481161	0.0	2.0
106481162	0.0	0.0
106481160	0.0	3.0
100128427	0.0	0.0
440107	239.0	625.0
440104	1196.0	1471.0
106481176	0.0	2.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	4.0	2.0
106481179	0.0	0.0
128876	2.0	9.0
100128420	109.0	13.0
100128423	1.0	0.0
128879	0.0	0.0
106481172	3.0	3.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	8.0	3.0
10090	1230.0	201.0
10093	8285.0	7824.0
10092	19289.0	38449.0
10095	15745.0	7474.0
645204	6.0	1.0
10094	14252.0	13199.0
645203	4.0	6.0
10097	18954.0	33050.0
10096	12422.0	15829.0
645201	0.0	1.0
163115	96.0	45.0
200504	4838.0	19.0
106481138	0.0	0.0
106481139	0.0	0.0
728833	6.0	406.0
106481143	0.0	0.0
114194	0.0	0.0
138162	1473.0	359.0
106481144	0.0	0.0
114195	36.0	5.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	26.0	17.0
106481145	0.0	0.0
151126	3237.0	46.0
106481146	0.0	2.0
10099	26506.0	28652.0
10098	942.0	405.0
114190	0.0	1.0
106481140	0.0	0.0
114192	5.0	5.0
645212	696.0	577.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	17.0	2.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
