id	5cf4c664-9f98-4e1e-a623-317660ee7f6a	e81fc37c-f65b-4e69-b03a-e522fc76ec08
106481340	0.0	1.0
85458	1418.0	1297.0
106481345	0.0	0.0
85459	549.0	578.0
106481346	0.0	0.0
85456	19901.0	26990.0
442910	0.0	0.0
106481343	0.0	0.0
85457	1660.0	1036.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	76.0	423.0
442913	0.0	0.0
85452	184.0	25.0
442914	0.0	0.0
50	5187.0	7347.0
85453	1203.0	1189.0
442915	0.0	0.0
85450	7610.0	7640.0
51	4891.0	4486.0
442916	0.0	0.0
85451	2274.0	2133.0
52	3730.0	3571.0
442917	0.0	0.0
53	4086.0	5052.0
442918	0.0	0.0
54	11169.0	5106.0
442919	0.0	0.0
55	684.0	911.0
442909	4.0	1.0
56	2.0	5.0
58	24.0	19.0
59	23684.0	32353.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	49.0	15.0
106481352	0.0	1.0
106481353	0.0	0.0
85449	705.0	887.0
106481350	0.0	0.0
106481351	2.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	1.0	119.0
106481354	0.0	6.0
85446	266.0	88.0
442900	1.0	0.0
106481355	0.0	0.0
85443	43.0	104.0
442901	0.0	0.0
85444	841.0	1089.0
442902	0.0	0.0
60	514716.0	501931.0
85441	4465.0	5634.0
442903	1.0	6.0
85442	559.0	79.0
442904	0.0	0.0
442905	0.0	0.0
62	19.0	19.0
85440	2115.0	3913.0
442907	5.0	4.0
442908	1.0	0.0
66	0.0	0.0
67	7.0	11.0
68	2.0	2.0
344595	320.0	513.0
69	5.0	14.0
106481316	0.0	1.0
106481317	0.0	0.0
106481314	3.0	6.0
106481315	0.0	0.0
106481318	0.0	1.0
106481319	2.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	288.0	161.0
106481321	0.0	1.0
85479	32.0	49.0
106481322	0.0	0.0
85476	3452.0	4885.0
85477	536.0	285.0
70	12.0	2.0
85474	26.0	62.0
71	244607.0	184574.0
72	10758.0	3498.0
73	5.0	24.0
74	0.0	0.0
75	45.0	124.0
106481327	0.0	0.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	4900.0	3848.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	2.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	1.0	0.0
106481333	3.0	0.0
85465	2093.0	2786.0
81	40454.0	58780.0
85463	1879.0	1471.0
82	2.0	2.0
85464	3725.0	1903.0
83	1.0	2.0
85461	5911.0	4319.0
85462	2720.0	2413.0
86	2071.0	4123.0
87	23596.0	46571.0
85460	1023.0	1602.0
88	391.0	32.0
89	0.0	2.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	2904.0	4815.0
106481300	0.0	0.0
91	4106.0	3705.0
92	1340.0	733.0
93	480.0	613.0
94	10676.0	2328.0
95	190.0	165.0
97	196.0	223.0
98	568.0	491.0
344561	0.0	0.0
728661	3032.0	3923.0
728664	0.0	1.0
106481305	1.0	0.0
261734	1310.0	1555.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	26.0	13.0
106481309	21.0	2.0
246119	8.0	1.0
106481307	0.0	0.0
261735	3.0	1.0
106481308	0.0	0.0
3804	31.0	2.0
3805	19.0	3.0
106481312	0.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	8.0	9.0
3809	35.0	77.0
246123	0.0	0.0
106481311	0.0	0.0
344558	2177.0	2443.0
3800	115.0	109.0
3801	5920.0	10561.0
3802	25.0	0.0
728695	0.0	64.0
285735	2.0	0.0
261726	2305.0	3868.0
728698	13.0	6.0
3814	10.0	0.0
3815	3213.0	966.0
3816	57.0	36.0
261729	4808.0	5117.0
3817	8.0	43.0
3818	46.0	13.0
222166	2371.0	2435.0
3811	42.0	2.0
3812	12.0	4.0
285740	0.0	2.0
285741	13.0	15.0
728689	15.0	21.0
3827	0.0	1.0
246100	0.0	0.0
3820	417.0	125.0
3821	87.0	25.0
3822	8.0	3.0
3823	0.0	0.0
3824	457.0	146.0
645402	0.0	0.0
403313	546.0	613.0
403314	61.0	0.0
728637	0.0	5.0
728638	155.0	2.0
728633	0.0	0.0
728632	14.0	8.0
728635	10.0	7.0
3836	3415.0	4417.0
222183	122.0	915.0
3837	15356.0	14207.0
3838	3317.0	3801.0
3839	3590.0	4505.0
728629	0.0	1.0
403304	0.0	0.0
403305	0.0	0.0
3831	2825.0	2640.0
3832	262.0	1394.0
3833	268.0	1255.0
3834	34.0	49.0
3835	1091.0	1812.0
728620	0.0	0.0
403300	0.0	0.0
645412	0.0	0.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	239.0	140.0
3848	10.0	5696.0
3849	0.0	10.0
222171	90.0	12.0
728619	13.0	3.0
3840	6957.0	8869.0
3841	674.0	390.0
3842	5956.0	6719.0
3843	9140.0	9942.0
3844	0.0	0.0
3845	3374.0	2646.0
3846	11.0	5.0
645423	0.0	0.0
3860	81.0	7484.0
246126	2012.0	1073.0
728658	192.0	205.0
728655	4.0	5.0
728657	0.0	0.0
728656	0.0	1.0
3858	1077.0	21822.0
3859	4.0	2.0
246135	2.0	1.0
3850	2.0	16.0
3851	3463.0	172.0
3852	625.0	322654.0
645414	0.0	0.0
3853	373.0	308725.0
3854	36.0	38491.0
3855	33927.0	1328.0
3856	39058.0	1923.0
3857	0.0	38.0
728640	6.0	7.0
645431	32.0	29.0
728642	517.0	532.0
728641	7.0	60.0
645434	2.0	0.0
645432	40.0	22.0
285704	904.0	453.0
728643	8.0	0.0
222194	1938.0	1706.0
285708	0.0	128.0
1204	0.0	0.0
1203	1068.0	1408.0
1201	1372.0	1269.0
1200	20491.0	20322.0
3861	249.0	221017.0
645426	19.0	16.0
645425	0.0	0.0
1209	9151.0	16046.0
3866	254.0	36316.0
1208	0.0	1.0
1207	2699.0	3668.0
3868	103.0	92045.0
285311	2.0	0.0
3880	14133.0	18212.0
3881	0.0	287.0
285313	3445.0	84.0
100128537	341.0	120.0
3882	1.0	4.0
100128536	0.0	2.0
285314	0.0	2.0
285315	371.0	140.0
1215	50.0	1.0
100141515	4.0	30.0
1213	29786.0	31740.0
1212	5134.0	9790.0
1211	6806.0	5595.0
3872	761.0	112930.0
3875	37263.0	3294.0
3876	7.0	0.0
3879	1.0	0.0
3890	3.0	7.0
3891	1.0	0.0
3892	16.0	42.0
100128525	3.0	3.0
285326	0.0	0.0
1230	4137.0	1061.0
285329	9.0	13.0
440097	4.0	0.0
440093	13.0	12.0
3883	0.0	11.0
3884	0.0	3.0
3885	5.0	89.0
3886	0.0	2.0
100128521	0.0	0.0
3887	5.0	62.0
3888	0.0	3.0
100631239	0.0	0.0
3889	0.0	0.0
100128516	28.0	23.0
285331	952.0	539.0
100128512	1.0	0.0
285335	32.0	31.0
100128514	0.0	0.0
1241	635.0	2436.0
1240	2513.0	1626.0
1238	388.0	81.0
1237	11.0	99.0
1236	294.0	213.0
1235	10.0	8.0
1234	1124.0	694.0
1233	180.0	256.0
1232	17.0	23.0
3895	12518.0	13947.0
100128511	15.0	5.0
100631247	2.0	1.0
3897	148.0	1642.0
100631248	0.0	0.0
3898	5639.0	37203.0
100631249	0.0	0.0
3899	1516.0	52.0
100128505	1.0	5.0
100631250	0.0	0.0
285343	1386.0	808.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	148.0	93.0
100631254	2.0	3.0
100128503	0.0	0.0
285349	297.0	140.0
574501	6.0	5.0
574502	0.0	0.0
1244	64.0	57.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	6533.0	2881.0
1263	4255.0	2808.0
1262	67.0	14.0
116966	169.0	29.0
100887755	1.0	0.0
1261	8.0	4.0
100887754	1.0	2.0
1260	0.0	1.0
116969	39.0	13.0
1259	65.0	176.0
1258	31.0	5054.0
440061	0.0	0.0
100887750	43.0	54.0
100887746	1.0	2.0
100887744	0.0	4.0
1272	542.0	792.0
1271	169.0	10.0
100887749	26.0	10.0
1270	36.0	25.0
100887748	0.0	0.0
440044	52.0	28.0
1269	26.0	7.0
440051	0.0	0.0
1268	621.0	33.0
440050	3.0	0.0
1267	5321.0	6385.0
1266	22954.0	18769.0
100887740	0.0	0.0
1265	12637.0	16675.0
1286	2220.0	958.0
1285	2424.0	135.0
1284	62581.0	89056.0
1282	54446.0	72153.0
1281	298504.0	1625867.0
1280	3.0	105.0
440078	94.0	44.0
440077	3.0	4.0
440087	130.0	13.0
1278	284337.0	1235796.0
1277	473555.0	2255522.0
440081	76.0	110.0
116938	0.0	0.0
1297	26.0	1.0
116931	55.0	100.0
1296	1353.0	12870.0
1295	14164.0	37207.0
116933	5.0	0.0
1294	909.0	30068.0
1293	89490.0	406035.0
116935	12.0	13.0
1292	100020.0	224534.0
440068	1.0	83.0
1291	81363.0	124424.0
116937	22.0	9.0
440067	3.0	107.0
1290	17638.0	142989.0
440073	911.0	80.0
440072	2.0	1.0
1289	46761.0	258429.0
1288	261.0	1110.0
1287	1511.0	5708.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	7352.0	3206.0
440021	0.0	0.0
442673	3.0	8.0
10018	1274.0	4331.0
126328	2369.0	1776.0
442676	0.0	0.0
126326	1033.0	590.0
1299	91.0	84.0
1298	470.0	1083.0
10011	2857.0	1890.0
10010	2980.0	3623.0
10013	3876.0	3250.0
128989	1974.0	2180.0
10015	10616.0	8492.0
10014	4147.0	4586.0
10017	2.0	62.0
10016	4254.0	6455.0
10020	2242.0	2052.0
114335	0.0	0.0
114336	0.0	3.0
126321	3619.0	3612.0
10029	1.0	0.0
442668	1.0	0.0
10022	1.0	0.0
10021	34.0	0.0
10024	110.0	523.0
128977	1428.0	945.0
103021165	1.0	15.0
10023	329.0	324.0
103021164	1.0	11.0
10026	1960.0	2518.0
10025	4516.0	2681.0
116986	659.0	473.0
116985	13904.0	13380.0
116988	6402.0	10051.0
116987	2502.0	2421.0
114327	932.0	1116.0
440043	0.0	0.0
126308	5248.0	4296.0
440041	0.0	0.0
126306	108.0	260.0
151306	327.0	48.0
100128590	14.0	16.0
100128596	0.0	0.0
151300	0.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	11.0	2.0
440026	2365.0	2014.0
440023	0.0	0.0
10008	989.0	796.0
10007	2296.0	2547.0
10009	1579.0	1938.0
116984	2668.0	3518.0
116983	3046.0	5534.0
151313	226.0	256.0
10000	2942.0	3702.0
128954	0.0	0.0
10002	23.0	8.0
10001	1010.0	867.0
10004	470.0	344.0
10003	298.0	153.0
10006	3812.0	5712.0
10005	1130.0	1492.0
126370	0.0	0.0
285352	85.0	67.0
100128579	0.0	0.0
285359	38.0	19.0
126375	450.0	358.0
126374	1483.0	1034.0
153918	0.0	0.0
100128574	0.0	1.0
285362	2378.0	2769.0
285367	1157.0	1162.0
285368	207.0	169.0
100128569	158.0	178.0
126364	2174.0	1010.0
100128560	2.0	47.0
285370	0.0	0.0
285375	0.0	3.0
102682016	0.0	0.0
153932	1.0	4.0
344191	0.0	1.0
126353	3766.0	121.0
751071	291.0	140.0
442660	0.0	1.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	6.0	12.0
106481282	0.0	0.0
285381	2648.0	1392.0
106481283	0.0	0.0
285382	637.0	178.0
106481280	0.0	0.0
165918	1617.0	2287.0
106481281	0.0	26.0
165904	661.0	223.0
285386	518.0	3501.0
138307	0.0	0.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	0.0
100128542	1.0	2.0
106481290	0.0	1.0
100128541	0.0	0.0
138311	515.0	98.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	1.0
106481291	0.0	0.0
106481292	0.0	0.0
645323	0.0	0.0
126299	1264.0	1169.0
106481259	0.0	0.0
728716	0.0	0.0
126298	2007.0	3264.0
728710	0.0	0.0
126295	248.0	185.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	7.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	186.0	484.0
645318	0.0	0.0
645317	11.0	17.0
151242	40.0	184.0
106481260	0.0	0.0
106481261	0.0	1.0
647979	18318.0	30572.0
100287908	0.0	0.0
645332	255.0	171.0
126282	1972.0	1537.0
100287902	5.0	8.0
163227	563.0	302.0
100287900	0.0	0.0
163223	31.0	21.0
106481275	0.0	0.0
106481276	0.0	2.0
106481273	0.0	1.0
106481274	0.0	4.0
106481279	0.0	1.0
106481277	0.0	0.0
151258	79.0	9.0
106481278	0.0	0.0
645328	1.0	3.0
151254	38.0	39.0
645326	4.0	3.0
106481271	0.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	19.0	116.0
163259	326.0	2241.0
645345	65.0	98.0
200403	180.0	12.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	200.0	74.0
106481237	0.0	0.0
106481238	2.0	2.0
728737	2.0	6.0
728732	4.0	1.0
728734	1.0	0.0
126272	121.0	84.0
106481242	0.0	0.0
107133511	0.0	1.0
114294	1587.0	2249.0
106481243	0.0	0.0
107133513	0.0	0.0
106481240	0.0	0.0
106481241	1.0	1.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	0.0	2.0
114299	40.0	64.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	1.0	0.0
106481248	0.0	0.0
106481249	0.0	6.0
107133516	2.0	7.0
728723	91.0	32.0
106481253	0.0	1.0
107133522	1.0	3.0
106481254	3.0	3.0
107133524	0.0	0.0
106481251	0.0	0.0
106481252	2.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	38.0	5.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	0.0	1.0
645348	0.0	1.0
106481250	0.0	0.0
645369	69.0	155.0
645368	0.0	0.0
645367	0.0	1.0
106481217	0.0	0.0
200424	1983.0	3621.0
106481218	3.0	3.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	23.0	11.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	3.0	2.0
106481221	1.0	53.0
106481224	0.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	0.0	0.0
138241	434.0	404.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	0.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	6.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	56.0	0.0
645387	160.0	126.0
645382	0.0	0.0
645381	35.0	39.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	4.0	2.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	0.0	0.0
106481207	1.0	7.0
106481204	1.0	1.0
106481205	6.0	10.0
106481208	3.0	5.0
106481209	0.0	0.0
3902	275.0	330.0
3903	6455.0	3047.0
106481210	0.0	0.0
3904	52.0	26.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	6578.0	4455.0
106481211	0.0	0.0
3909	6694.0	36566.0
106481212	0.0	0.0
684959	0.0	0.0
151234	2.0	0.0
151230	631.0	135.0
728798	1.0	0.0
3913	28233.0	26020.0
3914	14098.0	188959.0
3915	21523.0	40946.0
3916	28725.0	42590.0
3918	12062.0	496689.0
3910	13250.0	15497.0
3911	16590.0	23582.0
3912	21006.0	44143.0
728782	12.0	8.0
728780	83.0	13.0
3924	9.0	2.0
3925	3404.0	6460.0
3927	17095.0	21775.0
3929	111.0	12.0
3920	9879.0	18904.0
3921	22051.0	16167.0
3923	0.0	0.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	26335.0	14970.0
3937	4442.0	3239.0
3938	7.0	1.0
3939	36845.0	52022.0
3930	2980.0	4216.0
100873179	0.0	0.0
3931	1173.0	644.0
3932	932.0	669.0
3933	3.0	14.0
3934	16776.0	2770.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	3.0	2.0
100287964	0.0	0.0
100287960	0.0	1.0
100329109	0.0	0.0
100329108	0.0	1.0
3947	3.0	1.0
3948	0.0	3.0
3949	15817.0	2045.0
100873169	0.0	1.0
3940	0.0	0.0
100873168	0.0	0.0
3945	13161.0	7122.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	8.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	2.0	4.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	298.0	121.0
3958	21157.0	9660.0
3959	41141.0	51409.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	0.0
199223	313.0	235.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	762.0	620.0
3952	1.0	18.0
3953	3675.0	2085.0
3954	4415.0	4479.0
3955	1988.0	1914.0
3956	24861.0	42588.0
100873185	0.0	0.0
100873184	1.0	0.0
728741	8.0	3.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	0.0
728747	9.0	2.0
728746	0.0	0.0
728748	6.0	5.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1151.0	1221.0
1303	11540.0	239841.0
107133502	0.0	0.0
1302	139.0	178.0
1301	113.0	69290.0
1300	93.0	20332.0
3960	51.0	18.0
3963	6.0	1426.0
3964	4169.0	5390.0
1308	558.0	163302.0
3965	8314.0	2930.0
1307	6374.0	34673.0
151295	77.0	102.0
1306	9165.0	10995.0
100189589	4.0	6.0
728774	0.0	0.0
728773	0.0	2.0
3980	1773.0	1779.0
100287932	2583.0	2078.0
3981	1220.0	1129.0
728776	12.0	14.0
85508	0.0	1.0
105601840	1.0	0.0
85509	0.0	0.0
1316	21060.0	14501.0
1315	8531.0	8713.0
1314	16281.0	31851.0
1312	7978.0	7343.0
1311	2107.0	7171.0
100329135	0.0	0.0
1310	7.0	46.0
574537	0.0	0.0
3972	6.0	22.0
3973	42.0	4.0
3975	0.0	18.0
3976	3573.0	970.0
3977	4746.0	448.0
1318	188.0	260.0
3978	997.0	1891.0
1317	4496.0	3276.0
728763	80.0	27.0
3990	115.0	214.0
645313	2.0	2.0
3991	313.0	192.0
645312	0.0	0.0
3992	3947.0	3219.0
645311	1.0	0.0
728769	352.0	122.0
1330	0.0	0.0
1327	11151.0	8221.0
1326	2436.0	1939.0
1325	10.0	4.0
3982	10.0	0.0
3983	9470.0	9806.0
3984	3795.0	6069.0
3985	6436.0	19321.0
3987	4816.0	7963.0
3988	8538.0	8420.0
1329	3120.0	3813.0
116809	0.0	0.0
100128416	27.0	18.0
1340	5936.0	7758.0
1337	3571.0	3298.0
1336	0.0	0.0
1332	0.0	3.0
1331	0.0	0.0
3993	6915.0	1268.0
100128410	1.0	0.0
3995	4004.0	3240.0
100128412	0.0	0.0
3996	1996.0	3668.0
3998	10686.0	21953.0
1339	1.0	1.0
285440	1952.0	1028.0
285441	164.0	0.0
1352	873.0	964.0
1351	5488.0	5295.0
1350	7609.0	5069.0
1349	3914.0	3416.0
1348	1.0	0.0
1347	4209.0	4296.0
1346	1072.0	622.0
1345	3192.0	3767.0
1343	3.0	1.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	8.0	7.0
1363	7356.0	5353.0
1362	11573.0	7665.0
1361	269.0	16.0
1360	21.0	2.0
1359	7315.0	1361.0
1358	6.0	5.0
1357	25.0	4.0
1356	2814.0	2165.0
1355	2129.0	2653.0
1353	1745.0	1137.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	155.0	161.0
285464	632.0	382.0
100873200	0.0	0.0
777774	0.0	0.0
1374	8217.0	3005.0
1373	275.0	466.0
1371	843.0	2928.0
1370	9.0	57.0
1369	0.0	0.0
1368	7088.0	1968.0
100873209	0.0	0.0
1366	7164.0	1840.0
1365	679.0	30.0
1364	5438.0	5073.0
100873204	0.0	2.0
100873203	0.0	0.0
100873202	1.0	6.0
100873201	0.0	0.0
100873208	1.0	0.0
100873207	0.0	0.0
100873206	5.0	2.0
100873205	0.0	1.0
102800316	0.0	0.0
102800314	0.0	0.0
100873233	0.0	2.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	3242.0	3434.0
116843	990.0	903.0
1384	2688.0	2836.0
116842	68.0	33.0
1382	4441.0	14090.0
116844	7159.0	3068.0
1381	2.0	79.0
1380	557.0	24.0
440176	1.0	0.0
440184	4.0	2.0
1379	7.0	10.0
1378	1257.0	268.0
1376	1488.0	1800.0
1375	86.0	120.0
128821	0.0	1.0
100873237	0.0	0.0
128822	0.0	3.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	2.0	0.0
102800310	24.0	108.0
100873239	2.0	2.0
100873222	0.0	0.0
100873221	0.0	0.0
285401	2.0	3.0
100873220	0.0	1.0
128820	0.0	0.0
116832	211.0	473.0
1396	802.0	95.0
1395	43.0	18.0
1394	1.0	8.0
1393	15.0	13.0
1392	0.0	0.0
285407	17.0	18.0
116835	2409.0	446.0
1390	1775.0	1540.0
1389	4299.0	3600.0
1388	5683.0	9625.0
1387	8407.0	9559.0
116841	1537.0	2566.0
1386	2957.0	3245.0
116840	2721.0	2792.0
100873226	0.0	1.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	0.0
128817	0.0	13.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	166.0	138.0
100873255	0.0	0.0
100873254	2.0	5.0
100873253	0.0	0.0
285412	1.0	1.0
100873252	0.0	2.0
100287898	59.0	42.0
100287895	0.0	0.0
285419	58.0	13.0
1399	5701.0	11497.0
1398	6665.0	5695.0
1397	15107.0	4735.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	1.0	0.0
100873256	0.0	0.0
100873240	2.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	0.0	1.0
100287887	145.0	157.0
285429	19.0	40.0
100287880	0.0	2.0
440193	2515.0	2459.0
100873248	0.0	0.0
100873247	2.0	6.0
100873246	0.0	0.0
100873245	3.0	5.0
100873249	0.0	0.0
128872	1.0	0.0
10130	13877.0	37597.0
153830	16394.0	6373.0
645280	4.0	3.0
440138	448.0	573.0
440132	4.0	2.0
440142	1.0	0.0
10139	3887.0	3622.0
126208	2275.0	2624.0
126206	0.0	1.0
126205	3.0	0.0
107133497	2.0	0.0
126204	0.0	2.0
107133499	0.0	0.0
128866	10742.0	14445.0
10131	2458.0	3129.0
10134	12587.0	19410.0
107133494	0.0	0.0
10133	6796.0	9337.0
128869	1477.0	1743.0
10136	1.0	0.0
10135	28182.0	9724.0
100128493	0.0	0.0
103021294	51.0	44.0
10138	990.0	869.0
100128496	0.0	2.0
10137	5342.0	4573.0
128861	0.0	0.0
128862	0.0	0.0
10141	0.0	6.0
10140	2798.0	2334.0
128864	22.0	52.0
440125	0.0	1.0
440131	1.0	1.0
10143	0.0	0.0
128854	303.0	415.0
10142	4445.0	4559.0
10144	1273.0	1429.0
10147	3689.0	3101.0
100128483	0.0	0.0
10146	13148.0	10317.0
128859	0.0	0.0
10149	265.0	51.0
10148	248.0	273.0
128853	37.0	19.0
440159	1.0	3.0
10117	74.0	15.0
440163	8.0	1.0
10110	30.0	209.0
10112	276.0	742.0
10111	3326.0	2787.0
10114	10221.0	6087.0
10113	5041.0	4663.0
128848	0.0	0.0
10116	4787.0	7270.0
165829	38.0	54.0
100128469	18.0	2.0
153842	0.0	0.0
440145	731.0	1494.0
10129	3913.0	703.0
440153	0.0	0.0
10128	6240.0	7681.0
100033799	0.0	0.0
107133486	3.0	0.0
10121	11178.0	10746.0
100128465	0.0	2.0
10120	4269.0	4930.0
10123	4487.0	16181.0
138234	0.0	1.0
10125	1800.0	1398.0
10124	798.0	2131.0
10127	2228.0	2091.0
10126	1254.0	1964.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	3.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	30.0	37.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	0.0	1.0
106481183	0.0	0.0
100128450	0.0	0.0
106481184	0.0	0.0
106481181	2.0	1.0
106481182	0.0	1.0
285489	146.0	92.0
100128448	0.0	0.0
126242	0.0	0.0
106481198	1.0	3.0
10107	0.0	1.0
10106	25312.0	28726.0
106481199	0.0	0.0
10109	22383.0	33762.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	1.0	16.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	2864.0	2889.0
10100	879.0	333.0
10103	1810.0	1473.0
106481194	0.0	0.0
10102	1163.0	1111.0
106481195	0.0	0.0
10105	3510.0	10118.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	168.0	61.0
440119	415.0	807.0
126235	0.0	1.0
126231	107.0	187.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	1.0
442775	69.0	193.0
106481164	0.0	1.0
106481169	0.0	0.0
442777	32.0	27.0
106481167	3.0	2.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	2.0	0.0
100128427	0.0	0.0
440107	45.0	26.0
440104	1064.0	1272.0
106481176	0.0	1.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	3.0	4.0
106481179	2.0	2.0
128876	0.0	636.0
100128420	51.0	13.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	3.0	1.0
106481173	0.0	0.0
106481170	0.0	0.0
106481171	1.0	0.0
10090	2047.0	1087.0
10093	10854.0	6758.0
10092	15324.0	15461.0
10095	18949.0	16941.0
645204	1.0	0.0
10094	11637.0	11524.0
645203	0.0	3.0
10097	18758.0	24455.0
10096	15657.0	17309.0
645201	0.0	0.0
163115	135.0	34.0
200504	2526.0	141.0
106481138	0.0	0.0
106481139	1.0	0.0
728833	6.0	9.0
106481143	0.0	0.0
114194	0.0	0.0
138162	162.0	69.0
106481144	0.0	0.0
114195	30.0	9.0
106481141	0.0	0.0
106481142	0.0	0.0
106481147	0.0	0.0
106481148	39.0	8.0
106481145	1.0	0.0
151126	951.0	54.0
106481146	0.0	0.0
10099	23679.0	9212.0
10098	1039.0	4512.0
114190	0.0	2.0
106481140	0.0	0.0
114192	1.0	0.0
645212	364.0	399.0
106481149	0.0	0.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	7.0	4.0
106481152	0.0	1.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	2.0	1.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	20.0	19.0
106481156	0.0	0.0
