id	045e2535-012c-4cec-b386-9d6f62b91829	085bdf94-a24f-4511-8d3f-d0c91f7e6947
106481342	14.0	7.0
106481340	0.0	0.0
85458	4538.0	421.0
106481345	0.0	0.0
85459	830.0	285.0
106481346	0.0	0.0
85456	42912.0	9800.0
442910	2.0	0.0
106481343	0.0	0.0
85457	3406.0	1184.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	139.0	13.0
442913	0.0	0.0
85452	146.0	6.0
442914	1.0	0.0
50	12552.0	4745.0
85453	3584.0	338.0
442915	1.0	0.0
85450	28725.0	3497.0
51	11072.0	3775.0
442916	0.0	0.0
85451	5690.0	1689.0
52	7640.0	7148.0
442917	0.0	0.0
53	6003.0	1916.0
442918	0.0	0.0
54	28921.0	3832.0
442919	0.0	0.0
55	953.0	300.0
442909	6.0	0.0
56	9.0	4.0
58	134.0	16.0
59	50802.0	9536.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	66.0	2.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	555.0	112.0
106481350	0.0	0.0
106481351	3.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	2.0	2.0
106481354	0.0	1.0
85446	465.0	24.0
442900	3.0	0.0
106481355	0.0	0.0
85443	56.0	26.0
442901	0.0	0.0
85444	2456.0	860.0
442902	0.0	0.0
60	855020.0	344582.0
85441	30476.0	2260.0
442903	30.0	1.0
85442	2285.0	123.0
442904	0.0	0.0
442905	4.0	0.0
62	91.0	27.0
85440	3000.0	2942.0
442907	22.0	0.0
442908	0.0	0.0
66	0.0	0.0
67	21.0	7.0
68	13.0	10.0
344595	901.0	116.0
69	21.0	5.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	5.0	2.0
106481315	5.0	0.0
106481318	0.0	0.0
106481319	3.0	0.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	467.0	44.0
106481321	0.0	0.0
85479	473.0	127.0
106481322	0.0	0.0
85476	4646.0	6992.0
85477	986.0	553.0
70	70.0	1.0
85474	55.0	21.0
71	411167.0	341727.0
72	10605.0	861.0
73	113.0	156.0
74	1.0	1.0
75	47.0	16.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	9396.0	4235.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	1.0	1.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	4.0	0.0
85465	2962.0	9703.0
81	119297.0	35451.0
85463	6390.0	724.0
82	38.0	157.0
85464	9415.0	1530.0
83	15.0	0.0
85461	15898.0	4061.0
85462	12114.0	1113.0
86	3454.0	11188.0
87	33885.0	17980.0
85460	2666.0	1719.0
88	695.0	3.0
89	27.0	6.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	0.0
90	6600.0	4351.0
106481300	0.0	0.0
91	5489.0	3579.0
92	1926.0	986.0
93	1241.0	378.0
94	42535.0	1020.0
95	299.0	127.0
97	378.0	180.0
98	1230.0	444.0
344561	1.0	0.0
728661	7521.0	628.0
728664	1.0	0.0
106481305	0.0	0.0
261734	3293.0	449.0
106481306	0.0	0.0
106481303	2.0	0.0
106481304	0.0	0.0
728666	59.0	32.0
106481309	97.0	13.0
246119	0.0	0.0
106481307	1.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	10.0	0.0
3805	41.0	21.0
106481312	2.0	0.0
246122	0.0	0.0
106481313	0.0	0.0
106481310	42.0	1.0
3809	10.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	3530.0	243.0
3800	210.0	18.0
3801	12200.0	1230.0
3802	27.0	0.0
728695	0.0	67.0
285735	0.0	0.0
261726	4103.0	6050.0
728698	20.0	19.0
3814	53.0	9.0
3815	1992.0	428.0
3816	34.0	50.0
261729	3010.0	1507.0
3817	3.0	10.0
3818	79.0	2.0
222166	11600.0	372.0
3811	18.0	0.0
3812	30.0	3.0
285740	6.0	0.0
285741	75.0	13.0
728689	33.0	10.0
3827	215.0	0.0
246100	0.0	0.0
3820	364.0	220.0
3821	24.0	25.0
3822	6.0	9.0
3823	2.0	1.0
3824	542.0	132.0
645402	0.0	0.0
403313	1235.0	799.0
403314	82.0	2.0
728637	2.0	2.0
728638	357.0	317.0
728633	0.0	0.0
728632	31.0	23.0
728635	24.0	22.0
3836	5446.0	5647.0
222183	181.0	703.0
3837	19115.0	19010.0
3838	3828.0	14028.0
3839	7638.0	3589.0
728629	0.0	0.0
403304	1.0	0.0
403305	0.0	0.0
3831	7991.0	1382.0
3832	357.0	2795.0
3833	480.0	2502.0
3834	58.0	1.0
3835	3146.0	3651.0
728620	10.0	0.0
403300	0.0	0.0
645412	3.0	4.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	490.0	51.0
3848	385.0	188.0
3849	4.0	0.0
222171	79.0	356.0
728619	57.0	0.0
3840	10817.0	16249.0
3841	1695.0	305.0
3842	8863.0	10310.0
3843	13987.0	6627.0
3844	0.0	0.0
3845	5448.0	5640.0
3846	22.0	2.0
645423	1.0	0.0
3860	1023.0	50903.0
246126	7.0	17.0
728658	2354.0	1540.0
728655	31.0	2.0
728657	2.0	0.0
728656	8.0	2.0
3858	2032.0	1695.0
3859	5.0	1.0
246135	1.0	0.0
3850	2.0	4.0
3851	4395.0	1383.0
3852	3420.0	924558.0
645414	2.0	1.0
3853	1617.0	711430.0
3854	468.0	101240.0
3855	66103.0	2104.0
3856	88029.0	87497.0
3857	3.0	73.0
728640	4.0	3.0
645431	33.0	16.0
728642	1096.0	153.0
728641	36.0	71.0
645434	14.0	0.0
645432	44.0	9.0
285704	1887.0	528.0
728643	7.0	2.0
222194	4754.0	2027.0
285708	1.0	59.0
1204	0.0	0.0
1203	2451.0	832.0
1201	3279.0	935.0
1200	35998.0	12184.0
3861	1145.0	546821.0
645426	58.0	15.0
645425	0.0	2.0
1209	23147.0	8826.0
3866	1386.0	129131.0
1208	0.0	0.0
1207	4755.0	4191.0
3868	777.0	99169.0
285311	0.0	0.0
3880	50338.0	75903.0
3881	12.0	159.0
285313	7785.0	338.0
100128537	2417.0	23.0
3882	4.0	15.0
100128536	4.0	4.0
285314	1.0	2.0
285315	738.0	746.0
1215	28.0	2.0
100141515	1.0	19.0
1213	44007.0	34909.0
1212	13445.0	3933.0
1211	14187.0	15328.0
3872	3641.0	491011.0
3875	67060.0	32510.0
3876	22.0	13.0
3879	3.0	2.0
3890	0.0	10.0
3891	12.0	20.0
3892	542.0	42.0
100128525	11.0	3.0
285326	0.0	0.0
1230	2896.0	713.0
285329	16.0	8.0
440097	1.0	0.0
440093	49.0	34.0
3883	2.0	5.0
3884	0.0	6.0
3885	0.0	66.0
3886	0.0	0.0
100128521	0.0	1.0
3887	128.0	25.0
3888	0.0	3.0
100631239	2.0	0.0
3889	8.0	1.0
100128516	101.0	6.0
285331	1111.0	393.0
100128512	1.0	0.0
285335	130.0	8.0
100128514	0.0	0.0
1241	955.0	3776.0
1240	3628.0	840.0
1238	662.0	45.0
1237	6.0	17.0
1236	751.0	102.0
1235	18.0	1.0
1234	1386.0	343.0
1233	391.0	98.0
1232	18.0	15.0
3895	23683.0	16672.0
100128511	129.0	21.0
100631247	2.0	0.0
3897	232.0	43.0
100631248	1.0	0.0
3898	5651.0	16979.0
100631249	0.0	0.0
3899	4786.0	58.0
100128505	3.0	2.0
100631250	0.0	0.0
285343	2791.0	1103.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	331.0	29.0
100631254	21.0	2.0
100128503	1.0	0.0
285349	641.0	28.0
574501	6.0	0.0
574502	0.0	0.0
1244	101.0	34.0
574503	1.0	0.0
574504	0.0	0.0
574505	1.0	0.0
574506	5.0	0.0
574507	0.0	0.0
574508	1.0	0.0
574509	0.0	0.0
1264	8641.0	585.0
1263	9228.0	984.0
1262	76.0	7.0
116966	480.0	16.0
100887755	1.0	0.0
1261	11.0	3.0
100887754	14.0	0.0
1260	0.0	0.0
116969	125.0	9.0
1259	50.0	69.0
1258	39.0	184.0
440061	0.0	0.0
100887750	79.0	13.0
100887746	4.0	0.0
100887744	5.0	0.0
1272	1159.0	1026.0
1271	358.0	111.0
100887749	124.0	101.0
1270	88.0	20.0
100887748	2.0	0.0
440044	106.0	75.0
1269	25.0	15.0
440051	0.0	0.0
1268	1510.0	80.0
440050	4.0	1.0
1267	12308.0	6016.0
1266	37536.0	6450.0
100887740	0.0	0.0
1265	36315.0	14555.0
1286	9440.0	301.0
1285	7919.0	121.0
1284	163600.0	19010.0
1282	99980.0	18774.0
1281	77395.0	172607.0
1280	63.0	7.0
440078	292.0	33.0
440077	15.0	1.0
440087	134.0	9.0
1278	136920.0	120857.0
1277	76416.0	160401.0
440081	129.0	81.0
116938	0.0	0.0
1297	11.0	3.0
116931	49.0	88.0
1296	2088.0	887.0
1295	24333.0	4197.0
116933	0.0	0.0
1294	759.0	8313.0
1293	61737.0	27172.0
116935	75.0	30.0
1292	96258.0	16145.0
440068	4.0	15.0
1291	57821.0	10598.0
116937	31.0	1.0
440067	2.0	10.0
1290	9501.0	14427.0
440073	1259.0	38.0
440072	8.0	1.0
1289	18752.0	15409.0
1288	444.0	2660.0
1287	4641.0	4273.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	9105.0	877.0
440021	3.0	0.0
442673	19.0	0.0
10018	4804.0	1969.0
126328	4202.0	1988.0
442676	0.0	0.0
126326	2657.0	97.0
1299	307.0	61.0
1298	1232.0	666.0
10011	4562.0	1698.0
10010	6151.0	2178.0
10013	8662.0	1204.0
128989	4956.0	1309.0
10015	21696.0	7333.0
10014	14681.0	2009.0
10017	7.0	5.0
10016	8698.0	7906.0
10020	4905.0	2396.0
114335	0.0	0.0
114336	0.0	0.0
126321	4990.0	1604.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	44.0	3.0
10024	106.0	1261.0
128977	3842.0	931.0
103021165	4.0	103.0
10023	1100.0	95.0
103021164	5.0	3.0
10026	3784.0	3275.0
10025	11701.0	2533.0
116986	704.0	138.0
116985	31344.0	2991.0
116988	18795.0	2746.0
116987	9128.0	1702.0
114327	1607.0	396.0
440043	0.0	0.0
126308	8798.0	3252.0
440041	0.0	0.0
126306	506.0	256.0
151306	393.0	20.0
100128590	12.0	6.0
100128596	0.0	0.0
151300	1.0	0.0
100128595	0.0	0.0
100128589	2.0	1.0
440027	37.0	20.0
440026	7561.0	3656.0
440023	0.0	2.0
10008	1061.0	525.0
10007	3811.0	2856.0
10009	2645.0	3437.0
116984	7172.0	1440.0
116983	4724.0	1331.0
151313	878.0	339.0
10000	7623.0	945.0
128954	0.0	0.0
10002	92.0	1.0
10001	2173.0	1305.0
10004	925.0	76.0
10003	403.0	20.0
10006	7830.0	7973.0
10005	1881.0	842.0
126370	0.0	0.0
285352	194.0	48.0
100128579	0.0	0.0
285359	225.0	50.0
126375	1304.0	142.0
126374	3716.0	136.0
153918	1.0	0.0
100128574	1.0	0.0
285362	5454.0	2392.0
285367	1946.0	935.0
285368	404.0	90.0
100128569	224.0	28.0
126364	1415.0	448.0
100128560	1.0	4.0
285370	0.0	0.0
285375	3.0	0.0
102682016	0.0	0.0
153932	17.0	4.0
344191	0.0	1.0
126353	10474.0	467.0
751071	202.0	115.0
442660	0.0	2.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	0.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	21.0	15.0
106481282	0.0	0.0
285381	4736.0	1446.0
106481283	0.0	0.0
285382	1118.0	259.0
106481280	0.0	0.0
165918	3362.0	5781.0
106481281	3.0	0.0
165904	173.0	125.0
285386	1353.0	1527.0
138307	0.0	0.0
106481297	5.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	4.0	2.0
100128542	28.0	1.0
106481290	0.0	0.0
100128541	4.0	0.0
138311	3919.0	175.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	1.0	0.0
106481291	0.0	0.0
106481292	1.0	0.0
645323	0.0	1.0
126299	2921.0	905.0
106481259	1.0	0.0
728716	0.0	0.0
126298	5175.0	1836.0
728710	1.0	0.0
126295	270.0	274.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	0.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	12.0	0.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	305.0	914.0
645318	0.0	0.0
645317	49.0	21.0
151242	170.0	85.0
106481260	0.0	0.0
106481261	0.0	0.0
647979	51643.0	14261.0
100287908	0.0	0.0
645332	444.0	253.0
126282	3751.0	1061.0
100287902	23.0	4.0
163227	1314.0	250.0
100287900	1.0	0.0
163223	32.0	0.0
106481275	0.0	0.0
106481276	2.0	0.0
106481273	2.0	0.0
106481274	0.0	0.0
106481279	3.0	0.0
106481277	0.0	0.0
151258	30.0	10.0
106481278	0.0	0.0
645328	8.0	6.0
151254	59.0	14.0
645326	31.0	5.0
106481271	1.0	0.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	16.0	228.0
163259	1350.0	1552.0
645345	335.0	302.0
200403	265.0	5.0
107133508	0.0	0.0
106481239	1.0	0.0
163255	276.0	12.0
106481237	0.0	0.0
106481238	1.0	0.0
728737	24.0	2.0
728732	13.0	1.0
728734	6.0	0.0
126272	269.0	105.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	2448.0	1383.0
106481243	3.0	0.0
107133513	4.0	1.0
106481240	0.0	0.0
106481241	5.0	0.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	34.0	46.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	1.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	1.0	0.0
106481249	0.0	0.0
107133516	27.0	4.0
728723	129.0	17.0
106481253	0.0	0.0
107133522	7.0	6.0
106481254	3.0	0.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	1.0	0.0
106481258	0.0	0.0
126259	23.0	28.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	0.0
151276	8.0	17.0
645348	0.0	0.0
106481250	0.0	0.0
645369	75.0	97.0
645368	0.0	0.0
645367	3.0	0.0
106481217	2.0	0.0
200424	5262.0	3095.0
106481218	2.0	1.0
106481215	0.0	0.0
106481216	1.0	0.0
200420	27.0	3.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	7.0	8.0
106481221	2.0	35.0
106481224	9.0	0.0
106481225	0.0	1.0
106481222	0.0	0.0
106481223	0.0	0.0
645359	0.0	0.0
138240	1.0	0.0
138241	809.0	573.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	4.0	0.0
106481235	0.0	0.0
85569	0.0	0.0
106481236	2.0	0.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	79.0	1.0
645387	863.0	461.0
645382	0.0	0.0
645381	41.0	40.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	0.0
106481201	0.0	0.0
645398	0.0	0.0
106481206	8.0	0.0
106481207	2.0	1.0
106481204	0.0	0.0
106481205	7.0	0.0
106481208	8.0	0.0
106481209	0.0	0.0
3902	902.0	342.0
3903	6752.0	1433.0
106481210	0.0	0.0
3904	5.0	7.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	14252.0	583.0
106481211	0.0	0.0
3909	23655.0	21179.0
106481212	0.0	0.0
684959	0.0	0.0
151234	16.0	6.0
151230	2037.0	1454.0
728798	0.0	0.0
3913	69286.0	3314.0
3914	38772.0	34771.0
3915	40525.0	9515.0
3916	60136.0	16386.0
3918	22163.0	31639.0
3910	23544.0	1741.0
3911	39359.0	9470.0
3912	29946.0	8910.0
728782	17.0	5.0
728780	435.0	64.0
3924	19.0	11.0
3925	7042.0	7601.0
3927	42671.0	14006.0
3929	132.0	62.0
3920	21589.0	17047.0
3921	35804.0	24036.0
3923	0.0	0.0
100873174	1.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	2.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	32752.0	5769.0
3937	7729.0	1327.0
3938	27.0	2.0
3939	36718.0	100321.0
3930	5813.0	3148.0
100873179	0.0	0.0
3931	2830.0	153.0
3932	977.0	389.0
3933	10.0	2.0
3934	1819.0	19619.0
100189512	0.0	0.0
105371027	2.0	2.0
100873166	0.0	0.0
100873165	4.0	1.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	3.0	4.0
3947	2.0	6.0
3948	10.0	1.0
3949	105915.0	19783.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	28339.0	36583.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	1.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	42.0	4.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	5.0	3.0
100873192	0.0	0.0
100873191	0.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	1092.0	84.0
3958	39718.0	9211.0
3959	148346.0	41670.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	2.0	0.0
199223	1122.0	40.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	769.0	448.0
3952	2.0	13.0
3953	5818.0	1334.0
3954	6688.0	4809.0
3955	2611.0	463.0
3956	28208.0	10055.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	22.0	10.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	2.0	0.0
728747	1.0	0.0
728746	0.0	0.0
728748	2.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	2384.0	175.0
1303	21145.0	8995.0
107133502	0.0	0.0
1302	179.0	23.0
1301	74.0	4580.0
1300	427.0	3472.0
3960	730.0	21.0
3963	4.0	3.0
3964	10055.0	2786.0
1308	680.0	5877.0
3965	16205.0	2772.0
1307	6894.0	2251.0
151295	75.0	26.0
1306	9781.0	2347.0
100189589	4.0	0.0
728774	1.0	0.0
728773	1.0	0.0
3980	3047.0	2767.0
100287932	3685.0	5310.0
3981	2991.0	552.0
728776	20.0	14.0
85508	1.0	0.0
105601840	0.0	0.0
85509	0.0	0.0
1316	146341.0	13402.0
1315	15568.0	15644.0
1314	29761.0	22040.0
1312	22312.0	7635.0
1311	621.0	265.0
100329135	5.0	2.0
1310	4.0	5.0
574537	0.0	0.0
3972	28.0	7.0
3973	6.0	0.0
3975	0.0	1.0
3976	5640.0	2104.0
3977	27500.0	1027.0
1318	609.0	217.0
3978	3173.0	1761.0
1317	9104.0	7809.0
728763	106.0	2.0
3990	167.0	27.0
645313	6.0	5.0
3991	1425.0	91.0
645312	0.0	1.0
3992	9160.0	11880.0
645311	2.0	1.0
728769	1064.0	270.0
1330	0.0	0.0
1327	20887.0	9363.0
1326	11916.0	1095.0
1325	16.0	4.0
3982	3.0	2.0
3983	37707.0	4540.0
3984	5101.0	5867.0
3985	12090.0	5649.0
3987	11503.0	4965.0
3988	19239.0	6811.0
1329	7872.0	5509.0
116809	0.0	0.0
100128416	33.0	2.0
1340	9724.0	9292.0
1337	7872.0	8545.0
1336	0.0	0.0
1332	0.0	0.0
1331	0.0	0.0
3993	18684.0	1938.0
100128410	1.0	0.0
3995	4758.0	639.0
100128412	0.0	0.0
3996	5335.0	2524.0
3998	14508.0	10007.0
1339	0.0	0.0
285440	4733.0	582.0
285441	116.0	13.0
1352	1606.0	1365.0
1351	11775.0	8220.0
1350	16496.0	6002.0
1349	6235.0	5589.0
1348	2.0	1.0
1347	6354.0	5934.0
1346	2353.0	120.0
1345	6575.0	4155.0
1343	8.0	0.0
1342	0.0	1.0
100873211	1.0	0.0
100873210	0.0	0.0
285456	48.0	10.0
1363	8493.0	2572.0
1362	16078.0	12933.0
1361	3022.0	5.0
1360	10.0	200.0
1359	1225.0	1751.0
1358	13.0	13.0
1357	5.0	0.0
1356	1000.0	6406.0
1355	4312.0	2263.0
1353	4214.0	1719.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	6.0	0.0
100873219	1.0	0.0
100873218	0.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	386.0	26.0
285464	2332.0	317.0
100873200	0.0	0.0
777774	1.0	0.0
1374	12699.0	5806.0
1373	263.0	110.0
1371	1408.0	2379.0
1370	32.0	5.0
1369	4.0	0.0
1368	53556.0	1976.0
100873209	3.0	0.0
1366	13248.0	9510.0
1365	2834.0	329.0
1364	22333.0	18464.0
100873204	5.0	1.0
100873203	0.0	0.0
100873202	21.0	4.0
100873201	1.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	36.0	0.0
100873205	0.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	1.0	0.0
1385	5950.0	2955.0
116843	1502.0	960.0
1384	6028.0	4343.0
116842	142.0	22.0
1382	514.0	3812.0
116844	5875.0	1027.0
1381	9.0	25.0
1380	279.0	80.0
440176	3.0	2.0
440184	7.0	0.0
1379	21.0	7.0
1378	342.0	291.0
1376	3156.0	1504.0
1375	119.0	81.0
128821	0.0	0.0
100873237	0.0	0.0
128822	0.0	2.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	3.0	0.0
102800310	23.0	54.0
100873239	0.0	0.0
100873222	0.0	0.0
100873221	1.0	0.0
285401	0.0	0.0
100873220	0.0	0.0
128820	0.0	0.0
116832	478.0	3026.0
1396	2589.0	184.0
1395	96.0	7.0
1394	3.0	1.0
1393	342.0	10.0
1392	0.0	0.0
285407	29.0	4.0
116835	11445.0	118.0
1390	4205.0	1153.0
1389	11082.0	2991.0
1388	11880.0	3413.0
1387	23374.0	4912.0
116841	3732.0	1650.0
1386	5416.0	2458.0
116840	8328.0	1942.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	1.0	0.0
100873229	2.0	0.0
100873228	0.0	0.0
128817	1.0	5.0
100873227	0.0	0.0
100873251	1.0	0.0
100873250	1.0	0.0
116828	236.0	15.0
100873255	0.0	5.0
100873254	16.0	2.0
100873253	2.0	0.0
285412	1.0	3.0
100873252	1.0	0.0
100287898	171.0	4.0
100287895	0.0	0.0
285419	193.0	17.0
1399	15164.0	11800.0
1398	15447.0	6607.0
1397	47577.0	1054.0
100873259	5.0	0.0
100873258	11.0	0.0
100873257	5.0	0.0
100873256	0.0	0.0
100873240	13.0	2.0
100873244	0.0	0.0
100873243	2.0	0.0
100873242	0.0	0.0
100873241	0.0	0.0
100287887	277.0	181.0
285429	51.0	6.0
100287880	0.0	0.0
440193	8821.0	1819.0
100873248	1.0	0.0
100873247	11.0	1.0
100873246	0.0	0.0
100873245	13.0	1.0
100873249	0.0	0.0
128872	0.0	0.0
10130	20043.0	18438.0
153830	38801.0	7083.0
645280	5.0	2.0
440138	1012.0	254.0
440132	1.0	0.0
440142	6.0	0.0
10139	5811.0	1210.0
126208	4602.0	1758.0
126206	0.0	2.0
126205	0.0	0.0
107133497	8.0	3.0
126204	0.0	1.0
107133499	0.0	0.0
128866	19953.0	7607.0
10131	3632.0	5070.0
10134	27878.0	21843.0
107133494	0.0	0.0
10133	15665.0	4215.0
128869	2278.0	2065.0
10136	0.0	0.0
10135	38478.0	38156.0
100128493	0.0	0.0
103021294	147.0	29.0
10138	1575.0	1211.0
100128496	0.0	0.0
10137	12416.0	6959.0
128861	0.0	0.0
128862	0.0	0.0
10141	14.0	1.0
10140	8514.0	4152.0
128864	21.0	9.0
440125	2.0	2.0
440131	0.0	0.0
10143	0.0	176.0
128854	997.0	389.0
10142	9982.0	1857.0
10144	4975.0	780.0
10147	4368.0	1806.0
100128483	1.0	0.0
10146	19012.0	13188.0
128859	0.0	1.0
10149	393.0	26.0
10148	172.0	129.0
128853	186.0	10.0
440159	0.0	0.0
10117	215.0	14.0
440163	16.0	0.0
10110	161.0	15.0
10112	198.0	1580.0
10111	6377.0	2263.0
10114	19214.0	6803.0
10113	5212.0	4053.0
128848	0.0	0.0
10116	10579.0	9836.0
165829	62.0	23.0
100128469	43.0	4.0
153842	1.0	4.0
440145	1120.0	1492.0
10129	18554.0	640.0
440153	0.0	0.0
10128	11654.0	14343.0
100033799	0.0	0.0
107133486	4.0	3.0
10121	20397.0	4357.0
100128465	2.0	0.0
10120	11176.0	3636.0
10123	9767.0	7731.0
138234	2.0	3.0
10125	1328.0	422.0
10124	3201.0	2220.0
10127	5546.0	2077.0
10126	3257.0	1413.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	1.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	84.0	26.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	3.0	3.0
106481183	0.0	0.0
100128450	3.0	0.0
106481184	0.0	0.0
106481181	1.0	0.0
106481182	12.0	0.0
285489	1423.0	32.0
100128448	0.0	0.0
126242	2.0	1.0
106481198	4.0	0.0
10107	8.0	0.0
10106	57172.0	12687.0
106481199	0.0	0.0
10109	37460.0	30080.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	2.0
106481190	0.0	0.0
106481191	0.0	0.0
10101	5496.0	2460.0
10100	1429.0	257.0
10103	2064.0	3233.0
106481194	0.0	0.0
10102	2028.0	2564.0
106481195	0.0	0.0
10105	3944.0	8535.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	313.0	49.0
440119	670.0	589.0
126235	1.0	0.0
126231	342.0	73.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	352.0	187.0
106481164	2.0	0.0
106481169	4.0	0.0
442777	104.0	106.0
106481167	1.0	0.0
106481168	0.0	0.0
106481161	0.0	0.0
106481162	0.0	0.0
106481160	0.0	1.0
100128427	1.0	0.0
440107	40.0	35.0
440104	2708.0	511.0
106481176	1.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	1.0	0.0
106481179	10.0	0.0
128876	11.0	395.0
100128420	86.0	1.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	6.0	0.0
106481173	1.0	0.0
106481170	0.0	0.0
106481171	7.0	4.0
10090	2864.0	987.0
10093	12331.0	6345.0
10092	24436.0	13460.0
10095	27402.0	8861.0
645204	8.0	1.0
10094	17197.0	15576.0
645203	6.0	6.0
10097	27168.0	38777.0
10096	18984.0	37021.0
645201	4.0	0.0
163115	230.0	16.0
200504	6404.0	68.0
106481138	0.0	0.0
106481139	5.0	0.0
728833	18.0	39.0
106481143	0.0	0.0
114194	0.0	0.0
138162	311.0	54.0
106481144	0.0	0.0
114195	32.0	5.0
106481141	0.0	0.0
106481142	1.0	0.0
106481147	0.0	0.0
106481148	92.0	3.0
106481145	1.0	1.0
151126	8063.0	265.0
106481146	0.0	0.0
10099	44238.0	14857.0
10098	1879.0	1209.0
114190	0.0	1.0
106481140	1.0	0.0
114192	2.0	0.0
645212	959.0	220.0
106481149	2.0	0.0
106481154	0.0	0.0
106481155	1.0	0.0
114184	12.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	6.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
