id	93b1f14d-cdb5-474f-aeda-b20e3ea8f2fb	c021cbb0-388a-4c5d-8cf3-edc5335a0113
106481346	0.0	0.0
85456	13054.0	5121.0
442910	0.0	1.0
106481343	0.0	0.0
85457	1654.0	1495.0
442911	0.0	0.0
106481344	0.0	0.0
442912	0.0	0.0
85455	58.0	251.0
442913	0.0	0.0
85452	55.0	302.0
442914	0.0	0.0
50	4005.0	6659.0
85453	1396.0	3274.0
442915	0.0	3.0
85450	11202.0	1824.0
51	3814.0	2001.0
442916	0.0	0.0
85451	1760.0	2530.0
52	2635.0	4875.0
442917	0.0	0.0
53	1901.0	1970.0
442918	0.0	0.0
54	16363.0	963.0
442919	0.0	0.0
55	256.0	347.0
442909	1.0	1.0
56	3.0	31.0
58	10.0	13.0
59	9388.0	2390.0
106481349	0.0	0.0
106481347	0.0	0.0
106481348	23.0	3.0
106481352	0.0	0.0
106481353	0.0	0.0
85449	61.0	240.0
106481350	0.0	0.0
106481351	1.0	0.0
106481356	0.0	0.0
106481357	0.0	0.0
85445	0.0	245.0
106481354	0.0	3.0
85446	101.0	392.0
442900	0.0	1.0
106481355	0.0	0.0
85443	12.0	55.0
442901	0.0	0.0
85444	911.0	1502.0
442902	0.0	0.0
60	295322.0	119085.0
85441	2604.0	3921.0
442903	3.0	2.0
85442	725.0	612.0
442904	0.0	0.0
442905	0.0	0.0
62	32.0	11.0
85440	1227.0	2052.0
442907	1.0	1.0
442908	0.0	0.0
66	1.0	0.0
67	6.0	6.0
68	9.0	179.0
344595	393.0	292.0
69	8.0	3.0
106481316	0.0	0.0
106481317	0.0	0.0
106481314	1.0	5.0
106481315	0.0	0.0
106481318	0.0	0.0
106481319	1.0	4.0
106481320	0.0	0.0
106481323	0.0	0.0
106481324	0.0	0.0
85478	114.0	127.0
106481321	0.0	1.0
85479	135.0	7.0
106481322	0.0	0.0
85476	1884.0	6856.0
85477	538.0	821.0
70	9.0	60.0
85474	9.0	372.0
71	133108.0	100841.0
72	1332.0	167.0
73	17.0	18.0
74	0.0	0.0
75	10.0	20.0
106481327	0.0	1.0
106481328	0.0	0.0
106481325	0.0	0.0
153527	3544.0	1519.0
106481326	0.0	0.0
106481329	0.0	0.0
106481330	0.0	0.0
106481331	3.0	0.0
106481334	0.0	0.0
106481335	0.0	0.0
442920	0.0	0.0
106481332	0.0	0.0
106481333	0.0	0.0
85465	913.0	2440.0
81	36804.0	34242.0
85463	1343.0	893.0
82	9.0	0.0
85464	3490.0	1319.0
83	2.0	9.0
85461	4852.0	3390.0
85462	1833.0	342.0
86	1154.0	9811.0
87	8770.0	11483.0
85460	1115.0	1788.0
88	484.0	307.0
89	6.0	52.0
728675	0.0	0.0
106481301	0.0	0.0
106481302	0.0	2.0
90	1733.0	1825.0
106481300	0.0	0.0
91	1599.0	5979.0
92	708.0	1012.0
93	478.0	903.0
94	10508.0	948.0
95	110.0	185.0
97	169.0	373.0
98	442.0	191.0
344561	1.0	2.0
728661	2944.0	3283.0
728664	0.0	5.0
106481305	0.0	1.0
261734	1080.0	1554.0
106481306	0.0	0.0
106481303	0.0	0.0
106481304	0.0	0.0
728666	22.0	19.0
106481309	6.0	4.0
246119	5.0	0.0
106481307	0.0	0.0
261735	1.0	0.0
106481308	0.0	0.0
3804	14.0	0.0
3805	16.0	0.0
106481312	1.0	0.0
246122	0.0	0.0
106481313	0.0	1.0
106481310	5.0	9.0
3809	74.0	1.0
246123	0.0	0.0
106481311	0.0	0.0
344558	923.0	2180.0
3800	60.0	4926.0
3801	5843.0	2430.0
3802	30.0	0.0
728695	1.0	1.0
285735	0.0	1.0
261726	1381.0	2068.0
728698	5.0	7.0
3814	7.0	14.0
3815	2075.0	7013.0
3816	106.0	495.0
261729	359.0	4465.0
3817	0.0	327.0
3818	27.0	1.0
222166	5386.0	1855.0
3811	34.0	0.0
3812	12.0	0.0
285740	0.0	2.0
285741	34.0	15.0
728689	11.0	8.0
3827	0.0	11.0
246100	0.0	0.0
3820	307.0	24.0
3821	21.0	0.0
3822	0.0	1.0
3823	7.0	0.0
3824	713.0	48.0
645402	0.0	0.0
403313	438.0	376.0
403314	25.0	0.0
728637	0.0	0.0
728638	85.0	33.0
728633	0.0	0.0
728632	19.0	52.0
728635	17.0	24.0
3836	1904.0	1814.0
222183	28.0	1132.0
3837	7245.0	12086.0
3838	695.0	4129.0
3839	2570.0	2456.0
728629	0.0	0.0
403304	0.0	0.0
403305	0.0	0.0
3831	2262.0	1956.0
3832	99.0	4691.0
3833	119.0	4362.0
3834	8.0	39.0
3835	1201.0	4658.0
728620	0.0	0.0
403300	0.0	0.0
645412	1.0	128.0
403301	0.0	0.0
403302	0.0	0.0
403303	0.0	0.0
728621	259.0	254.0
3848	1.0	4.0
3849	0.0	0.0
222171	90.0	395.0
728619	7.0	3.0
3840	4479.0	7720.0
3841	715.0	1030.0
3842	3958.0	4215.0
3843	5393.0	14323.0
3844	0.0	0.0
3845	1987.0	2310.0
3846	3.0	10.0
645423	0.0	0.0
3860	159.0	20.0
246126	1190.0	1778.0
728658	522.0	682.0
728655	9.0	5.0
728657	0.0	4.0
728656	1.0	0.0
3858	612.0	1905.0
3859	0.0	15.0
246135	1.0	0.0
3850	0.0	22.0
3851	1631.0	29.0
3852	312.0	10508.0
645414	1.0	3.0
3853	27.0	782.0
3854	0.0	40.0
3855	29190.0	1016.0
3856	23757.0	11109.0
3857	0.0	1.0
728640	1.0	9.0
645431	8.0	18.0
728642	359.0	404.0
728641	27.0	11.0
645434	4.0	5.0
645432	13.0	2.0
285704	876.0	300.0
728643	16.0	0.0
222194	1884.0	2442.0
285708	0.0	88.0
1204	0.0	0.0
1203	931.0	515.0
1201	1625.0	590.0
1200	13035.0	4114.0
3861	2.0	101.0
645426	11.0	31.0
645425	0.0	14.0
1209	6325.0	8418.0
3866	214.0	404.0
1208	0.0	6.0
1207	1869.0	1937.0
3868	3.0	70.0
285311	1.0	0.0
3880	19920.0	8418.0
3881	0.0	5.0
285313	2910.0	881.0
100128537	299.0	29.0
3882	1.0	0.0
100128536	0.0	1.0
285314	0.0	0.0
285315	252.0	703.0
1215	2.0	0.0
100141515	6.0	0.0
1213	14481.0	20659.0
1212	4520.0	1047.0
1211	4935.0	14409.0
3872	96.0	3399.0
3875	18517.0	7542.0
3876	13.0	12.0
3879	0.0	1.0
3890	0.0	2.0
3891	3.0	2.0
3892	31.0	142.0
100128525	8.0	4.0
285326	0.0	0.0
1230	1111.0	107.0
285329	4.0	12.0
440097	1.0	13.0
440093	19.0	14.0
3883	0.0	0.0
3884	0.0	0.0
3885	1.0	0.0
3886	0.0	0.0
100128521	0.0	1.0
3887	4.0	100.0
3888	1.0	3.0
100631239	0.0	0.0
3889	0.0	10.0
100128516	47.0	34.0
285331	590.0	388.0
100128512	0.0	0.0
285335	29.0	17.0
100128514	0.0	0.0
1241	331.0	1375.0
1240	2470.0	254.0
1238	78.0	17.0
1237	8.0	3.0
1236	221.0	20.0
1235	11.0	2.0
1234	334.0	29.0
1233	91.0	5.0
1232	11.0	8.0
3895	12229.0	8042.0
100128511	45.0	58.0
100631247	0.0	25.0
3897	44.0	963.0
100631248	0.0	9.0
3898	982.0	3904.0
100631249	0.0	0.0
3899	1956.0	1544.0
100128505	0.0	5.0
100631250	0.0	0.0
285343	1119.0	321.0
100631251	0.0	0.0
100631252	0.0	0.0
100631253	0.0	0.0
285346	118.0	78.0
100631254	0.0	1.0
100128503	1.0	0.0
285349	125.0	171.0
574501	1.0	4.0
574502	0.0	0.0
1244	36.0	24.0
574503	0.0	0.0
574504	0.0	0.0
574505	0.0	0.0
574506	0.0	0.0
574507	0.0	0.0
574508	0.0	0.0
574509	0.0	0.0
1264	1464.0	226.0
1263	1158.0	683.0
1262	16.0	2.0
116966	207.0	380.0
100887755	0.0	0.0
1261	4.0	8.0
100887754	3.0	1.0
1260	0.0	0.0
116969	17.0	134.0
1259	22.0	47.0
1258	7.0	25.0
440061	0.0	0.0
100887750	36.0	81.0
100887746	1.0	0.0
100887744	0.0	3.0
1272	420.0	579.0
1271	135.0	2873.0
100887749	71.0	7.0
1270	6.0	19.0
100887748	2.0	1.0
440044	16.0	68.0
1269	7.0	2.0
440051	0.0	0.0
1268	417.0	632.0
440050	1.0	3.0
1267	2835.0	5038.0
1266	12414.0	8168.0
100887740	0.0	0.0
1265	15117.0	8174.0
1286	5084.0	629.0
1285	5676.0	244.0
1284	36641.0	37182.0
1282	18284.0	18513.0
1281	9419.0	52744.0
1280	5.0	10910.0
440078	142.0	90.0
440077	3.0	2.0
440087	70.0	18.0
1278	25914.0	812143.0
1277	5962.0	121972.0
440081	44.0	511.0
116938	0.0	0.0
1297	1.0	89.0
116931	27.0	1044.0
1296	1089.0	3557.0
1295	9073.0	3692.0
116933	0.0	0.0
1294	189.0	1331.0
1293	17788.0	63627.0
116935	41.0	27.0
1292	25005.0	35698.0
440068	1.0	1.0
1291	14920.0	32503.0
116937	5.0	15.0
440067	2.0	3.0
1290	1822.0	9545.0
440073	418.0	127.0
440072	2.0	4.0
1289	3141.0	23161.0
1288	259.0	1489.0
1287	2398.0	2984.0
440017	0.0	0.0
440014	0.0	0.0
440013	0.0	0.0
10019	2898.0	1063.0
440021	0.0	0.0
442673	2.0	4.0
10018	1404.0	1531.0
126328	1740.0	967.0
442676	0.0	0.0
126326	704.0	440.0
1299	72.0	6919.0
1298	239.0	2835.0
10011	1355.0	912.0
10010	1784.0	1252.0
10013	2992.0	2472.0
128989	1698.0	913.0
10015	9030.0	2862.0
10014	5548.0	5538.0
10017	1.0	162.0
10016	2953.0	8439.0
10020	1324.0	4045.0
114335	0.0	0.0
114336	0.0	16.0
126321	1370.0	832.0
10029	0.0	0.0
442668	0.0	0.0
10022	1.0	0.0
10021	8.0	65.0
10024	29.0	2157.0
128977	1447.0	1274.0
103021165	1.0	0.0
10023	572.0	327.0
103021164	1.0	6.0
10026	1600.0	2126.0
10025	3126.0	2860.0
116986	277.0	378.0
116985	14526.0	11310.0
116988	6590.0	2570.0
116987	2050.0	3607.0
114327	792.0	740.0
440043	0.0	0.0
126308	3247.0	990.0
440041	0.0	0.0
126306	21.0	66.0
151306	119.0	15.0
100128590	9.0	2.0
100128596	0.0	1.0
151300	0.0	2.0
100128595	0.0	0.0
100128589	1.0	1.0
440027	22.0	14.0
440026	2969.0	1663.0
440023	1.0	3.0
10008	781.0	532.0
10007	1265.0	1172.0
10009	1142.0	1742.0
116984	4716.0	430.0
116983	1777.0	2455.0
151313	292.0	559.0
10000	2886.0	3469.0
128954	0.0	0.0
10002	25.0	24.0
10001	640.0	1108.0
10004	312.0	260.0
10003	123.0	174.0
10006	3349.0	2624.0
10005	1013.0	876.0
126370	0.0	0.0
285352	58.0	25.0
100128579	0.0	0.0
285359	55.0	14.0
126375	342.0	437.0
126374	1668.0	1008.0
153918	0.0	0.0
100128574	1.0	0.0
285362	2042.0	875.0
285367	965.0	672.0
285368	115.0	249.0
100128569	88.0	46.0
126364	910.0	91.0
100128560	1.0	7.0
285370	0.0	0.0
285375	2.0	0.0
102682016	0.0	76.0
153932	5.0	9.0
344191	0.0	52.0
126353	2172.0	686.0
751071	100.0	180.0
442660	0.0	0.0
442661	0.0	0.0
106481286	0.0	0.0
106481287	1.0	2.0
106481284	0.0	0.0
106481285	0.0	0.0
106481288	0.0	0.0
106481289	0.0	0.0
100128553	8.0	6.0
106481282	0.0	0.0
285381	1374.0	451.0
106481283	0.0	0.0
285382	153.0	1226.0
106481280	0.0	1.0
165918	917.0	2855.0
106481281	1.0	4.0
165904	34.0	10.0
285386	924.0	81.0
138307	1.0	5.0
106481297	0.0	0.0
106481298	0.0	0.0
106481295	0.0	0.0
106481296	0.0	0.0
106481299	0.0	0.0
128997	0.0	366.0
100128542	17.0	0.0
106481290	0.0	0.0
100128541	0.0	9.0
138311	1037.0	1052.0
106481293	0.0	0.0
106481294	0.0	0.0
415056	0.0	23.0
106481291	0.0	5.0
106481292	0.0	0.0
645323	1.0	56.0
126299	881.0	1269.0
106481259	0.0	0.0
728716	1.0	3.0
126298	1173.0	1636.0
728710	1.0	0.0
126295	309.0	110.0
728712	0.0	0.0
106481264	0.0	0.0
106481265	0.0	0.0
106481262	1.0	0.0
106481263	0.0	0.0
106481268	0.0	0.0
728706	3.0	5.0
106481269	0.0	0.0
100033603	0.0	0.0
106481266	0.0	0.0
106481267	0.0	0.0
151246	89.0	1694.0
645318	0.0	0.0
645317	22.0	35.0
151242	46.0	87.0
106481260	0.0	0.0
106481261	1.0	1.0
647979	20130.0	10588.0
100287908	0.0	0.0
645332	124.0	374.0
126282	855.0	784.0
100287902	16.0	13.0
163227	424.0	319.0
100287900	0.0	0.0
163223	21.0	0.0
106481275	0.0	1.0
106481276	0.0	0.0
106481273	0.0	2.0
106481274	0.0	1.0
106481279	0.0	1.0
106481277	0.0	1.0
151258	13.0	24.0
106481278	0.0	0.0
645328	0.0	3.0
151254	32.0	180.0
645326	6.0	4.0
106481271	0.0	1.0
106481272	0.0	0.0
106481270	0.0	0.0
200407	9.0	83.0
163259	359.0	307.0
645345	166.0	142.0
200403	38.0	15.0
107133508	0.0	0.0
106481239	0.0	0.0
163255	116.0	35.0
106481237	0.0	0.0
106481238	1.0	3.0
728737	7.0	5.0
728732	3.0	4.0
728734	4.0	1.0
126272	107.0	161.0
106481242	0.0	0.0
107133511	0.0	0.0
114294	1106.0	455.0
106481243	0.0	0.0
107133513	1.0	0.0
106481240	0.0	0.0
106481241	1.0	2.0
106481246	0.0	0.0
106481247	0.0	0.0
106481244	1.0	1.0
114299	9.0	86.0
106481245	0.0	0.0
645339	0.0	0.0
645354	0.0	0.0
645355	0.0	0.0
107133519	0.0	0.0
728724	0.0	0.0
106481248	0.0	0.0
106481249	0.0	0.0
107133516	6.0	9.0
728723	101.0	88.0
106481253	0.0	1.0
107133522	3.0	7.0
106481254	1.0	1.0
107133524	1.0	0.0
106481251	0.0	0.0
106481252	0.0	0.0
106481257	0.0	0.0
106481258	0.0	0.0
126259	27.0	7.0
106481255	0.0	0.0
106481256	0.0	0.0
151278	0.0	66.0
151276	3.0	1.0
645348	0.0	0.0
106481250	0.0	0.0
645369	31.0	510.0
645368	0.0	0.0
645367	0.0	0.0
106481217	0.0	0.0
200424	1325.0	3682.0
106481218	0.0	1.0
106481215	0.0	0.0
106481216	0.0	0.0
200420	11.0	1.0
645360	0.0	0.0
106481219	0.0	0.0
106481220	2.0	4.0
106481221	0.0	17.0
106481224	0.0	0.0
106481225	0.0	0.0
106481222	0.0	0.0
106481223	0.0	1.0
645359	0.0	0.0
138240	1.0	0.0
138241	382.0	483.0
106481228	0.0	0.0
106481229	0.0	0.0
106481226	0.0	0.0
106481227	0.0	0.0
106481231	0.0	0.0
106481232	1.0	0.0
106481230	0.0	1.0
106481235	0.0	0.0
85569	0.0	158.0
106481236	1.0	5.0
106481233	0.0	0.0
106481234	0.0	0.0
138255	23.0	3.0
645387	330.0	271.0
645382	0.0	0.0
645381	42.0	57.0
106481202	0.0	0.0
106481203	0.0	0.0
106481200	1.0	14.0
106481201	0.0	2.0
645398	0.0	0.0
106481206	3.0	0.0
106481207	1.0	2.0
106481204	1.0	0.0
106481205	5.0	1.0
106481208	1.0	10.0
106481209	0.0	0.0
3902	86.0	116.0
3903	3013.0	247.0
106481210	0.0	0.0
3904	11.0	1.0
3906	0.0	0.0
106481213	0.0	0.0
106481214	0.0	0.0
3908	3474.0	3942.0
106481211	0.0	0.0
3909	13290.0	4596.0
106481212	0.0	0.0
684959	0.0	0.0
151234	1.0	0.0
151230	570.0	2357.0
728798	6.0	5.0
3913	25865.0	6047.0
3914	14564.0	4596.0
3915	14894.0	26954.0
3916	22134.0	14794.0
3918	12190.0	4806.0
3910	9706.0	7043.0
3911	15435.0	15285.0
3912	12302.0	18814.0
728782	10.0	4.0
728780	76.0	3.0
3924	4.0	0.0
3925	2895.0	17322.0
3927	12161.0	11316.0
3929	1.0	2.0
3920	8626.0	8137.0
3921	13461.0	9383.0
3923	1.0	7.0
100873174	0.0	0.0
100873173	0.0	0.0
100873171	0.0	0.0
100873178	0.0	0.0
100873177	0.0	0.0
100873176	0.0	0.0
100873175	0.0	0.0
100873170	0.0	0.0
3936	17614.0	10257.0
3937	2616.0	212.0
3938	0.0	22.0
3939	12872.0	20685.0
3930	1912.0	4080.0
100873179	0.0	0.0
3931	873.0	473.0
3932	437.0	1472.0
3933	5.0	3.0
3934	267.0	65.0
100189512	0.0	0.0
105371027	0.0	0.0
100873166	0.0	0.0
100873165	0.0	2.0
100287964	0.0	0.0
100287960	0.0	0.0
100329109	0.0	0.0
100329108	5.0	6.0
3947	6.0	2.0
3948	37.0	124.0
3949	11317.0	2466.0
100873169	0.0	0.0
3940	0.0	0.0
100873168	0.0	0.0
3945	10333.0	15568.0
100873196	0.0	0.0
100631260	0.0	0.0
100873195	0.0	0.0
100631261	0.0	0.0
100873194	0.0	0.0
100873193	1.0	0.0
100873199	0.0	0.0
100873198	0.0	0.0
100873197	0.0	0.0
728758	1.0	1.0
100873192	0.0	0.0
100873191	1.0	0.0
728753	0.0	0.0
100873190	0.0	0.0
3957	78.0	38.0
3958	21818.0	3136.0
3959	36179.0	18789.0
574510	0.0	0.0
574511	0.0	0.0
574512	0.0	0.0
574513	0.0	0.0
574514	0.0	0.0
574515	0.0	0.0
574516	0.0	0.0
3950	0.0	23.0
199223	327.0	143.0
574517	0.0	0.0
100631269	0.0	0.0
574518	0.0	0.0
107074708	0.0	0.0
199221	339.0	388.0
3952	1.0	50.0
3953	3935.0	866.0
3954	1884.0	1594.0
3955	1322.0	300.0
3956	11369.0	9230.0
100873185	0.0	0.0
100873184	0.0	0.0
728741	2.0	1.0
100873183	0.0	0.0
100873182	0.0	0.0
100873189	0.0	0.0
100873188	0.0	0.0
100873187	0.0	0.0
100873186	0.0	2.0
728747	0.0	5.0
728746	0.0	0.0
728748	1.0	1.0
100873181	0.0	0.0
100873180	0.0	0.0
1305	1844.0	460.0
1303	10290.0	4249.0
107133502	0.0	0.0
1302	107.0	2086.0
1301	26.0	948.0
1300	29.0	1566.0
3960	245.0	39.0
3963	3.0	38.0
3964	3737.0	4132.0
1308	49.0	953.0
3965	4464.0	377.0
1307	2055.0	3560.0
151295	28.0	56.0
1306	855.0	792.0
100189589	2.0	2.0
728774	0.0	0.0
728773	0.0	1.0
3980	948.0	3026.0
100287932	1136.0	1875.0
3981	652.0	607.0
728776	5.0	13.0
85508	0.0	0.0
105601840	0.0	2.0
85509	0.0	0.0
1316	30789.0	4928.0
1315	4899.0	9897.0
1314	9243.0	26686.0
1312	8255.0	5085.0
1311	33.0	483.0
100329135	2.0	2.0
1310	4.0	8.0
574537	0.0	0.0
3972	3.0	33.0
3973	4.0	16.0
3975	0.0	30.0
3976	925.0	1057.0
3977	14713.0	6060.0
1318	385.0	40.0
3978	882.0	7503.0
1317	3455.0	3599.0
728763	50.0	127.0
3990	48.0	1.0
645313	3.0	7.0
3991	166.0	797.0
645312	0.0	5.0
3992	1943.0	8531.0
645311	0.0	5.0
728769	350.0	153.0
1330	0.0	0.0
1327	9838.0	7427.0
1326	1303.0	211.0
1325	7.0	170.0
3982	1.0	2.0
3983	18499.0	14416.0
3984	1762.0	3893.0
3985	4129.0	3645.0
3987	3871.0	3911.0
3988	5472.0	2462.0
1329	2086.0	1718.0
116809	0.0	0.0
100128416	14.0	7.0
1340	4023.0	5143.0
1337	2976.0	2827.0
1336	0.0	0.0
1332	1.0	0.0
1331	0.0	0.0
3993	8635.0	3472.0
100128410	0.0	0.0
3995	5010.0	835.0
100128412	0.0	0.0
3996	1296.0	3657.0
3998	5014.0	11412.0
1339	1.0	5.0
285440	1379.0	195.0
285441	53.0	64.0
1352	510.0	505.0
1351	4204.0	4652.0
1350	6495.0	2117.0
1349	2258.0	1422.0
1348	0.0	0.0
1347	2917.0	2298.0
1346	945.0	67.0
1345	2859.0	1717.0
1343	1.0	0.0
1342	0.0	0.0
100873211	0.0	0.0
100873210	0.0	0.0
285456	11.0	21.0
1363	2747.0	2745.0
1362	5773.0	5502.0
1361	1695.0	27.0
1360	10.0	5.0
1359	2181.0	102.0
1358	2.0	6.0
1357	4.0	1.0
1356	159.0	1172.0
1355	1558.0	2044.0
1353	1641.0	1547.0
100873215	0.0	0.0
100873214	0.0	0.0
100873213	0.0	0.0
100873212	1.0	0.0
100873219	0.0	0.0
100873218	1.0	0.0
100873217	0.0	0.0
100873216	0.0	0.0
285463	105.0	36.0
285464	607.0	182.0
100873200	0.0	0.0
777774	0.0	0.0
1374	3925.0	4631.0
1373	94.0	67.0
1371	582.0	724.0
1370	1.0	4.0
1369	0.0	10.0
1368	16421.0	493.0
100873209	0.0	1.0
1366	4579.0	2620.0
1365	670.0	4959.0
1364	7069.0	7368.0
100873204	0.0	0.0
100873203	0.0	0.0
100873202	11.0	10.0
100873201	0.0	0.0
100873208	0.0	0.0
100873207	0.0	0.0
100873206	8.0	4.0
100873205	1.0	0.0
102800316	0.0	0.0
102800314	1.0	0.0
100873233	0.0	0.0
100873231	0.0	0.0
100873230	0.0	0.0
1385	2310.0	3621.0
116843	393.0	1327.0
1384	1654.0	969.0
116842	36.0	10.0
1382	110.0	4725.0
116844	807.0	960.0
1381	0.0	4385.0
1380	6.0	682.0
440176	1.0	3.0
440184	0.0	0.0
1379	4.0	22.0
1378	455.0	61.0
1376	1190.0	810.0
1375	42.0	183.0
128821	0.0	0.0
100873237	1.0	0.0
128822	0.0	1.0
100873236	0.0	0.0
100873235	0.0	0.0
100873234	0.0	0.0
128826	0.0	1.0
102800310	6.0	82.0
100873239	0.0	0.0
100873222	1.0	0.0
100873221	0.0	2.0
285401	0.0	2.0
100873220	0.0	0.0
128820	0.0	0.0
116832	96.0	1788.0
1396	1037.0	106.0
1395	7.0	54.0
1394	0.0	84.0
1393	21.0	14.0
1392	0.0	28.0
285407	6.0	30.0
116835	2751.0	1353.0
1390	1071.0	628.0
1389	4339.0	2022.0
1388	5310.0	4696.0
1387	7159.0	12292.0
116841	1157.0	1899.0
1386	2103.0	2254.0
116840	3663.0	1809.0
100873226	0.0	0.0
100873225	0.0	0.0
100873224	0.0	0.0
100873223	0.0	0.0
100873229	0.0	0.0
100873228	0.0	1.0
128817	0.0	1.0
100873227	0.0	0.0
100873251	0.0	0.0
100873250	0.0	0.0
116828	123.0	138.0
100873255	0.0	0.0
100873254	7.0	1.0
100873253	0.0	0.0
285412	2.0	1.0
100873252	1.0	1.0
100287898	69.0	142.0
100287895	0.0	0.0
285419	48.0	30.0
1399	4385.0	11258.0
1398	5681.0	1983.0
1397	12707.0	2840.0
100873259	1.0	0.0
100873258	0.0	0.0
100873257	4.0	0.0
100873256	0.0	0.0
100873240	0.0	3.0
100873244	0.0	0.0
100873243	0.0	0.0
100873242	0.0	0.0
100873241	2.0	0.0
100287887	232.0	230.0
285429	8.0	13.0
100287880	0.0	0.0
440193	2477.0	3396.0
100873248	0.0	0.0
100873247	4.0	3.0
100873246	0.0	0.0
100873245	2.0	2.0
100873249	0.0	2.0
128872	0.0	0.0
10130	4721.0	12622.0
153830	9528.0	3104.0
645280	2.0	286.0
440138	295.0	558.0
440132	0.0	1.0
440142	4.0	35.0
10139	2327.0	1141.0
126208	1144.0	2357.0
126206	0.0	10.0
126205	0.0	0.0
107133497	0.0	54.0
126204	0.0	0.0
107133499	0.0	0.0
128866	7655.0	4699.0
10131	1250.0	4720.0
10134	11700.0	7493.0
107133494	0.0	5.0
10133	5457.0	2746.0
128869	795.0	1039.0
10136	1.0	0.0
10135	9039.0	1560.0
100128493	0.0	0.0
103021294	24.0	43.0
10138	673.0	524.0
100128496	0.0	1.0
10137	2718.0	4308.0
128861	0.0	0.0
128862	0.0	0.0
10141	1.0	0.0
10140	2402.0	1497.0
128864	16.0	52.0
440125	1.0	0.0
440131	0.0	0.0
10143	0.0	2.0
128854	240.0	1249.0
10142	4367.0	22751.0
10144	1668.0	1562.0
10147	2229.0	2530.0
100128483	1.0	0.0
10146	5653.0	4804.0
128859	0.0	0.0
10149	126.0	517.0
10148	63.0	30.0
128853	25.0	289.0
440159	0.0	0.0
10117	16.0	6.0
440163	8.0	1.0
10110	16.0	40.0
10112	33.0	1525.0
10111	2512.0	1866.0
10114	7164.0	4419.0
10113	1725.0	3180.0
128848	1.0	0.0
10116	3289.0	4239.0
165829	17.0	1021.0
100128469	6.0	31.0
153842	3.0	41.0
440145	670.0	2121.0
10129	5953.0	1158.0
440153	0.0	0.0
10128	4215.0	7205.0
100033799	0.0	0.0
107133486	1.0	16.0
10121	8149.0	3950.0
100128465	0.0	0.0
10120	3770.0	4412.0
10123	2237.0	5502.0
138234	1.0	1.0
10125	362.0	236.0
10124	1243.0	1670.0
10127	1426.0	1515.0
10126	1158.0	1280.0
100128462	0.0	0.0
100128459	0.0	0.0
106481187	0.0	0.0
106481188	0.0	4.0
106481185	0.0	0.0
106481186	0.0	0.0
126248	17.0	302.0
106481189	0.0	0.0
106481180	0.0	0.0
100128456	2.0	0.0
106481183	0.0	0.0
100128450	0.0	19.0
106481184	0.0	0.0
106481181	0.0	1.0
106481182	1.0	2.0
285489	748.0	236.0
100128448	0.0	0.0
126242	2.0	0.0
106481198	0.0	4.0
10107	0.0	33.0
10106	17264.0	14792.0
106481199	0.0	0.0
10109	14814.0	12094.0
106481196	0.0	0.0
106481197	0.0	0.0
10108	0.0	24.0
106481190	0.0	0.0
106481191	1.0	0.0
10101	2105.0	4170.0
10100	464.0	300.0
10103	1713.0	318.0
106481194	0.0	0.0
10102	727.0	1295.0
106481195	0.0	0.0
10105	776.0	2222.0
285492	0.0	0.0
106481192	0.0	0.0
106481193	0.0	0.0
285498	224.0	94.0
440119	130.0	1235.0
126235	0.0	6.0
126231	74.0	242.0
106481165	0.0	0.0
106481166	0.0	0.0
106481163	0.0	2.0
442775	136.0	111.0
106481164	1.0	0.0
106481169	0.0	0.0
442777	55.0	18.0
106481167	0.0	3.0
106481168	0.0	0.0
106481161	0.0	1.0
106481162	0.0	0.0
106481160	1.0	0.0
100128427	0.0	0.0
440107	11.0	1.0
440104	1252.0	1027.0
106481176	0.0	0.0
106481177	0.0	0.0
106481174	0.0	0.0
106481175	0.0	0.0
106481178	0.0	1.0
106481179	0.0	2.0
128876	0.0	28.0
100128420	25.0	2.0
100128423	0.0	0.0
128879	0.0	1.0
106481172	1.0	0.0
106481173	0.0	1.0
106481170	0.0	0.0
106481171	3.0	8.0
10090	749.0	610.0
10093	5344.0	2725.0
10092	12232.0	4324.0
10095	10948.0	28871.0
645204	1.0	1.0
10094	7650.0	5365.0
645203	2.0	5.0
10097	11222.0	20444.0
10096	7280.0	7487.0
645201	1.0	0.0
163115	66.0	5.0
200504	4681.0	25.0
106481138	0.0	0.0
106481139	1.0	1.0
728833	6.0	40.0
106481143	0.0	0.0
114194	0.0	0.0
138162	104.0	91.0
106481144	0.0	0.0
114195	25.0	1.0
106481141	0.0	0.0
106481142	0.0	1.0
106481147	0.0	0.0
106481148	19.0	5.0
106481145	0.0	0.0
151126	1486.0	841.0
106481146	0.0	1.0
10099	16121.0	6577.0
10098	889.0	928.0
114190	0.0	0.0
106481140	0.0	0.0
114192	3.0	1.0
645212	461.0	474.0
106481149	1.0	1.0
106481154	0.0	0.0
106481155	0.0	0.0
114184	11.0	0.0
106481152	0.0	0.0
114185	0.0	0.0
114186	0.0	0.0
106481153	0.0	0.0
106481158	0.0	0.0
114187	0.0	0.0
106481159	0.0	0.0
114188	0.0	0.0
728819	18.0	180.0
106481156	0.0	0.0
114189	0.0	0.0
106481157	0.0	0.0
415117	121.0	13.0
415116	4840.0	4560.0
645207	0.0	0.0
645206	13.0	16.0
442707	0.0	0.0
106481150	0.0	0.0
106481151	0.0	0.0
