id	dde579e0-d792-456b-a66b-f7ec72969680	856b6c07-2b53-4a35-9722-fd9925793778
8832	1540.0	3596.0
100506953	0.0	0.0
338433	0.0	0.0
338436	0.0	2.0
338427	0.0	0.0
338428	0.0	0.0
338429	0.0	0.0
54534	870.0	1063.0
54532	1929.0	2334.0
54531	1020.0	2751.0
54538	2699.0	2042.0
8824	1965.0	4844.0
8825	388.0	263.0
54537	847.0	1013.0
54536	1394.0	520.0
8822	9.0	9.0
8823	3.0	1.0
54535	561.0	961.0
8828	3212.0	12011.0
8829	4969.0	5962.0
8826	12478.0	22641.0
54539	2950.0	2881.0
8842	411.0	71.0
8843	158.0	143.0
8840	228.0	391.0
8841	2210.0	2757.0
100158257	0.0	0.0
54541	2677.0	3251.0
54540	1595.0	1827.0
54545	2118.0	5587.0
54544	1.0	62.0
54543	5667.0	3553.0
54542	1951.0	5976.0
54549	370.0	8682.0
8835	4933.0	3805.0
8836	440.0	2042.0
8833	1570.0	5093.0
8834	728.0	820.0
54546	1.0	0.0
8839	2965.0	631.0
8837	9741.0	6640.0
8838	16.0	677.0
101928483	18.0	21.0
8850	1771.0	1051.0
101928484	0.0	0.0
8853	576.0	667.0
8854	1301.0	796.0
8851	158.0	820.0
8852	1.0	0.0
400960	710.0	606.0
338412	4.0	1.0
338413	2.0	0.0
54552	307.0	1372.0
400957	2.0	0.0
54551	12.0	18.0
54550	12.0	19.0
196996	1452.0	743.0
400955	9.0	2.0
400954	73.0	665.0
54556	654.0	451.0
54555	1066.0	3835.0
400952	1.0	4.0
54554	364.0	288.0
400950	53.0	9.0
8846	490.0	544.0
100820709	1.0	0.0
8847	122.0	182.0
54558	468.0	315.0
8844	1523.0	1389.0
54557	540.0	960.0
8848	16693.0	8091.0
196993	4.0	6.0
8861	2636.0	5608.0
101928492	47.0	117.0
8864	727.0	1461.0
6201	19111.0	24732.0
6203	32661.0	23220.0
8862	465.0	1539.0
101928496	0.0	0.0
8863	504.0	1459.0
6202	44960.0	52889.0
723972	2.0	3.0
400946	51.0	64.0
400945	22.0	74.0
54567	1350.0	1458.0
54566	654.0	855.0
400941	6.0	1.0
8857	918.0	593.0
8858	6.0	35.0
54569	0.0	0.0
8856	14.0	6.0
54568	0.0	0.0
8859	481.0	564.0
8871	428.0	3032.0
8872	1986.0	3632.0
6210	21738.0	15142.0
8870	3968.0	4548.0
100421500	0.0	2.0
8875	1013.0	351.0
8876	233.0	105.0
8874	2078.0	2815.0
100421506	0.0	1.0
100421509	0.0	0.0
54570	0.0	0.0
400935	39.0	11.0
54574	0.0	0.0
54573	0.0	5.0
54572	0.0	0.0
400932	2.0	49.0
54571	0.0	0.0
54578	49.0	6.0
255631	87.0	122.0
400931	93.0	170.0
54577	1.0	0.0
54576	0.0	0.0
54575	1.0	2.0
6205	54835.0	31812.0
100506915	52.0	16.0
8869	3174.0	1474.0
6204	7267.0	6023.0
6207	16736.0	16309.0
6206	39104.0	42409.0
8867	700.0	958.0
54579	0.0	0.0
6209	9944.0	18981.0
6208	36033.0	22300.0
170384	842.0	912.0
100506916	0.0	0.0
8882	1589.0	3618.0
8883	1222.0	5088.0
8880	2609.0	4080.0
8881	1965.0	2681.0
8886	2369.0	4859.0
6223	28510.0	28461.0
100421512	0.0	0.0
8887	7566.0	4993.0
6222	65321.0	57614.0
8884	754.0	2872.0
6224	34868.0	29361.0
100421515	2.0	6.0
54581	186.0	175.0
54580	0.0	0.0
54585	1385.0	824.0
54584	207.0	1362.0
54583	1597.0	2177.0
54587	2193.0	1719.0
54586	5.0	1.0
8879	2162.0	3841.0
170371	1980.0	507.0
170370	0.0	0.0
8877	431.0	6473.0
6218	25113.0	28924.0
6217	32956.0	23725.0
8878	11954.0	8113.0
6219	1.0	5.0
100506907	0.0	0.0
100506906	67.0	88.0
255649	0.0	0.0
6230	18569.0	15187.0
8893	1742.0	2980.0
8894	3024.0	5809.0
101928440	0.0	2.0
8891	893.0	1837.0
6232	30484.0	17419.0
8892	818.0	1930.0
6231	2090.0	2722.0
8897	345.0	546.0
6234	8846.0	12627.0
8898	1151.0	1490.0
6233	20003.0	21152.0
8895	4771.0	9098.0
6236	3380.0	2070.0
8896	1560.0	3284.0
6235	14404.0	11690.0
101928442	0.0	0.0
101928448	3.0	5.0
8890	1189.0	1514.0
280659	0.0	0.0
280657	1.0	74.0
280658	0.0	0.0
280655	3.0	2.0
253039	979.0	1010.0
6227	13560.0	20912.0
6226	0.0	5.0
6229	34251.0	36331.0
8888	2839.0	4902.0
6228	23602.0	17323.0
6241	352.0	1717.0
6240	1229.0	6919.0
100421411	0.0	0.0
6242	692.0	3999.0
100421413	2.0	19.0
101928455	5.0	3.0
6244	0.0	0.0
6247	129.0	73.0
100421415	2.0	14.0
6246	0.0	0.0
280644	0.0	6.0
253044	0.0	1.0
6238	8270.0	26388.0
6237	3977.0	2116.0
8899	2631.0	3297.0
6239	1821.0	4171.0
6252	813.0	265.0
100421420	12.0	5.0
6251	3334.0	6311.0
100421422	5.0	5.0
6253	529.0	1006.0
6256	3653.0	5837.0
100421424	0.0	0.0
6258	249.0	100.0
6257	2177.0	1970.0
100421428	0.0	1.0
101928469	1.0	0.0
100421429	0.0	7.0
280637	0.0	0.0
280636	2928.0	1418.0
253018	96.0	72.0
253017	0.0	0.0
253012	14.0	4.0
6249	3113.0	7225.0
6248	0.0	0.0
6263	57.0	72.0
100421431	1.0	2.0
6262	385.0	279.0
100421432	1.0	3.0
101928470	1.0	3.0
100421433	0.0	0.0
100421436	30.0	56.0
100421439	0.0	0.0
6261	337.0	778.0
6260	2.0	3.0
6259	2314.0	3499.0
100421430	0.0	0.0
6274	106.0	367.0
6273	305.0	64232.0
6276	12.0	88.0
6275	12406.0	2585.0
6278	13.0	7071.0
6277	40023.0	26151.0
6279	4089.0	5827.0
6272	6340.0	5684.0
6271	77.0	78.0
6285	511.0	78.0
6284	2157.0	1631.0
100421455	0.0	0.0
6286	1097.0	417.0
6289	100.0	509.0
6288	195.0	997.0
6281	13488.0	19443.0
6280	10544.0	10570.0
6283	223.0	60.0
6282	13307.0	50430.0
123920	1656.0	1620.0
100421451	0.0	0.0
6296	737.0	564.0
6295	2.0	1.0
6297	499.0	961.0
6299	2.0	0.0
101928420	0.0	0.0
6290	0.0	0.0
6291	4.0	8.0
6294	2447.0	6621.0
6293	1787.0	1945.0
100421478	0.0	0.0
100421479	0.0	0.0
280664	3.0	9.0
54505	1136.0	2200.0
280660	0.0	0.0
54504	3413.0	2785.0
280661	16.0	11.0
54503	720.0	1103.0
54502	3850.0	3400.0
54509	278.0	452.0
123904	0.0	0.0
54508	60.0	27.0
100421473	0.0	0.0
54507	3091.0	1832.0
100421487	0.0	1.0
133308	203.0	714.0
147945	3.0	1.0
123970	2.0	0.0
100421480	4.0	1.0
147947	340.0	187.0
147948	128.0	57.0
147949	212.0	63.0
100421484	1.0	1.0
100421485	0.0	0.0
100421498	5.0	1.0
100421499	1.0	1.0
101060006	0.0	0.0
101060005	4.0	2.0
101060004	0.0	3.0
100421495	0.0	0.0
100421496	0.0	0.0
351449	0.0	0.0
107126294	2.0	2.0
147965	537.0	580.0
147968	245.0	525.0
107126289	3.0	1.0
107126287	0.0	6.0
101060039	2.0	0.0
121360	1.0	22.0
101060032	11.0	6.0
135924	0.0	0.0
135927	1.0	1.0
121355	53.0	17.0
147906	440.0	234.0
135932	634.0	178.0
101060045	1.0	2.0
135935	0.0	0.0
101060040	1.0	1.0
147912	361.0	689.0
135942	0.0	1.0
135941	0.0	0.0
121340	1.0	2.0
135946	0.0	0.0
135948	0.0	0.0
104326190	0.0	0.0
104326191	5.0	10.0
147923	293.0	209.0
147920	24.0	134.0
147929	110.0	73.0
104326192	1.0	0.0
104326193	0.0	0.0
375444	66.0	143.0
104326189	4.0	1.0
101060020	0.0	1.0
375449	2034.0	2693.0
104326188	0.0	4.0
121328	0.0	6.0
91653	372.0	507.0
389762	0.0	0.0
351143	0.0	0.0
389761	0.0	0.0
390756	0.0	0.0
27087	74.0	43.0
27085	91.0	433.0
27086	2584.0	1337.0
389756	0.0	1.0
147429	34.0	12.0
27089	2728.0	1940.0
91646	18.0	4.0
91647	680.0	601.0
642968	9.0	1.0
135458	6.0	5.0
390766	0.0	0.0
27098	146.0	49.0
27099	4.0	4.0
27097	1034.0	1587.0
389741	75.0	70.0
27090	2048.0	2947.0
27091	0.0	12.0
27094	56.0	116.0
27095	2185.0	2681.0
27092	299.0	166.0
642976	4.0	0.0
400629	1.0	8.0
27093	0.0	3.0
160428	350.0	2900.0
375133	184.0	306.0
387122	2.0	0.0
390730	1.0	1.0
390732	0.0	2.0
390735	0.0	0.0
387119	409.0	380.0
27063	1854.0	393.0
387117	0.0	0.0
27069	8105.0	6501.0
400612	9.0	1.0
27067	1504.0	885.0
27068	2027.0	2500.0
221908	474.0	1251.0
341799	0.0	0.0
400619	98.0	1223.0
642987	178.0	19.0
400618	17.0	81.0
400617	49.0	20.0
64065	4311.0	78827.0
91662	120.0	63.0
91663	12606.0	8478.0
64064	6.0	1.0
64067	26.0	8.0
64066	2.0	0.0
91661	381.0	383.0
91664	353.0	422.0
147463	1692.0	2259.0
387111	5.0	6.0
27076	149.0	14241.0
390748	0.0	2.0
27077	490.0	488.0
400604	54.0	39.0
27074	23279.0	15056.0
27075	9002.0	5081.0
389766	2.0	3.0
387103	119.0	815.0
387104	3.0	9.0
27079	214.0	451.0
389763	0.0	0.0
341784	3.0	9.0
642996	0.0	0.0
27072	2604.0	2411.0
160419	0.0	2.0
64061	1803.0	1355.0
400609	1.0	1.0
160418	881.0	2698.0
64063	510.0	548.0
27071	1074.0	661.0
64062	1904.0	2161.0
91695	172.0	693.0
100313772	0.0	0.0
100313773	0.0	0.0
64078	350.0	508.0
100313770	0.0	0.0
64077	999.0	743.0
91694	842.0	1123.0
100313771	0.0	0.0
390790	1.0	1.0
221927	1393.0	1754.0
390792	14.0	2.0
400680	21.0	11.0
27043	1837.0	3022.0
27044	6280.0	15922.0
27042	681.0	1915.0
389799	170.0	16.0
100313778	0.0	0.0
100313779	0.0	0.0
64072	483.0	591.0
100313777	0.0	0.0
27040	48.0	49.0
100313774	0.0	0.0
64073	1583.0	282.0
64087	2066.0	3240.0
221914	15.0	410.0
64089	445.0	592.0
100313781	0.0	0.0
91683	11.0	36.0
91689	2251.0	1149.0
100313780	0.0	0.0
245908	0.0	0.0
91687	152.0	399.0
245909	0.0	0.0
400673	254.0	303.0
389792	125.0	535.0
389791	2.0	4.0
387129	0.0	4.0
400668	9.0	2.0
389787	60.0	27.0
64081	298.0	229.0
64080	766.0	295.0
64083	5002.0	8061.0
64084	123.0	794.0
64098	2450.0	1128.0
64097	515.0	268.0
400660	28.0	6.0
8909	11.0	301.0
27022	4.0	2.0
8907	2087.0	4299.0
341757	0.0	0.0
400658	15.0	21.0
8908	119.0	68.0
147407	1.0	0.0
27020	4892.0	5460.0
400657	351.0	264.0
27023	1.0	0.0
400654	0.0	0.0
64090	2.0	1.0
64092	1958.0	817.0
64091	121.0	32.0
8900	129.0	2719.0
64094	1454.0	606.0
8905	1990.0	2132.0
147409	0.0	4.0
64093	69.0	266.0
8906	1283.0	2666.0
64096	0.0	0.0
8904	3875.0	9502.0
221935	771.0	919.0
221937	1610.0	2906.0
221938	0.0	0.0
400652	28.0	18.0
400650	4.0	1.0
27039	5.0	9.0
27032	6483.0	10381.0
27033	124.0	31.0
27030	634.0	1015.0
27031	496.0	552.0
27036	309.0	379.0
400645	0.0	0.0
27037	1101.0	1587.0
400644	4.0	3.0
27034	1423.0	1370.0
400643	1.0	19.0
27035	19.0	27.0
8912	513.0	538.0
100313769	0.0	2.0
8913	38.0	58.0
8910	2123.0	3543.0
8911	66.0	17.0
8916	1568.0	2944.0
8914	659.0	3581.0
8915	1080.0	1564.0
245935	0.0	0.0
245936	0.0	0.0
245937	6.0	1.0
245938	0.0	0.0
8930	1774.0	1961.0
245939	0.0	0.0
221960	345.0	316.0
245930	0.0	0.0
245931	0.0	0.0
245932	0.0	0.0
245934	0.0	0.0
8929	0.0	0.0
8924	1830.0	3832.0
8927	39.0	335.0
8928	0.0	31.0
8925	2742.0	3966.0
8926	39.0	11.0
221955	1145.0	970.0
8941	0.0	11.0
8942	755.0	542.0
375189	20.0	8.0
8940	11.0	56.0
245940	0.0	0.0
206338	10.0	14.0
375190	295.0	163.0
196446	14.0	5.0
8934	1496.0	1550.0
8935	3089.0	1866.0
196441	1214.0	2262.0
8932	2642.0	4876.0
8933	2686.0	5787.0
8938	554.0	145.0
8939	1574.0	5904.0
8936	150.0	662.0
326105	4.0	0.0
245913	0.0	0.0
245915	0.0	0.0
221981	389.0	162.0
245910	0.0	0.0
206358	621.0	2332.0
245911	0.0	0.0
245912	1.0	0.0
196415	0.0	0.0
642909	2.0	1.0
642907	0.0	1.0
8945	861.0	1214.0
54659	0.0	0.0
54658	1.0	0.0
8943	4951.0	22911.0
54657	2.0	1.0
8944	0.0	0.0
196410	245.0	269.0
245927	0.0	0.0
245928	0.0	0.0
6300	326.0	1366.0
245929	0.0	0.0
6302	2353.0	1306.0
6301	5910.0	8049.0
160492	32.0	0.0
54662	1355.0	1486.0
54661	4.0	344.0
54660	16.0	37.0
54665	1146.0	1211.0
54664	2601.0	2079.0
54663	715.0	1839.0
8970	21.0	24.0
8971	3459.0	4737.0
101928363	8.0	6.0
8974	1789.0	4457.0
6311	1529.0	2514.0
8975	964.0	1086.0
6310	1858.0	4074.0
91612	2255.0	1637.0
100421601	0.0	0.0
8972	301.0	186.0
8973	7.0	4.0
245972	295.0	296.0
245973	103.0	176.0
54677	521.0	1252.0
54676	2184.0	2037.0
54675	2076.0	3263.0
147468	0.0	0.0
54674	304.0	116.0
6304	1749.0	1257.0
6303	34054.0	21307.0
8968	0.0	0.0
6305	3231.0	8881.0
91603	546.0	633.0
91608	13.0	27.0
6307	7247.0	4563.0
642924	24.0	20.0
8969	20.0	19.0
6309	2114.0	3255.0
91607	2997.0	1476.0
6320	636.0	522.0
6322	596.0	296.0
8985	1989.0	13029.0
8986	1626.0	8682.0
64002	0.0	0.0
101928378	98.0	152.0
6324	450.0	328.0
64005	3119.0	3090.0
6323	451.0	431.0
101928376	6.0	3.0
54680	609.0	1689.0
642938	16.0	12.0
54682	1144.0	647.0
54681	1653.0	666.0
196403	981.0	1682.0
6315	1.0	0.0
6314	1561.0	2210.0
6317	47.0	210.0
8976	2420.0	2890.0
6319	19474.0	53702.0
6318	0.0	24.0
642935	54.0	10.0
8992	10137.0	6852.0
8993	47.0	15.0
6331	8.0	10.0
8991	13018.0	4570.0
6330	538.0	3666.0
100421621	11.0	3.0
8996	815.0	1726.0
101928388	6.0	69.0
6332	2028.0	641.0
8997	407.0	296.0
8994	3653.0	3581.0
6335	324.0	289.0
8995	48.0	27.0
6334	24.0	839.0
147495	1295.0	9447.0
100421629	0.0	0.0
8989	23.0	21.0
6326	51.0	236.0
8987	187.0	240.0
6328	39.0	26.0
91624	880.0	430.0
6327	92.0	285.0
8988	40.0	3.0
6329	12.0	12.0
642946	42.0	26.0
6340	828.0	1244.0
6342	5335.0	5221.0
6341	1052.0	1774.0
6344	1405.0	554.0
100421633	0.0	0.0
6343	18.0	13.0
100421634	0.0	0.0
6346	7.0	1.0
6345	112.0	42.0
100421638	0.0	0.0
642958	2.0	2.0
642959	0.0	43.0
6337	6782.0	5059.0
642952	0.0	5.0
6336	1.0	3.0
6339	92.0	101.0
91614	39.0	304.0
8999	614.0	352.0
6338	2328.0	3507.0
642954	9.0	13.0
6351	1749.0	694.0
6352	4171.0	1166.0
6355	538.0	315.0
6354	3.0	72.0
6357	961.0	348.0
6356	200.0	38.0
100421528	1.0	2.0
6348	1552.0	674.0
6347	8748.0	3862.0
196394	216.0	338.0
6362	8779.0	58661.0
6361	69.0	6.0
6364	567.0	122.0
6363	1464.0	352.0
100421533	25.0	47.0
6366	3593.0	1740.0
100421535	0.0	0.0
6368	394.0	151.0
6367	502.0	50.0
101928337	1.0	0.0
6360	5.0	2.0
255349	1.0	0.0
6359	26.0	7.0
6358	236.0	24.0
6373	421.0	173.0
101928340	1.0	3.0
6372	105.0	8195.0
100421542	0.0	0.0
6375	45.0	116.0
6374	695.0	291.0
100421545	10.0	42.0
6376	4480.0	5134.0
101928345	0.0	0.0
100421549	0.0	0.0
6370	7.0	1.0
255313	0.0	0.0
196374	3.0	22.0
6369	3079.0	63.0
6383	3727.0	8176.0
6386	11550.0	11368.0
6385	24211.0	13210.0
6388	1856.0	1392.0
6387	3947.0	1126.0
6389	3097.0	8490.0
255330	0.0	0.0
6382	12790.0	34240.0
102724246	19.0	8.0
255324	8.0	55.0
196385	302.0	288.0
196383	2924.0	1749.0
100421550	0.0	3.0
6397	3645.0	7601.0
100421565	0.0	0.0
6396	3564.0	5275.0
100421566	1.0	0.0
6399	447.0	531.0
6398	1736.0	1140.0
6391	2877.0	3759.0
6390	2527.0	3561.0
6392	2856.0	1458.0
282997	110.0	64.0
282996	66.0	21.0
100134229	191.0	564.0
282991	1439.0	1806.0
100421560	0.0	0.0
100421577	14.0	5.0
100421579	4.0	2.0
255394	667.0	615.0
102724224	1.0	6.0
54600	0.0	1.0
54602	1786.0	2162.0
282980	1.0	0.0
54606	1785.0	2617.0
100421572	0.0	0.0
100421588	2.0	6.0
100421589	13.0	12.0
282974	428.0	405.0
282973	32.0	5.0
54619	309.0	308.0
100421581	0.0	4.0
196335	1.0	15.0
100421582	11.0	6.0
54617	1470.0	2720.0
100421598	0.0	1.0
100421599	0.0	0.0
255374	51.0	110.0
282969	803.0	562.0
102724201	0.0	0.0
282966	1.0	1.0
54622	945.0	932.0
100134259	29.0	21.0
54621	1131.0	685.0
54620	397.0	2534.0
54626	69.0	1069.0
54625	6421.0	6175.0
54623	2691.0	2427.0
54629	1211.0	1178.0
54627	85.0	181.0
27005	833.0	1186.0
27006	1.0	17.0
27000	714.0	5055.0
27004	6.0	0.0
27018	3355.0	3762.0
27019	233.0	27.0
400591	0.0	0.0
27010	448.0	210.0
27012	5.0	1.0
27013	3393.0	3942.0
400581	8.0	2.0
400578	169.0	566.0
400569	782.0	454.0
400566	184.0	94.0
389715	1.0	2.0
100313829	0.0	0.0
390729	0.0	0.0
100313824	0.0	0.0
100313822	0.0	0.0
389740	12.0	16.0
389730	0.0	0.0
100038246	0.0	0.0
389727	0.0	0.0
91775	1427.0	1651.0
390872	0.0	0.0
390874	2.0	17.0
654835	1.0	0.0
400759	408.0	323.0
400757	29.0	5.0
125997	0.0	0.0
389874	0.0	0.0
389873	1.0	2.0
400752	28.0	31.0
137994	159.0	109.0
642843	1.0	2.0
91768	1544.0	1120.0
64151	84.0	1136.0
64150	189.0	55.0
64168	305.0	327.0
64167	3091.0	1463.0
390883	0.0	0.0
390882	0.0	0.0
390885	0.0	0.0
390886	0.0	0.0
125988	1542.0	1813.0
400746	1215.0	337.0
400745	6.0	1959.0
389866	2.0	16.0
150962	705.0	527.0
64175	941.0	2563.0
162968	49.0	140.0
64174	1091.0	495.0
162966	386.0	389.0
162967	770.0	932.0
162962	205.0	261.0
162963	101.0	33.0
125981	5.0	2.0
149992	0.0	0.0
390856	0.0	0.0
390858	5.0	6.0
27187	0.0	3.0
390857	0.0	1.0
400736	0.0	0.0
400735	0.0	0.0
27185	245.0	267.0
149986	1266.0	3019.0
147323	3.0	1.0
326293	1.0	2.0
100313839	0.0	0.0
389898	0.0	1.0
100313837	0.0	0.0
326295	0.0	2.0
27189	4.0	1.0
100313838	0.0	0.0
326294	0.0	3.0
125972	0.0	0.0
642864	0.0	1.0
100313835	0.0	0.0
326296	0.0	0.0
326298	0.0	0.0
375260	166.0	198.0
27183	1853.0	5268.0
64170	541.0	374.0
642869	3.0	0.0
27180	437.0	464.0
27181	223.0	204.0
64172	315.0	297.0
100313830	0.0	0.0
375248	141.0	179.0
91782	2034.0	2515.0
27197	68.0	24.0
147339	1210.0	1643.0
27198	48.0	332.0
27195	0.0	0.0
125965	5.0	65.0
27196	0.0	0.0
125963	0.0	0.0
125962	0.0	0.0
27199	8.0	9.0
400720	285.0	396.0
149998	1.0	1.0
389884	0.0	4.0
326286	0.0	0.0
27190	19.0	8.0
64180	28.0	13.0
27193	0.0	0.0
100313842	0.0	0.0
642879	0.0	0.0
100313843	0.0	2.0
27194	0.0	0.0
400728	10.0	19.0
64184	0.0	0.0
100313840	1.0	0.0
100313841	1.0	0.0
100313892	0.0	0.0
642891	12.0	3.0
387264	13.0	6.0
387263	915.0	1319.0
206412	24.0	17.0
27164	0.0	0.0
27165	70.0	54.0
27163	1458.0	2063.0
400799	1.0	0.0
400798	21.0	25.0
27166	1439.0	1704.0
400797	0.0	0.0
326272	0.0	0.0
326275	0.0	0.0
326277	1.0	0.0
326279	9.0	6.0
27160	2.0	7.0
27161	1549.0	8595.0
326278	6.0	2.0
100313895	0.0	0.0
642888	0.0	0.0
100313896	0.0	0.0
387254	0.0	0.0
400793	487.0	1614.0
150928	97.0	166.0
27175	576.0	878.0
149934	0.0	0.0
27173	5198.0	6711.0
150921	4.0	4.0
27179	0.0	1.0
27177	0.0	105.0
27178	19.0	0.0
341883	6.0	17.0
341880	1.0	0.0
27170	0.0	0.0
326269	0.0	0.0
137964	2130.0	3610.0
390892	0.0	0.0
375298	718.0	759.0
149951	2214.0	2503.0
27148	590.0	1103.0
390895	0.0	0.0
206426	1.0	4.0
27143	878.0	712.0
27141	33.0	41.0
27146	12.0	97.0
106029310	0.0	0.0
27147	629.0	332.0
27145	1100.0	477.0
123355	526.0	422.0
137970	5.0	1.0
375287	610.0	368.0
387276	0.0	0.0
27159	1770.0	372.0
387273	1.0	4.0
150947	0.0	0.0
150946	96.0	1239.0
27153	559.0	1905.0
27154	1365.0	2176.0
400769	2.0	2.0
27151	2449.0	1701.0
27152	467.0	937.0
123346	0.0	1.0
27158	476.0	920.0
400765	0.0	15.0
100293516	224.0	406.0
387266	0.0	0.0
27156	78.0	13.0
149954	1.0	24.0
387267	1.0	0.0
375295	9.0	109.0
100313886	2.0	2.0
100313887	0.0	0.0
100313884	0.0	0.0
101928287	12.0	7.0
160365	133.0	6.0
160364	804.0	148.0
102724316	625.0	1247.0
54754	2.0	3.0
54753	289.0	162.0
54752	2.0	7.0
54751	1782.0	13038.0
54758	949.0	1086.0
54757	2610.0	3560.0
54756	63.0	839.0
101928290	22.0	34.0
6401	820.0	86.0
6400	5466.0	8074.0
102724307	3.0	0.0
54760	102.0	129.0
54765	3799.0	5842.0
54764	645.0	796.0
54763	1.0	20.0
54762	600.0	338.0
54769	9.0	68.0
54768	191.0	54.0
54766	6.0	0.0
159371	199.0	320.0
100421700	0.0	0.0
100421701	0.0	3.0
100421702	1.0	1.0
100421704	7.0	16.0
100421705	0.0	0.0
100421706	0.0	2.0
100421707	0.0	0.0
100421708	2.0	5.0
100421709	0.0	0.0
54776	3227.0	4243.0
91703	35.0	42.0
6403	1804.0	497.0
6402	2825.0	516.0
6405	1302.0	3206.0
54778	1235.0	1541.0
6404	3081.0	1782.0
54777	166.0	18.0
6407	0.0	0.0
6406	0.0	0.0
64100	1.0	0.0
64102	1.0	0.0
6421	6683.0	18967.0
100421710	0.0	0.0
64101	580.0	388.0
6423	10318.0	13596.0
6422	269.0	61.0
64106	63.0	20.0
64105	148.0	165.0
64108	374.0	113.0
100421716	0.0	0.0
100421717	0.0	0.0
100421718	0.0	0.0
64109	14.0	10.0
54780	1053.0	939.0
54785	388.0	324.0
54784	314.0	1280.0
6414	13935.0	4360.0
6416	1332.0	1716.0
54788	2524.0	1863.0
6415	10764.0	6843.0
6418	7145.0	13267.0
6419	542.0	452.0
6430	10612.0	9782.0
64111	0.0	0.0
162989	1487.0	1165.0
64110	1228.0	1439.0
6432	6391.0	6253.0
6431	6108.0	10770.0
64112	2015.0	1250.0
64115	4991.0	2038.0
6434	4462.0	7687.0
101928243	20.0	186.0
6433	1317.0	2989.0
64114	12531.0	15352.0
101928244	0.0	1.0
100421724	13.0	8.0
64116	20737.0	13796.0
64118	2135.0	6633.0
101928248	4.0	6.0
100421728	0.0	0.0
54790	1222.0	3703.0
100421729	0.0	2.0
104548973	1.0	0.0
104548972	0.0	0.0
54793	1212.0	2667.0
400713	317.0	426.0
104548971	0.0	6.0
104548970	0.0	0.0
54798	16.0	19.0
255411	3.0	2.0
54797	694.0	739.0
54796	313.0	230.0
54795	1283.0	2126.0
6425	1083.0	432.0
6424	632.0	1236.0
150992	2.0	0.0
6427	3996.0	7486.0
54799	736.0	1104.0
6426	4030.0	9262.0
6429	3337.0	4656.0
6428	9070.0	10179.0
162979	74.0	119.0
6441	38683.0	15254.0
64122	591.0	514.0
64121	860.0	1773.0
6440	1218662.0	82691.0
100421731	0.0	1.0
6443	1856.0	2094.0
101928256	1.0	0.0
6442	584.0	213.0
64123	1258.0	593.0
100421733	0.0	0.0
6445	125.0	26.0
100421734	0.0	0.0
6444	467.0	306.0
160313	0.0	1.0
100421736	0.0	0.0
64127	406.0	709.0
162972	303.0	564.0
64129	2791.0	2143.0
255426	3.0	0.0
642818	0.0	0.0
642819	181.0	161.0
400709	80.0	18.0
6439	816262.0	402759.0
642812	1.0	1.0
64131	513.0	1293.0
654817	382.0	118.0
6450	233.0	89.0
91750	654.0	616.0
64130	192.0	223.0
654816	299.0	88.0
6452	2901.0	5229.0
100421741	0.0	0.0
64132	1256.0	3575.0
6451	7509.0	2769.0
64135	1059.0	783.0
91754	3042.0	4045.0
6453	1047.0	1590.0
6456	43.0	16.0
91752	66.0	39.0
64137	11.0	291.0
6455	2466.0	8664.0
147372	858.0	296.0
6447	193.0	493.0
6446	12955.0	13650.0
91748	2467.0	4754.0
6449	2421.0	5635.0
135398	50.0	7608.0
91746	2530.0	4395.0
6448	1836.0	2607.0
91749	270.0	362.0
6461	487.0	1134.0
6462	13.0	7.0
6465	0.0	0.0
100421754	0.0	0.0
64146	46.0	98.0
64145	1474.0	1686.0
6464	3853.0	7553.0
162998	1.0	0.0
100421756	0.0	1.0
101928276	0.0	0.0
64147	303.0	180.0
160335	1671.0	2673.0
6466	1.0	0.0
162993	325.0	386.0
64149	729.0	630.0
147381	0.0	2.0
255403	279.0	338.0
6458	25.0	59.0
6457	107.0	211.0
91734	0.0	2.0
6459	10.0	6.0
6472	1883.0	7020.0
6471	0.0	1.0
6474	20.0	68.0
6473	0.0	2.0
6476	0.0	0.0
6478	992.0	2659.0
6477	435.0	1611.0
101928200	11.0	1.0
100421648	0.0	0.0
6470	1235.0	1475.0
6469	201.0	91.0
6468	2214.0	2241.0
6483	1569.0	2835.0
6482	4166.0	3849.0
100421652	0.0	0.0
6484	1126.0	1481.0
6487	587.0	701.0
196294	256.0	218.0
6489	270.0	739.0
497661	463.0	288.0
100421657	0.0	0.0
6480	8078.0	3412.0
102724386	2.0	14.0
6494	2798.0	4003.0
6493	27.0	33.0
6496	4.0	5.0
6495	174.0	285.0
6498	3046.0	3137.0
101928223	90.0	10.0
6497	3653.0	6619.0
6499	1752.0	2265.0
6490	95.0	81.0
6492	0.0	0.0
6491	109.0	909.0
101928232	0.0	0.0
100124700	0.0	18.0
102724368	3.0	5.0
196264	1180.0	1517.0
54700	1222.0	1855.0
54707	915.0	1575.0
497634	0.0	0.0
54704	921.0	4411.0
54708	1422.0	1417.0
160287	9.0	15.0
54714	3.0	25.0
54718	153.0	225.0
100421681	0.0	1.0
54716	1346.0	139.0
54715	1.0	6.0
100421695	2.0	2.0
100421697	0.0	0.0
100421698	1.0	3.0
100421699	2.0	5.0
102724349	3.0	10.0
102724341	0.0	0.0
159296	12.0	0.0
54729	0.0	0.0
54726	1953.0	3943.0
100421694	0.0	0.0
255480	407.0	205.0
54732	5847.0	8987.0
54734	31.0	51.0
54733	506.0	602.0
