id	c1edcfd5-32b1-40fd-b5e9-bbc4ab00625c	05997328-b037-4fe8-aa48-fd5a0fa4c235
148545	0.0	0.0
283579	1.0	0.0
283578	1026.0	1440.0
10880	1.0	3.0
283576	0.0	0.0
10882	0.0	11.0
10881	0.0	0.0
10884	1164.0	1802.0
283571	5.0	17.0
10886	0.0	7.0
10885	1590.0	4379.0
22834	1106.0	2841.0
22835	178.0	324.0
22836	3186.0	3584.0
22837	4568.0	3364.0
101929059	7.0	4.0
22838	2321.0	3849.0
22839	7408.0	9806.0
100420910	1.0	5.0
100420916	0.0	0.0
22832	316.0	776.0
124590	1.0	9.0
10855	502.0	1121.0
10857	4903.0	6175.0
10856	2545.0	2468.0
10859	821.0	119.0
10858	42.0	14.0
100126793	14.0	12.0
10850	0.0	0.0
643617	2.0	0.0
643615	0.0	0.0
100126791	44.0	75.0
22844	5.0	2.0
22845	746.0	1173.0
22846	1454.0	247.0
22847	672.0	1174.0
22848	1934.0	4985.0
22849	471.0	221.0
112597	851.0	121.0
100420920	2.0	1.0
100420921	0.0	0.0
100420924	0.0	0.0
124583	3797.0	5223.0
100420926	4.0	77.0
22841	1696.0	447.0
100420927	0.0	0.0
100419930	3.0	7.0
22843	65.0	3.0
10866	2737.0	911.0
100420919	0.0	0.0
10865	12085.0	1052.0
10868	1005.0	2090.0
10867	5613.0	2553.0
10869	2294.0	3255.0
10861	95.0	189.0
101929074	30.0	67.0
10864	1.0	0.0
101929071	0.0	0.0
10863	289.0	428.0
22813	2.0	4.0
22814	0.0	8.0
643641	401.0	523.0
22815	0.0	0.0
22816	0.0	0.0
22818	4857.0	9293.0
10829	1.0	0.0
100419945	0.0	0.0
83849	53.0	22.0
83855	1428.0	937.0
10833	0.0	0.0
83854	28.0	13.0
83857	2263.0	7934.0
10835	0.0	0.0
83856	471.0	209.0
10834	0.0	1.0
83851	3.0	1.0
10837	0.0	0.0
100419948	1.0	0.0
83850	1120.0	386.0
10836	0.0	0.0
100419949	0.0	0.0
83853	446.0	5.0
10838	1475.0	1318.0
83852	423.0	405.0
124565	6529.0	8986.0
100419947	2.0	0.0
22808	2816.0	518.0
22809	1916.0	4599.0
101929082	0.0	0.0
101929083	0.0	9.0
10830	0.0	0.0
643637	0.0	3.0
22822	12129.0	3157.0
22823	690.0	1464.0
22824	433.0	2327.0
101929086	17.0	0.0
22826	3985.0	6655.0
22827	6343.0	10688.0
643653	0.0	0.0
22828	2377.0	5095.0
22829	1.0	0.0
112574	2730.0	926.0
100419955	0.0	0.0
56241	41725.0	1084.0
100420946	0.0	0.0
56242	123.0	290.0
22820	6189.0	25840.0
22821	2049.0	216.0
100419950	0.0	0.0
10844	3336.0	2522.0
83844	0.0	0.0
10846	215.0	1224.0
10845	1933.0	3199.0
10848	2354.0	1465.0
56243	5290.0	19285.0
10847	8601.0	7779.0
56244	5.0	2.0
56245	6.0	2.0
10849	237.0	188.0
56246	5.0	0.0
643646	27.0	14.0
10840	50.0	366.0
10842	28.0	1.0
101929093	0.0	1.0
10841	15.0	21.0
643648	0.0	1.0
101929010	3.0	0.0
100420950	5.0	2.0
100420952	0.0	0.0
100419964	0.0	0.0
100419962	0.0	0.0
100271605	0.0	0.0
100419963	0.0	0.0
100271613	0.0	0.0
100271611	0.0	1.0
100419968	0.0	0.0
100271610	0.0	0.0
101929026	0.0	0.0
101929025	1.0	0.0
100419978	0.0	1.0
100420968	0.0	0.0
100419974	0.0	0.0
391458	0.0	0.0
100419971	0.0	0.0
100419972	1.0	2.0
100271601	0.0	0.0
100419979	0.0	2.0
100420972	0.0	0.0
100420975	0.0	0.0
100419989	0.0	0.0
391428	0.0	0.0
100419995	0.0	0.0
100419996	0.0	27.0
391436	0.0	1.0
161582	97.0	18.0
124599	234.0	19.0
101929052	0.0	0.0
391485	1.0	0.0
222611	6.0	68.0
100187716	0.0	0.0
391490	1.0	1.0
391496	2.0	0.0
22899	1876.0	207.0
391462	0.0	0.0
22891	209.0	41.0
22893	5011.0	3277.0
22894	3226.0	2049.0
22895	94.0	2.0
148581	1.0	5.0
22897	1230.0	1291.0
22898	11889.0	2294.0
22890	1605.0	1906.0
391470	0.0	1.0
391472	0.0	0.0
391475	0.0	0.0
101929008	14.0	33.0
222659	3.0	5.0
440894	16.0	9.0
222658	6074.0	5064.0
102724035	1.0	0.0
100271575	0.0	0.0
100271577	3.0	1.0
100271571	0.0	0.0
81175	1.0	13.0
81176	0.0	18.0
100271570	0.0	0.0
93145	576.0	497.0
440888	0.0	0.0
222642	2.0	1.0
222643	136.0	43.0
401289	7.0	10.0
401288	43.0	12.0
401285	0.0	0.0
81166	0.0	0.0
100271564	6.0	16.0
81168	0.0	0.0
100271566	3.0	3.0
81169	0.0	2.0
81162	4.0	0.0
81163	0.0	0.0
100271563	5.0	0.0
81164	0.0	0.0
81160	0.0	0.0
391387	0.0	0.0
102724018	0.0	0.0
100271553	0.0	0.0
100271550	0.0	0.0
81196	0.0	0.0
100271552	3.0	2.0
100271551	2.0	0.0
81198	0.0	0.0
81191	0.0	1.0
81192	0.0	0.0
81193	1.0	1.0
81194	0.0	0.0
450232	1.0	0.0
401260	1.0	0.0
220001	47.0	55.0
222662	0.0	1.0
401265	44.0	83.0
222663	160.0	1647.0
220002	1433.0	3017.0
93166	296.0	319.0
401264	271.0	285.0
220004	407.0	42.0
100271539	0.0	0.0
401262	6.0	12.0
93164	145.0	546.0
100271547	0.0	0.0
100271549	4.0	1.0
81188	0.0	0.0
100271543	0.0	6.0
102724000	0.0	0.0
100271545	0.0	0.0
401258	89.0	14.0
81185	0.0	0.0
81187	0.0	0.0
81182	0.0	0.0
207063	777.0	775.0
440854	7.0	38.0
222698	35.0	5.0
222696	23.0	109.0
161497	7.0	1.0
100271529	1.0	3.0
222699	10.0	58.0
100271536	0.0	0.0
100271538	3.0	6.0
100271537	0.0	0.0
93190	181.0	0.0
283601	2.0	0.0
100271531	5.0	1.0
283600	3.0	0.0
220042	36.0	1362.0
93183	571.0	1163.0
100271518	0.0	0.0
100271517	0.0	0.0
93185	2005.0	6928.0
100271525	0.0	0.0
100271526	9.0	8.0
100271521	0.0	0.0
100271520	0.0	0.0
220032	1.0	1.0
100271523	0.0	0.0
100271522	0.0	0.0
100271507	0.0	0.0
100271506	1.0	0.0
100271516	0.0	0.0
100271510	1.0	0.0
220064	633.0	742.0
220047	0.0	0.0
100271503	0.0	0.0
10808	5497.0	6493.0
56130	94.0	90.0
10807	811.0	2042.0
56131	305.0	138.0
56132	75.0	170.0
10809	1968.0	3327.0
220081	8.0	11.0
83756	81.0	27.0
10811	234.0	196.0
56137	151.0	4.0
10810	1441.0	236.0
83755	0.0	1.0
56138	30.0	3.0
83758	152.0	105.0
10813	903.0	1066.0
56139	89.0	27.0
401207	76.0	150.0
220082	1.0	144.0
83757	0.0	1.0
83752	2678.0	3219.0
56133	300.0	3871.0
10815	138.0	28.0
10814	7.0	1.0
56134	97.0	22.0
10817	158.0	274.0
56135	65.0	24.0
10816	0.0	0.0
283643	729.0	992.0
56136	14.0	4.0
643535	1.0	8.0
643536	0.0	1.0
22800	2054.0	1807.0
22801	125.0	306.0
643550	1.0	0.0
22802	11.0	5121.0
22803	4817.0	6105.0
440804	0.0	0.0
22806	1663.0	646.0
22807	522.0	1496.0
10819	47.0	58.0
56140	0.0	2.0
10818	1677.0	2378.0
56141	10.0	13.0
56142	9.0	7.0
56143	9.0	41.0
83737	3094.0	4146.0
220070	0.0	0.0
10822	2.0	0.0
283638	5009.0	4975.0
83744	294.0	413.0
10821	12.0	0.0
10824	3.0	16.0
83746	1464.0	3482.0
10823	0.0	0.0
83741	0.0	0.0
283635	6204.0	2047.0
10826	4281.0	485.0
220074	467.0	483.0
56144	67.0	5.0
10825	401.0	981.0
56145	80.0	19.0
83740	0.0	0.0
83743	2787.0	1563.0
56146	17.0	8.0
10828	1.0	2.0
10827	942.0	549.0
83742	2943.0	3468.0
56147	20.0	290.0
283631	0.0	6.0
10820	4.0	0.0
440836	1581.0	530.0
643563	0.0	0.0
56154	3.0	2.0
81109	0.0	0.0
283629	64.0	73.0
56159	5.0	76.0
81115	0.0	0.0
81116	0.0	0.0
56155	76.0	11.0
283624	2254.0	468.0
102724097	10.0	2.0
256006	14.0	12.0
56156	0.0	0.0
81113	0.0	0.0
56157	0.0	0.0
56158	3.0	2.0
81114	0.0	0.0
81110	0.0	0.0
440829	0.0	19.0
440823	650.0	196.0
440822	0.0	7.0
56163	0.0	83.0
56164	93.0	270.0
256021	28.0	270.0
56165	4.0	5.0
83759	323.0	758.0
56160	883.0	514.0
10800	354.0	1090.0
283617	0.0	0.0
81104	0.0	0.0
10802	4689.0	1372.0
10801	10756.0	17040.0
10804	27.0	2322.0
10803	11.0	4.0
56167	0.0	0.0
10806	891.0	949.0
56168	1.0	0.0
56169	100.0	848.0
643582	0.0	0.0
643586	4.0	7.0
256076	1045.0	69.0
401253	0.0	0.0
56171	412.0	91.0
401251	6.0	13.0
56172	2591.0	5713.0
401250	0.0	1.0
81137	0.0	0.0
81138	0.0	0.0
83795	0.0	2.0
102724076	0.0	0.0
102724077	8.0	7.0
283688	0.0	0.0
401247	6.0	20.0
81136	0.0	2.0
283687	176.0	201.0
283685	0.0	0.0
93109	676.0	3133.0
283682	10.0	10.0
100126825	0.0	0.0
93107	0.0	1.0
643596	26.0	6.0
56180	495.0	645.0
93100	1296.0	1600.0
401242	0.0	2.0
256085	0.0	0.0
56181	1835.0	1752.0
81126	0.0	0.0
81127	0.0	0.0
83787	901.0	1937.0
283677	1.0	10.0
401237	173.0	451.0
83786	3935.0	6989.0
401236	124.0	0.0
283673	1.0	3.0
93134	829.0	1665.0
401233	0.0	0.0
401232	44.0	26.0
256051	312.0	331.0
81159	1.0	0.0
81155	0.0	0.0
81156	0.0	0.0
100271597	0.0	0.0
283663	82.0	36.0
81153	0.0	0.0
100271596	0.0	1.0
100271595	0.0	0.0
100271590	0.0	0.0
100271591	0.0	0.0
93129	220.0	404.0
283659	183.0	32.0
100271587	0.0	0.0
100271589	0.0	0.0
81140	0.0	7.0
100271583	0.0	0.0
283652	0.0	1.0
283651	117.0	34.0
100271585	0.0	0.0
100271584	0.0	0.0
100271581	0.0	0.0
22998	27284.0	1732.0
22999	23.0	211.0
100151676	0.0	0.0
100151677	0.0	0.0
100151678	0.0	0.0
22990	3879.0	2544.0
100151671	0.0	0.0
100151672	0.0	10.0
22992	9205.0	11593.0
22993	2638.0	2227.0
100151674	0.0	0.0
22994	492.0	1584.0
83903	10.0	274.0
22995	83.0	841.0
83902	0.0	14.0
22996	629.0	360.0
22997	118.0	8.0
100151670	0.0	0.0
100151686	0.0	0.0
100151687	0.0	0.0
100151688	0.0	0.0
100151682	0.0	0.0
100151683	1.0	1.0
100151684	2.0	0.0
100151685	0.0	0.0
100151681	2.0	0.0
56302	4.0	2.0
83901	0.0	0.0
342538	8.0	6.0
83900	0.0	0.0
56300	5.0	3784.0
56301	4.0	1.0
124411	584.0	566.0
22976	476.0	1288.0
22977	15.0	49.0
22978	2193.0	1646.0
22979	1051.0	53.0
22970	19.0	24.0
22971	1048.0	788.0
22974	60.0	6315.0
83932	550.0	853.0
10998	116.0	94.0
83931	10657.0	5457.0
342527	96.0	1.0
148418	16.0	81.0
83933	208.0	320.0
124404	2.0	2.0
10999	884.0	2517.0
124401	548.0	551.0
124402	1021.0	741.0
83930	2151.0	1044.0
56311	1.0	16.0
10990	209.0	64.0
100126693	4.0	3.0
10992	9923.0	14758.0
606500	0.0	0.0
10991	15.0	8.0
10994	2072.0	2364.0
10993	171.0	329.0
22987	65.0	1.0
22989	55.0	20.0
22980	5362.0	4747.0
22981	452.0	2236.0
22982	1486.0	2299.0
22983	4.0	21.0
22984	1893.0	2913.0
22985	5008.0	9981.0
22986	0.0	1.0
58986	2777.0	1867.0
148423	944.0	582.0
58985	45.0	870.0
342510	3396.0	315.0
283694	0.0	0.0
283693	5.0	5.0
283692	4.0	3.0
22954	564.0	2074.0
22955	2215.0	1864.0
112487	795.0	819.0
22950	1163.0	1862.0
391524	0.0	0.0
22952	14.0	1.0
22953	82.0	0.0
391526	0.0	0.0
10975	1759.0	1652.0
83953	14.0	8.0
10978	680.0	556.0
83955	17.0	15.0
10979	9982.0	1093.0
112495	1085.0	2386.0
10970	7960.0	22603.0
56339	1405.0	1611.0
10972	10596.0	16349.0
10971	10392.0	19755.0
10974	0.0	0.0
10973	1852.0	4634.0
401409	13.0	14.0
112479	234.0	620.0
112476	182.0	62.0
391530	0.0	0.0
83939	3291.0	6696.0
56341	156.0	2.0
391533	1.0	0.0
124460	659.0	109.0
83935	737.0	140.0
83938	436.0	136.0
391538	4.0	0.0
83937	1682.0	644.0
10987	1927.0	3264.0
83943	340.0	384.0
83942	0.0	0.0
10989	2966.0	5361.0
10988	4384.0	5901.0
56342	357.0	246.0
124454	551.0	1222.0
56344	3.0	0.0
83941	1324.0	1265.0
83940	462.0	1117.0
643503	0.0	0.0
10981	2060.0	686.0
112483	1434.0	2279.0
10980	2742.0	4965.0
10983	19397.0	24462.0
10982	3979.0	1702.0
643507	5.0	9.0
10985	4803.0	10519.0
10984	109.0	170.0
22932	219.0	368.0
22933	2820.0	1918.0
22934	728.0	1533.0
22936	8968.0	3017.0
22937	3173.0	4234.0
22938	3253.0	3779.0
112464	914.0	224.0
22930	3647.0	5203.0
22931	4106.0	4341.0
81309	0.0	0.0
391504	1.0	1.0
10954	945.0	1972.0
10953	1721.0	3264.0
10956	12029.0	27285.0
81315	0.0	0.0
10955	10966.0	11325.0
391508	1.0	2.0
81316	0.0	0.0
10957	13843.0	8783.0
124446	3598.0	1855.0
81310	0.0	0.0
10959	8383.0	18007.0
22929	1600.0	4308.0
10950	4959.0	2231.0
10952	2418.0	3268.0
10951	1641.0	10383.0
22943	449.0	168.0
22944	591.0	639.0
22945	0.0	0.0
22947	0.0	0.0
22948	5231.0	11245.0
22949	806.0	1574.0
83957	0.0	20.0
22941	2080.0	59.0
83959	221.0	520.0
10965	465.0	788.0
391518	0.0	0.0
10964	2430.0	1338.0
81304	0.0	0.0
10966	634.0	2431.0
10969	2191.0	3042.0
81300	0.0	0.0
10961	4366.0	13030.0
10960	4869.0	5598.0
643529	79.0	415.0
10963	4999.0	13461.0
10962	364.0	764.0
148479	1731.0	3512.0
197407	367.0	211.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	0.0
124491	1414.0	723.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	0.0	1.0
391552	1.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	2.0	3.0
767577	0.0	0.0
767579	0.0	1.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	20.0	1.0
207107	3547.0	142.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	1.0	0.0
767564	1.0	0.0
767563	0.0	0.0
474345	11.0	0.0
474344	4037.0	153.0
474343	57.0	86.0
246717	0.0	0.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	5.0	17.0
161406	10.0	24.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	1.0	0.0
100151640	3.0	2.0
100151641	0.0	0.0
246715	0.0	2.0
767557	28.0	17.0
606553	0.0	1.0
606551	4.0	16.0
474354	59.0	1.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	1.0	0.0
161436	23.0	9.0
100151655	0.0	0.0
391584	0.0	1.0
100151656	0.0	0.0
100151650	0.0	0.0
100151651	0.0	0.0
391589	61.0	31.0
100151652	0.0	0.0
100151668	3.0	0.0
391592	2.0	1.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	1723.0	2110.0
100151667	2.0	0.0
391598	0.0	0.0
100151661	0.0	2.0
100151663	0.0	0.0
474338	13.0	21.0
474337	0.0	3.0
197370	1459.0	1549.0
220112	1.0	6.0
246744	0.0	0.0
220115	4.0	3.0
93273	15.0	15.0
100271459	1.0	1.0
100271458	0.0	2.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	1.0
100271456	1.0	0.0
100271451	1.0	1.0
81295	0.0	0.0
100271452	1.0	0.0
220108	300.0	24.0
220107	22.0	56.0
100271448	1.0	0.0
100271447	0.0	0.0
100271449	0.0	0.0
100271444	3.0	1.0
100271445	0.0	1.0
81285	2.0	0.0
81282	0.0	0.0
197350	5.0	5.0
246720	3.0	6.0
401399	51.0	13.0
401398	8.0	254.0
246721	0.0	0.0
220134	11.0	959.0
401397	880.0	1986.0
246723	22.0	18.0
220136	271.0	55.0
401393	0.0	0.0
100271437	0.0	0.0
100271439	0.0	0.0
100271438	4.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	0.0
197342	457.0	492.0
246731	1.0	3.0
401387	2.0	5.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	46.0	125.0
100271420	0.0	0.0
197358	418.0	75.0
199990	1148.0	2898.0
246785	30.0	60.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	0.0
283726	540.0	26.0
100271414	0.0	0.0
100887075	0.0	1.0
439990	31.0	12.0
100271411	0.0	0.0
100271410	1.0	1.0
220164	713.0	1872.0
100271413	0.0	0.0
197320	494.0	238.0
439996	3.0	0.0
100887074	0.0	0.0
439992	22.0	14.0
100887073	0.0	0.0
197322	691.0	711.0
439994	93.0	90.0
102724105	203.0	534.0
220147	0.0	0.0
100271404	0.0	0.0
100887067	49.0	31.0
102724101	0.0	0.0
100271406	0.0	0.0
100271405	1.0	4.0
100271400	2.0	0.0
283711	0.0	1.0
100271402	0.0	0.0
197331	2.0	13.0
197335	934.0	1100.0
440993	1045.0	2820.0
440992	39.0	40.0
161394	70.0	93.0
199964	51.0	7.0
8000	16.0	10.0
8001	7.0	172.0
246777	32.0	12.0
246778	27.0	1.0
606495	78.0	209.0
199974	74.0	319.0
8013	7449.0	256.0
22911	1141.0	3829.0
439949	144.0	15.0
22913	7213.0	10552.0
643421	1.0	2.0
22914	55.0	17.0
22915	1204.0	53.0
439945	0.0	0.0
22916	3386.0	12218.0
731605	6.0	9.0
22917	2.0	2.0
10929	1952.0	1487.0
10928	3153.0	5406.0
56252	3791.0	6226.0
56253	248.0	6.0
401331	118.0	58.0
81207	0.0	0.0
83869	0.0	0.0
81208	0.0	0.0
81209	0.0	0.0
83877	1597.0	3135.0
56259	2297.0	2710.0
83876	8.0	11.0
81215	0.0	0.0
83879	56.0	1203.0
10934	0.0	4.0
83878	452.0	51.0
283768	0.0	1.0
10933	11897.0	14351.0
10936	211.0	66.0
56254	1563.0	4677.0
83873	5.0	5.0
256148	0.0	0.0
81210	16.0	0.0
283767	0.0	0.0
56255	5154.0	1884.0
83872	3666.0	4728.0
10935	3336.0	4098.0
81211	0.0	0.0
56256	645.0	715.0
10938	24714.0	2286.0
83875	261.0	103.0
83874	1952.0	1765.0
56257	3598.0	2897.0
22907	3880.0	4217.0
643414	1.0	10.0
439953	7.0	8.0
22908	2300.0	2113.0
83871	2380.0	5609.0
22909	453.0	1506.0
283761	0.0	8.0
439954	0.0	0.0
643418	89.0	4.0
10930	44.0	0.0
439950	1.0	0.0
22921	778.0	1224.0
8022	0.0	1.0
440926	101.0	268.0
22924	1260.0	304.0
440925	14.0	5.0
8028	1070.0	2442.0
22925	557.0	5006.0
8029	180.0	39.0
22926	5142.0	4590.0
439934	0.0	0.0
22927	854.0	415.0
8027	1434.0	1379.0
22928	1971.0	2661.0
439936	11.0	5.0
56261	4845.0	3526.0
56262	9549.0	6869.0
10939	2198.0	4390.0
401321	163.0	96.0
8021	3161.0	6229.0
83858	1067.0	1323.0
22920	1854.0	1552.0
56260	55.0	210.0
10943	1339.0	1495.0
56269	0.0	0.0
83866	0.0	0.0
81203	0.0	0.0
10942	121.0	12.0
81204	0.0	0.0
10945	5507.0	4883.0
83868	0.0	0.0
81205	0.0	0.0
10944	5957.0	8086.0
83867	0.0	0.0
10947	654.0	3144.0
56265	108.0	351.0
83862	1629.0	1662.0
401316	18.0	24.0
83861	1010.0	1215.0
283755	343.0	612.0
10946	3207.0	4702.0
56267	834.0	1584.0
10949	11068.0	10948.0
81201	0.0	0.0
10948	1994.0	2578.0
256158	410.0	82.0
83863	0.0	0.0
81202	0.0	0.0
22918	29592.0	1428.0
22919	8464.0	10362.0
439941	0.0	0.0
83860	884.0	784.0
8019	1019.0	4594.0
10941	1.0	11088.0
643427	49.0	32.0
10940	391.0	513.0
8036	3430.0	2271.0
8034	1484.0	748.0
440957	219.0	122.0
440956	1.0	1.0
440955	2.0	4.0
8038	113.0	1656.0
10907	1537.0	3296.0
10906	3455.0	3172.0
440952	35.0	37.0
10908	4924.0	3418.0
93210	2034.0	3659.0
8031	11487.0	7943.0
256130	1.0	1.0
56270	5583.0	19857.0
56271	1489.0	516.0
8030	4025.0	6796.0
10910	1714.0	1040.0
83899	0.0	0.0
81236	0.0	2.0
283748	16.0	12.0
10912	768.0	89.0
283747	1.0	4.0
10911	4.0	0.0
10914	7878.0	11446.0
256126	14.0	61.0
83895	0.0	0.0
10913	47.0	429.0
83894	225.0	2.0
10916	8179.0	6873.0
83897	3.0	0.0
401303	35.0	16.0
10915	2453.0	2999.0
283742	1416.0	2940.0
83896	5.0	12.0
83891	2120.0	605.0
83890	17.0	6.0
83893	0.0	0.0
81230	0.0	0.0
83892	8353.0	4744.0
22900	1776.0	583.0
93202	2.0	0.0
22901	342.0	632.0
22902	2012.0	1662.0
8045	1729.0	2071.0
22903	1548.0	2748.0
22904	17750.0	4733.0
22905	2784.0	3667.0
8048	5.0	0.0
440944	538.0	335.0
22906	5602.0	3514.0
256144	0.0	0.0
10917	6.0	0.0
10919	1140.0	6919.0
83888	678.0	37.0
10921	5184.0	5262.0
283738	0.0	0.0
83887	3.0	1.0
10920	1852.0	3092.0
81226	0.0	0.0
10923	6707.0	6117.0
10922	1723.0	3909.0
83889	6.0	1.0
81228	0.0	0.0
83884	3.0	10.0
56287	2.0	8.0
81221	0.0	0.0
56288	3018.0	10242.0
10924	492.0	1904.0
10927	4024.0	8384.0
83886	71.0	78.0
81223	0.0	0.0
10926	199.0	1000.0
81224	0.0	0.0
643447	3.0	8.0
643445	0.0	0.0
83882	70.0	135.0
83881	5.0	328.0
439965	7.0	6.0
643446	14.0	17.0
93233	567.0	115.0
256190	0.0	0.0
112401	0.0	1.0
106481976	0.0	0.0
8050	923.0	2799.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	0.0	2.0
106481975	2.0	0.0
106481978	1.0	0.0
106481979	0.0	0.0
106481980	4.0	0.0
100271499	0.0	0.0
100271498	10.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	1.0	0.0
81251	1.0	0.0
100271491	0.0	0.0
100271493	1.0	3.0
643470	0.0	0.0
643471	1.0	0.0
8061	16177.0	475.0
8065	1590.0	1994.0
81248	2.0	0.0
10901	367.0	394.0
10900	22.0	25.0
10903	687.0	1012.0
81243	1.0	0.0
10902	1125.0	2020.0
81244	1.0	0.0
100271487	0.0	6.0
10905	2120.0	5381.0
10904	2045.0	6450.0
81246	0.0	0.0
283796	0.0	1.0
100271483	0.0	0.0
81240	0.0	0.0
342574	9.0	0.0
100271486	0.0	0.0
100271485	1.0	1.0
81242	1.0	0.0
100271480	0.0	0.0
100271481	1.0	0.0
8079	6915.0	18948.0
440917	7.0	27.0
439927	0.0	2.0
440915	3.0	1.0
8078	2461.0	8319.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	0.0	0.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	0.0
8076	112.0	18.0
106481959	0.0	0.0
8073	11377.0	4721.0
106481956	3.0	0.0
8074	1.0	0.0
106481957	0.0	0.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	4.0	7.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	69.0	73.0
100271472	0.0	0.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	0.0
81270	0.0	1.0
100271470	0.0	0.0
440905	1.0	66.0
439916	0.0	0.0
8089	284.0	1783.0
440902	2.0	0.0
643499	0.0	0.0
439915	0.0	0.0
440900	1.0	2.0
8082	1121.0	733.0
106481965	0.0	0.0
106481966	1.0	1.0
106481963	0.0	0.0
106481964	1.0	0.0
8086	935.0	2302.0
106481969	0.0	0.0
8087	3391.0	13648.0
106481967	7.0	10.0
8085	5773.0	8805.0
106481968	1.0	0.0
102724167	0.0	3.0
100271469	0.0	1.0
100271466	0.0	17.0
106481972	0.0	0.0
283777	0.0	1.0
401337	0.0	0.0
106481973	0.0	0.0
100271465	0.0	1.0
106481970	0.0	0.0
401335	0.0	0.0
100271467	4.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	0.0	0.0
100271464	0.0	0.0
439921	9637.0	5151.0
81264	0.0	0.0
100271460	1.0	2.0
731688	8.0	1.0
728034	0.0	0.0
8099	1965.0	7768.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	1.0
106481933	1.0	0.0
8091	8.0	1458.0
106481930	0.0	0.0
8092	2.0	2.0
106481931	1.0	3.0
106481936	0.0	0.0
728039	20.0	9.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	3.0	3.0
56413	87.0	122.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	2.0	17.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	1.0
106481947	0.0	0.0
106481948	0.0	0.0
106481945	0.0	0.0
106481946	1.0	0.0
106481950	1.0	0.0
106481951	0.0	0.0
283358	1494.0	2873.0
344838	0.0	1.0
106481918	0.0	0.0
106481919	1.0	11.0
106481916	7.0	1.0
106481917	0.0	0.0
572558	16.0	0.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	2.0	0.0
106481913	0.0	0.0
283349	5534.0	1145.0
100126572	0.0	0.0
106481929	2.0	0.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	1.0	1.0
728042	0.0	0.0
106481921	4.0	0.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	12.0	2.0
101234262	4.0	18.0
767612	0.0	0.0
767611	0.0	0.0
283337	729.0	3274.0
344813	2.0	1.0
114548	879.0	59.0
81406	0.0	5.0
81407	0.0	1.0
344807	0.0	29.0
126526	537.0	675.0
767600	0.0	0.0
344805	14.0	29.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	78.0	11.0
102800446	2.0	0.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	1.0	1.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	0.0	0.0
283398	14.0	11.0
728013	92.0	199.0
283392	24.0	20.0
728012	0.0	5.0
728015	1.0	1.0
728010	0.0	0.0
81428	1.0	0.0
728019	1.0	4.0
