id	1ea50a97-2adb-4252-aec8-2fe94d49b0a0	21454a1b-20e1-4a4d-99b6-8ee30b1c979d
83943	298.0	514.0
83942	0.0	0.0
10989	2914.0	4705.0
10988	3596.0	5648.0
56342	175.0	283.0
124454	839.0	1277.0
56344	3.0	2.0
83941	1204.0	1921.0
83940	542.0	879.0
643503	0.0	0.0
10981	1731.0	2826.0
112483	2232.0	3597.0
10980	2868.0	4663.0
10983	10555.0	20065.0
10982	3239.0	4558.0
643507	0.0	3.0
10985	4565.0	6959.0
10984	177.0	211.0
22932	480.0	723.0
22933	3381.0	5061.0
22934	898.0	1345.0
22936	2938.0	5000.0
22937	3694.0	5868.0
22938	2584.0	4107.0
112464	1182.0	1577.0
22930	2935.0	4413.0
22931	3100.0	4953.0
81309	0.0	0.0
391504	2.0	4.0
10954	1179.0	1561.0
10953	1288.0	2367.0
10956	15003.0	24763.0
81315	0.0	0.0
10955	9653.0	14033.0
391508	0.0	0.0
81316	0.0	0.0
10957	5793.0	11740.0
124446	5161.0	8099.0
81310	0.0	0.0
10959	7251.0	11232.0
22929	1792.0	2695.0
10950	2432.0	3699.0
10952	2708.0	4266.0
10951	2128.0	3130.0
22943	434.0	460.0
22944	609.0	823.0
22945	0.0	0.0
22947	0.0	0.0
22948	4529.0	7452.0
22949	1567.0	2413.0
83957	1.0	1.0
22941	1573.0	2343.0
83959	420.0	987.0
10965	1014.0	1639.0
391518	0.0	0.0
10964	2139.0	2996.0
81304	0.0	0.0
10966	609.0	1005.0
10969	1816.0	2796.0
81300	0.0	0.0
10961	8285.0	14342.0
10960	6562.0	10438.0
643529	342.0	492.0
10963	4546.0	7985.0
10962	321.0	396.0
148479	894.0	1600.0
197407	352.0	538.0
391576	0.0	0.0
767599	0.0	0.0
767598	0.0	0.0
767595	0.0	0.0
767594	0.0	0.0
767597	0.0	0.0
767596	0.0	0.0
767591	0.0	0.0
767590	0.0	0.0
767593	0.0	0.0
767592	0.0	0.0
124496	0.0	2.0
124491	969.0	1567.0
391548	0.0	0.0
767588	0.0	0.0
767589	0.0	0.0
767583	0.0	0.0
767585	0.0	0.0
767580	0.0	0.0
767582	0.0	0.0
767581	0.0	0.0
474381	0.0	0.0
474384	1.0	1.0
391552	0.0	0.0
474383	0.0	0.0
474382	0.0	0.0
222701	0.0	0.0
767569	0.0	0.0
391559	1.0	0.0
767577	0.0	0.0
767579	0.0	0.0
767578	0.0	0.0
246705	0.0	0.0
767558	0.0	0.0
246704	11.0	13.0
207107	4431.0	5625.0
767566	0.0	0.0
767565	0.0	0.0
767568	0.0	0.0
767567	0.0	0.0
767562	0.0	0.0
767561	0.0	0.0
767564	0.0	0.0
767563	0.0	0.0
474345	6.0	4.0
474344	3954.0	4085.0
474343	101.0	137.0
246717	3.0	1.0
100151647	0.0	0.0
100151648	0.0	0.0
246719	2.0	5.0
161406	21.0	26.0
100151649	0.0	0.0
100151643	0.0	0.0
100151645	1.0	0.0
100151640	10.0	7.0
100151641	0.0	0.0
246715	1.0	1.0
767557	16.0	33.0
606553	0.0	0.0
606551	10.0	16.0
474354	271.0	451.0
100151657	0.0	0.0
100151658	0.0	0.0
100151654	0.0	1.0
161436	32.0	59.0
100151655	0.0	0.0
391584	0.0	0.0
100151656	1.0	0.0
100151650	0.0	0.0
100151651	1.0	0.0
391589	6.0	11.0
100151652	0.0	0.0
100151668	0.0	0.0
391592	0.0	0.0
100151664	0.0	0.0
100151665	0.0	0.0
100151666	0.0	0.0
161424	1971.0	2820.0
100151667	0.0	0.0
391598	2.0	4.0
100151661	2.0	0.0
100151663	0.0	0.0
474338	16.0	14.0
474337	1.0	0.0
197370	1766.0	3013.0
220112	8.0	6.0
246744	1.0	0.0
220115	5.0	7.0
93273	31.0	42.0
100271459	1.0	0.0
100271458	0.0	0.0
81298	0.0	0.0
81299	0.0	0.0
100271457	0.0	1.0
100271456	0.0	0.0
100271451	0.0	2.0
81295	0.0	0.0
100271452	0.0	1.0
220108	298.0	421.0
220107	64.0	178.0
100271448	0.0	2.0
100271447	2.0	1.0
100271449	0.0	0.0
100271444	2.0	5.0
100271445	0.0	1.0
81285	1.0	1.0
81282	0.0	0.0
197350	17.0	26.0
246720	1.0	6.0
401399	99.0	377.0
401398	16.0	31.0
246721	0.0	0.0
220134	34.0	36.0
401397	1132.0	1956.0
246723	22.0	28.0
220136	822.0	1698.0
401393	0.0	0.0
100271437	0.0	1.0
100271439	0.0	0.0
100271438	0.0	1.0
100271433	0.0	0.0
100271435	0.0	0.0
100271434	0.0	3.0
197342	853.0	1221.0
246731	2.0	2.0
401387	1.0	5.0
100271419	0.0	0.0
102724127	0.0	0.0
246737	40.0	51.0
100271420	0.0	1.0
197358	990.0	1109.0
199990	1560.0	2444.0
246785	17.0	29.0
105664404	0.0	0.0
100271408	0.0	0.0
100271407	0.0	0.0
440970	0.0	0.0
220158	0.0	3.0
283726	977.0	2534.0
100271414	0.0	0.0
100887075	0.0	0.0
439990	57.0	69.0
100271411	0.0	0.0
100271410	0.0	0.0
220164	305.0	520.0
100271413	0.0	0.0
197320	604.0	739.0
439996	1.0	6.0
100887074	0.0	0.0
439992	27.0	42.0
100887073	0.0	0.0
197322	1295.0	2188.0
439994	150.0	171.0
102724105	238.0	335.0
220147	0.0	0.0
100271404	0.0	1.0
100887067	28.0	17.0
102724101	0.0	0.0
100271406	1.0	0.0
100271405	0.0	1.0
100271400	0.0	0.0
283711	0.0	1.0
100271402	0.0	0.0
197331	23.0	39.0
197335	1785.0	3109.0
440993	1078.0	1873.0
440992	37.0	54.0
161394	94.0	179.0
199964	86.0	153.0
8000	716.0	2551.0
8001	8.0	10.0
246777	110.0	180.0
246778	35.0	72.0
606495	197.0	259.0
199974	64.0	103.0
8013	3328.0	6247.0
22911	931.0	1622.0
439949	214.0	232.0
22913	7698.0	11897.0
643421	0.0	0.0
22914	59.0	81.0
22915	837.0	1112.0
439945	0.0	0.0
22916	2687.0	4247.0
731605	5.0	4.0
22917	2.0	8.0
10929	2316.0	3485.0
10928	3350.0	5366.0
56252	3984.0	5555.0
56253	209.0	376.0
401331	218.0	297.0
81207	0.0	0.0
83869	145.0	231.0
81208	0.0	0.0
81209	0.0	0.0
83877	1819.0	2939.0
56259	2162.0	3687.0
83876	26.0	55.0
81215	0.0	0.0
83879	101.0	136.0
10934	3.0	2.0
83878	901.0	923.0
283768	0.0	0.0
10933	9820.0	16501.0
10936	47.0	92.0
56254	2275.0	3479.0
83873	6.0	17.0
256148	0.0	0.0
81210	10.0	10.0
283767	0.0	0.0
56255	3320.0	5159.0
83872	3939.0	6065.0
10935	4442.0	7443.0
81211	0.0	0.0
56256	526.0	932.0
10938	6497.0	9115.0
83875	332.0	608.0
83874	865.0	1469.0
56257	2808.0	4812.0
22907	3760.0	5819.0
643414	0.0	1.0
439953	7.0	21.0
22908	3122.0	4359.0
83871	2432.0	4125.0
22909	675.0	1033.0
283761	0.0	0.0
439954	0.0	1.0
643418	19.0	29.0
10930	26.0	36.0
439950	0.0	0.0
22921	1061.0	1729.0
8022	0.0	0.0
440926	153.0	182.0
22924	1877.0	3314.0
440925	41.0	40.0
8028	1730.0	2618.0
22925	469.0	782.0
8029	177.0	310.0
22926	2728.0	4293.0
439934	0.0	0.0
22927	977.0	1221.0
8027	1340.0	1997.0
22928	2521.0	4394.0
439936	14.0	19.0
56261	5633.0	12229.0
56262	4164.0	5783.0
10939	1823.0	2719.0
401321	130.0	197.0
8021	3179.0	5098.0
83858	931.0	1364.0
22920	1746.0	2804.0
56260	134.0	169.0
10943	1688.0	2503.0
56269	1.0	3.0
83866	0.0	0.0
81203	0.0	0.0
10942	739.0	2638.0
81204	0.0	0.0
10945	5579.0	9136.0
83868	0.0	0.0
81205	0.0	0.0
10944	5234.0	8138.0
83867	0.0	0.0
10947	1023.0	1550.0
56265	213.0	158.0
83862	1408.0	2270.0
401316	15.0	34.0
83861	1310.0	2195.0
283755	230.0	237.0
10946	2782.0	4479.0
56267	822.0	1428.0
10949	7471.0	12458.0
81201	0.0	0.0
10948	2812.0	4215.0
256158	241.0	306.0
83863	0.0	1.0
81202	0.0	0.0
22918	15897.0	18286.0
22919	4694.0	7775.0
439941	0.0	0.0
83860	714.0	1058.0
8019	1569.0	2087.0
10941	3.0	0.0
643427	42.0	47.0
10940	202.0	326.0
8036	1958.0	3216.0
8034	1101.0	1616.0
440957	386.0	618.0
440956	1.0	0.0
440955	2.0	1.0
8038	175.0	266.0
10907	1479.0	2321.0
10906	2908.0	4617.0
440952	57.0	112.0
10908	11958.0	24305.0
93210	2209.0	3501.0
8031	9907.0	17284.0
256130	0.0	1.0
56270	4028.0	6883.0
56271	2018.0	3566.0
8030	2688.0	4261.0
10910	1761.0	2869.0
83899	0.0	0.0
81236	0.0	0.0
283748	14.0	19.0
10912	476.0	663.0
283747	0.0	1.0
10911	11.0	12.0
10914	6199.0	9915.0
256126	15.0	31.0
83895	1.0	2.0
10913	49.0	97.0
83894	376.0	888.0
10916	7374.0	11093.0
83897	0.0	0.0
401303	88.0	124.0
10915	1700.0	2445.0
283742	1153.0	2093.0
83896	1.0	9.0
83891	3223.0	4283.0
83890	15.0	25.0
83893	0.0	0.0
81230	0.0	1.0
83892	5069.0	7739.0
22900	3180.0	4210.0
93202	1.0	0.0
22901	300.0	522.0
22902	1593.0	2479.0
8045	2874.0	4123.0
22903	1735.0	2615.0
22904	3972.0	5914.0
22905	2211.0	2910.0
8048	1.0	3.0
440944	597.0	1028.0
22906	4848.0	7892.0
256144	0.0	0.0
10917	37.0	36.0
10919	2467.0	3726.0
83888	1158.0	766.0
10921	3518.0	5321.0
283738	0.0	1.0
83887	14.0	17.0
10920	1654.0	2698.0
81226	0.0	0.0
10923	4477.0	6892.0
10922	2577.0	3978.0
83889	2.0	0.0
81228	0.0	0.0
83884	0.0	0.0
56287	1.0	1.0
81221	0.0	0.0
56288	2062.0	3046.0
10924	578.0	893.0
10927	3646.0	5908.0
83886	64.0	111.0
81223	0.0	0.0
10926	201.0	329.0
81224	0.0	0.0
643447	2.0	3.0
643445	0.0	0.0
83882	122.0	231.0
83881	24.0	16.0
439965	10.0	11.0
643446	9.0	12.0
93233	1401.0	2642.0
256190	0.0	0.0
112401	0.0	0.0
106481976	0.0	1.0
8050	921.0	1504.0
106481977	0.0	0.0
106481974	0.0	0.0
401375	14.0	16.0
106481975	1.0	0.0
106481978	2.0	0.0
106481979	0.0	0.0
106481980	5.0	3.0
100271499	0.0	1.0
100271498	4.0	0.0
106481981	0.0	0.0
100271495	0.0	0.0
643459	0.0	0.0
81251	0.0	0.0
100271491	0.0	0.0
100271493	3.0	1.0
643470	0.0	0.0
643471	0.0	0.0
8061	421.0	951.0
8065	1609.0	2495.0
81248	1.0	5.0
10901	656.0	1116.0
10900	22.0	64.0
10903	687.0	876.0
81243	1.0	0.0
10902	2140.0	3073.0
81244	0.0	0.0
100271487	1.0	2.0
10905	1987.0	3059.0
10904	3157.0	5112.0
81246	0.0	0.0
283796	1.0	7.0
100271483	0.0	0.0
81240	0.0	0.0
342574	35.0	22.0
100271486	0.0	0.0
100271485	0.0	1.0
81242	2.0	0.0
100271480	0.0	0.0
100271481	0.0	0.0
8079	6693.0	10468.0
440917	9.0	6.0
439927	0.0	0.0
440915	3.0	4.0
8078	3221.0	4957.0
643486	0.0	0.0
106481954	0.0	0.0
106481955	1.0	1.0
106481952	0.0	0.0
106481953	0.0	0.0
106481958	0.0	1.0
8076	151.0	64.0
106481959	0.0	1.0
8073	7571.0	11159.0
106481956	3.0	12.0
8074	1.0	0.0
106481957	0.0	1.0
106481961	0.0	0.0
100271477	0.0	0.0
100271476	8.0	6.0
106481962	0.0	0.0
81278	0.0	0.0
100271478	0.0	0.0
106481960	0.0	0.0
439931	129.0	182.0
100271472	0.0	1.0
81274	0.0	0.0
100271474	0.0	0.0
643479	0.0	1.0
81270	1.0	0.0
100271470	0.0	0.0
440905	2.0	7.0
439916	0.0	0.0
8089	645.0	1040.0
440902	2.0	3.0
643499	1.0	3.0
439915	0.0	1.0
440900	0.0	6.0
8082	812.0	1588.0
106481965	0.0	0.0
106481966	2.0	1.0
106481963	0.0	0.0
106481964	0.0	0.0
8086	1562.0	2743.0
106481969	0.0	0.0
8087	3559.0	5824.0
106481967	1.0	2.0
8085	6563.0	8320.0
106481968	0.0	0.0
102724167	0.0	1.0
100271469	0.0	0.0
100271466	0.0	0.0
106481972	0.0	0.0
283777	0.0	1.0
401337	1.0	0.0
106481973	0.0	0.0
100271465	0.0	1.0
106481970	0.0	0.0
401335	2.0	7.0
100271467	3.0	0.0
106481971	0.0	0.0
100271462	0.0	0.0
81261	0.0	0.0
100271461	1.0	0.0
100271464	0.0	0.0
439921	4139.0	6096.0
81264	0.0	0.0
100271460	2.0	2.0
731688	11.0	14.0
728034	0.0	0.0
8099	1879.0	2739.0
106481938	0.0	0.0
106481939	0.0	0.0
728036	0.0	0.0
106481932	0.0	0.0
106481933	0.0	0.0
8091	17.0	38.0
106481930	0.0	0.0
8092	3.0	4.0
106481931	0.0	2.0
106481936	0.0	0.0
728039	72.0	149.0
106481937	0.0	0.0
106481934	0.0	0.0
106481935	0.0	0.0
56413	139.0	233.0
106481940	0.0	0.0
283365	0.0	0.0
100126596	0.0	0.0
728023	6.0	5.0
106481949	0.0	0.0
728022	0.0	0.0
106481943	0.0	0.0
106481944	0.0	0.0
106481941	0.0	0.0
106481942	0.0	1.0
106481947	0.0	0.0
106481948	0.0	1.0
106481945	0.0	0.0
106481946	1.0	0.0
106481950	0.0	0.0
106481951	0.0	0.0
283358	2194.0	2743.0
344838	0.0	0.0
106481918	0.0	0.0
106481919	5.0	4.0
106481916	0.0	0.0
106481917	0.0	0.0
572558	20.0	23.0
106481910	0.0	0.0
106481911	0.0	0.0
106481914	0.0	0.0
106481915	0.0	0.0
106481912	0.0	0.0
106481913	0.0	0.0
283349	3630.0	5513.0
100126572	0.0	0.0
106481929	2.0	1.0
728045	0.0	0.0
106481927	0.0	0.0
106481928	0.0	0.0
728047	3.0	2.0
728042	0.0	0.0
106481921	1.0	2.0
106481922	0.0	0.0
767606	0.0	0.0
767609	0.0	0.0
106481920	0.0	0.0
767608	0.0	0.0
767603	0.0	0.0
106481925	0.0	0.0
728049	0.0	0.0
106481926	0.0	0.0
767605	0.0	0.0
106481923	0.0	0.0
767604	0.0	0.0
106481924	0.0	0.0
767610	0.0	0.0
101234261	15.0	14.0
101234262	13.0	9.0
767612	0.0	0.0
767611	0.0	0.0
283337	1749.0	2500.0
344813	0.0	2.0
114548	527.0	1023.0
81406	2.0	0.0
81407	0.0	0.0
344807	4.0	3.0
126526	677.0	1077.0
767600	0.0	0.0
344805	28.0	39.0
106481907	0.0	0.0
106481908	0.0	0.0
106481905	0.0	0.0
731656	35.0	40.0
102800446	0.0	2.0
106481906	0.0	0.0
106481909	0.0	0.0
126520	0.0	0.0
106481900	0.0	0.0
106481903	0.0	0.0
106481904	0.0	0.0
106481901	0.0	0.0
106481902	1.0	0.0
283398	9.0	15.0
728013	70.0	122.0
283392	46.0	113.0
728012	0.0	0.0
728015	1.0	1.0
728010	0.0	0.0
81428	2.0	19.0
728019	2.0	1.0
56478	1184.0	1730.0
56479	31.0	40.0
126506	1.0	0.0
56474	833.0	1287.0
81430	3.0	2.0
56475	52.0	47.0
81431	0.0	0.0
56476	0.0	0.0
56477	280.0	460.0
93408	1.0	0.0
283385	480.0	879.0
283383	3472.0	4341.0
728005	6.0	4.0
81419	0.0	1.0
81421	0.0	0.0
283377	653.0	967.0
643401	12.0	19.0
283375	6.0	16.0
283373	2474.0	3512.0
151525	536.0	885.0
126567	35.0	31.0
391211	0.0	0.0
151534	268.0	423.0
151531	5.0	8.0
114569	7724.0	9893.0
126549	45.0	59.0
114571	1.0	0.0
100527978	30.0	33.0
126541	0.0	0.0
126536	0.0	0.0
151556	565.0	826.0
391242	0.0	0.0
728075	0.0	0.0
440699	10.0	13.0
440695	1.0	3.0
728072	0.0	0.0
100527960	4.0	6.0
391253	0.0	0.0
728064	0.0	0.0
100527963	50.0	79.0
728066	3.0	1.0
440689	31.0	67.0
391257	5.0	5.0
391256	9.0	14.0
440686	0.0	0.0
728062	0.0	0.0
728097	1.0	0.0
728096	0.0	0.0
151507	10.0	6.0
728090	0.0	0.0
728088	2.0	8.0
100527943	2.0	3.0
114599	4.0	10.0
126581	0.0	0.0
151516	108.0	145.0
728082	0.0	0.0
100527945	0.0	0.0
728081	0.0	0.0
100527946	0.0	1.0
100527947	0.0	0.0
100527948	3.0	4.0
100527949	1.0	0.0
643384	3.0	1.0
391160	2.0	3.0
643382	7.0	8.0
391162	1.0	0.0
692312	1.0	2.0
163479	2.0	2.0
391169	0.0	0.0
100271332	2.0	3.0
391171	0.0	0.0
391174	11.0	9.0
643394	1.0	5.0
391175	0.0	1.0
391179	0.0	0.0
93380	1577.0	2687.0
100271323	0.0	1.0
100271322	0.0	0.0
100271325	0.0	1.0
100271321	0.0	0.0
401036	1.0	0.0
440672	0.0	0.0
100271316	0.0	0.0
100271317	0.0	0.0
401027	5.0	18.0
391155	0.0	0.0
401024	29.0	54.0
163486	940.0	1319.0
401022	1578.0	2076.0
425054	0.0	0.0
425057	0.0	0.0
100271305	0.0	0.0
100271304	0.0	0.0
100271300	2.0	4.0
401018	1.0	1.0
100271303	0.0	0.0
100271302	0.0	0.0
401093	462.0	697.0
401097	67.0	103.0
151449	81.0	140.0
401082	0.0	0.0
8100	938.0	1596.0
440606	1.0	0.0
8106	4270.0	5690.0
440603	72.0	108.0
401089	0.0	0.0
391183	0.0	0.0
8110	58.0	70.0
8111	582.0	672.0
391189	0.0	0.0
8115	27.0	34.0
401074	45.0	83.0
222484	1906.0	2497.0
391190	0.0	0.0
391192	0.0	0.0
391191	0.0	0.0
391194	0.0	0.0
8123	44.0	58.0
391196	0.0	0.0
391195	1.0	1.0
8128	9.0	2.0
8125	5210.0	7907.0
401067	0.0	0.0
8120	87.0	126.0
151477	16.0	17.0
151473	179.0	270.0
643300	11.0	7.0
645962	0.0	1.0
8139	314.0	613.0
645961	0.0	0.0
106481899	0.0	0.0
106481897	0.0	0.0
106481898	0.0	0.0
81328	0.0	0.0
8131	1838.0	3303.0
81329	0.0	0.0
83998	3.0	2.0
81336	0.0	0.0
83999	0.0	0.0
81331	0.0	0.0
283404	8.0	7.0
283403	3.0	3.0
83990	67.0	87.0
83992	186.0	247.0
645954	33.0	34.0
81330	0.0	0.0
645958	58.0	82.0
645957	0.0	0.0
645974	0.0	0.0
643311	0.0	0.0
645973	0.0	0.0
643310	3.0	6.0
8148	6747.0	10445.0
222487	120.0	179.0
81318	0.0	0.0
8140	852.0	1457.0
83987	827.0	1548.0
81324	0.0	0.0
83986	1847.0	3026.0
81325	0.0	0.0
83989	1033.0	1811.0
83988	1666.0	2210.0
81327	0.0	0.0
83983	72.0	119.0
81320	0.0	0.0
83982	1153.0	1862.0
83985	285.0	470.0
81322	0.0	0.0
643308	2.0	4.0
643309	5.0	12.0
645968	2.0	6.0
645980	0.0	1.0
100271390	0.0	0.0
106481877	0.0	0.0
106481878	0.0	0.0
106481875	0.0	0.0
106481876	0.0	1.0
8153	94.0	231.0
106481879	0.0	0.0
106481880	0.0	0.0
106481881	0.0	0.0
81358	1.0	0.0
81353	6.0	3.0
106481884	0.0	0.0
100271399	0.0	0.0
81354	0.0	0.0
106481885	0.0	0.0
106481882	0.0	0.0
106481883	0.0	0.0
81356	0.0	0.0
81352	3.0	2.0
100271392	7.0	13.0
100271391	0.0	1.0
100271394	1.0	0.0
100271393	0.0	0.0
645979	2.0	1.0
93323	242.0	449.0
8165	3204.0	4434.0
645996	13.0	19.0
645993	2.0	3.0
106481888	0.0	0.0
106481889	0.0	0.0
106481886	0.0	0.0
106481887	0.0	0.0
8161	651.0	1020.0
106481891	0.0	0.0
106481892	0.0	0.0
106481890	0.0	0.0
106481895	0.0	0.0
81342	2.0	1.0
106481896	0.0	0.0
100271388	0.0	0.0
81343	1.0	3.0
106481893	0.0	0.0
106481894	0.0	0.0
81345	0.0	0.0
100271385	0.0	0.0
100271384	0.0	0.0
100271387	0.0	0.0
81340	0.0	2.0
81341	0.0	0.0
100271386	1.0	0.0
100271381	0.0	2.0
100271380	0.0	0.0
643329	1.0	1.0
8178	1093.0	1863.0
344892	0.0	0.0
643343	13.0	14.0
8170	23.0	43.0
106481855	0.0	0.0
401014	23.0	38.0
106481856	0.0	0.0
106481853	1.0	0.0
106481854	0.0	0.0
8174	21.0	36.0
106481859	0.0	1.0
8175	2230.0	3562.0
106481857	0.0	0.0
106481858	0.0	0.0
100271378	1.0	0.0
106481862	0.0	0.0
401007	0.0	0.0
106481863	0.0	0.0
283446	15.0	44.0
106481860	0.0	0.0
81377	0.0	0.0
106481861	0.0	0.0
643338	148.0	235.0
645998	0.0	0.0
643336	0.0	0.0
100271371	0.0	0.0
8189	4235.0	7128.0
8187	83.0	110.0
93343	1163.0	1935.0
93349	1152.0	1594.0
643353	1.0	2.0
106481866	3.0	4.0
106481867	0.0	0.0
106481864	0.0	0.0
106481865	0.0	0.0
106481868	0.0	0.0
106481869	0.0	0.0
106481870	0.0	1.0
106481873	0.0	0.0
100271367	4.0	3.0
106481874	0.0	0.0
106481871	0.0	0.0
81366	0.0	0.0
106481872	0.0	0.0
100271363	0.0	0.0
283432	0.0	0.0
283431	375.0	634.0
100271364	3.0	4.0
81363	0.0	0.0
344875	1.0	5.0
100271360	0.0	0.0
93377	0.0	0.0
106481839	0.0	0.0
643365	4.0	10.0
8192	1566.0	2444.0
106481833	0.0	0.0
8193	19.0	28.0
106481834	0.0	0.0
106481831	0.0	0.0
8190	18.0	16.0
106481832	0.0	0.0
106481837	0.0	1.0
106481838	0.0	0.0
106481835	0.0	0.0
8195	1339.0	2154.0
106481836	0.0	0.0
106481840	0.0	0.0
106481841	0.0	1.0
100271358	3.0	4.0
81399	0.0	0.0
283422	2.0	1.0
344866	2.0	2.0
100271351	0.0	0.0
283420	48.0	91.0
100271354	2.0	4.0
81390	0.0	0.0
81392	1.0	5.0
643376	2.0	4.0
106481844	0.0	0.0
106481845	8.0	24.0
106481842	1.0	0.0
106481843	0.0	0.0
106481848	0.0	0.0
106481849	0.0	1.0
106481846	0.0	0.0
100307126	46.0	94.0
106481847	0.0	1.0
100271349	0.0	0.0
283417	167.0	382.0
283416	21.0	55.0
106481851	1.0	1.0
106481852	0.0	1.0
100271344	0.0	0.0
283412	4.0	7.0
106481850	3.0	11.0
81382	0.0	0.0
81383	0.0	0.0
100271343	2.0	9.0
106481819	0.0	0.0
283491	0.0	0.0
106481817	0.0	0.0
106481818	0.0	0.0
106481811	0.0	0.0
106481812	0.0	0.0
106481810	0.0	0.0
106481815	0.0	0.0
106481816	0.0	0.0
106481813	0.0	0.0
106481814	0.0	0.0
283489	863.0	1134.0
283487	147.0	294.0
283486	1.0	5.0
283483	30.0	23.0
283481	140.0	240.0
283480	5.0	7.0
106481828	0.0	0.0
106481829	1.0	0.0
728143	0.0	0.0
106481822	0.0	0.0
106481823	0.0	9.0
106481820	0.0	0.0
106481821	0.0	0.0
106481826	1.0	7.0
106481827	2.0	1.0
106481824	3.0	3.0
106481825	0.0	0.0
56547	1.0	2.0
106481830	0.0	0.0
56548	275.0	365.0
283471	1.0	7.0
731789	1.0	0.0
728170	4.0	2.0
283464	908.0	1322.0
283463	13.0	14.0
283461	0.0	1.0
283460	30.0	18.0
106481808	0.0	0.0
728167	1.0	1.0
106481809	0.0	0.0
106481806	0.0	0.0
728169	0.0	0.0
106481807	1.0	0.0
728162	2.0	4.0
106481800	0.0	0.0
106481801	0.0	0.0
106481804	0.0	0.0
106481805	0.0	0.0
106481802	1.0	0.0
106481803	0.0	0.0
81501	314.0	708.0
81502	5828.0	9450.0
283459	643.0	1091.0
283458	10.0	11.0
283455	57.0	69.0
645900	1.0	0.0
283450	3129.0	4249.0
780776	121.0	187.0
728113	268.0	416.0
126410	49.0	88.0
728116	3.0	4.0
728115	3.0	2.0
728118	8.0	23.0
81533	3210.0	4696.0
126402	0.0	0.0
81532	2036.0	3114.0
645930	1.0	2.0
731779	2.0	1.0
728106	0.0	1.0
645922	0.0	0.0
645927	1.0	4.0
728134	3.0	8.0
474170	265.0	440.0
728130	81.0	117.0
645940	1.0	1.0
728132	0.0	0.0
728137	0.0	0.0
81555	2165.0	3265.0
81556	1545.0	2399.0
81557	0.0	0.0
81558	1130.0	1596.0
645939	0.0	0.0
81551	0.0	2.0
101055625	21.0	39.0
81552	1889.0	3272.0
81553	1835.0	2658.0
344905	39.0	127.0
81554	1858.0	2989.0
474167	0.0	1.0
81550	1053.0	2208.0
344901	7.0	14.0
645931	0.0	0.0
645950	0.0	0.0
728121	60.0	114.0
81537	1436.0	2411.0
81539	2645.0	3280.0
728128	3.0	2.0
81544	1087.0	1263.0
81545	2462.0	3622.0
81542	1844.0	3073.0
81543	355.0	608.0
93517	346.0	552.0
474150	0.0	0.0
474152	0.0	0.0
474151	0.0	0.0
474149	0.0	0.0
474148	0.0	0.0
126433	204.0	332.0
126432	572.0	756.0
163404	1.0	5.0
138474	0.0	0.0
391365	0.0	1.0
391367	0.0	0.0
728192	8.0	10.0
728194	50.0	120.0
728190	453.0	662.0
391378	0.0	0.0
138412	0.0	2.0
138428	26.0	44.0
138429	190.0	264.0
391356	761.0	1101.0
391358	3.0	7.0
56521	111.0	101.0
391282	0.0	1.0
643263	0.0	0.0
643264	2.0	1.0
100271209	8.0	36.0
222537	41.0	65.0
163351	86.0	161.0
100271217	3.0	4.0
100271216	0.0	1.0
100271218	0.0	4.0
401164	0.0	0.0
100271206	0.0	0.0
100271207	0.0	0.0
100271201	1.0	0.0
100271204	0.0	0.0
391266	0.0	0.0
440799	3.0	10.0
391267	29.0	28.0
222553	16.0	27.0
391269	0.0	1.0
440795	0.0	0.0
401152	7275.0	11144.0
126393	1388.0	3040.0
8200	41.0	137.0
8204	1167.0	2277.0
8202	2902.0	4179.0
391276	0.0	1.0
391279	0.0	0.0
401145	75.0	87.0
222545	0.0	0.0
126382	460.0	767.0
222546	4.0	5.0
606293	0.0	1.0
401138	6.0	12.0
401137	0.0	0.0
151393	686.0	966.0
692231	0.0	0.0
440738	216.0	638.0
692233	1.0	3.0
440737	28.0	37.0
8216	2875.0	4171.0
8214	187.0	339.0
440732	4.0	5.0
440730	1.0	5.0
222584	5.0	23.0
151325	0.0	0.0
8208	232.0	300.0
8209	3.0	8.0
8220	807.0	1359.0
8226	821.0	1223.0
692223	0.0	0.0
8227	2866.0	4054.0
8224	35.0	58.0
692225	6.0	12.0
8225	2715.0	4340.0
692226	0.0	0.0
100381178	6.0	3.0
692227	41.0	69.0
692229	0.0	0.0
100310839	0.0	2.0
100310838	0.0	1.0
8218	264.0	369.0
8233	784.0	1128.0
692210	1.0	0.0
8237	3824.0	6533.0
401190	87.0	203.0
692212	9.0	20.0
692213	0.0	0.0
692214	0.0	0.0
440757	0.0	0.0
692215	0.0	0.0
106481798	0.0	0.0
106481799	0.0	0.0
8228	519.0	859.0
8242	4387.0	6383.0
8243	3749.0	5382.0
692201	0.0	0.0
692202	1.0	0.0
692203	0.0	0.0
692204	0.0	0.0
692205	7.0	25.0
692206	0.0	0.0
692207	0.0	2.0
692208	4.0	2.0
692209	0.0	0.0
8241	2503.0	3950.0
100310812	1.0	2.0
8239	4608.0	7544.0
151354	333.0	697.0
100271291	0.0	0.0
93432	6.0	6.0
100271290	0.0	0.0
645841	0.0	0.0
93436	1149.0	1805.0
645840	0.0	0.0
106481778	0.0	0.0
106481779	0.0	0.0
106481776	0.0	0.0
106481777	0.0	0.0
81449	0.0	0.0
8251	0.0	3.0
106481781	0.0	0.0
106481782	0.0	0.0
81458	0.0	0.0
